公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1437,勤益,60665,63429,118444,-4.35,-48.78,1191038,1732778,-31.26
2302,麗正,25921,26667,31768,-2.79,-18.4,338573,346506,-2.28
2303,聯電,8104902,8065077,10178453,0.49,-20.37,105879723,120430736,-12.08
2311,日月光,5527699,5739368,5625994,-3.68,-1.74,69439165,67218756,3.3
2325,矽品,4693979,4875317,4821917,-3.71,-2.65,56553390,60072284,-5.85
2329,華泰電子,907696,906588,1013544,0.12,-10.44,10349239,10915607,-5.18
2330,台積電,30566947,35218771,33751175,-13.2,-9.43,418245493,406963311,2.77
2337,旺宏,2088731,3011341,1736919,-30.63,20.25,27843673,27558117,1.03
2338,光罩,140671,153969,158707,-8.63,-11.36,1820107,2156473,-15.59
2342,茂矽,102677,71528,254498,43.54,-59.65,3344370,4557893,-26.62
2344,華邦電,1831065,1852956,2578632,-1.18,-28.99,27214454,31855463,-14.56
2351,順德,575992,525559,677567,9.59,-14.99,7759211,7826794,-0.86
2363,矽統科技,15378,11609,136155,32.46,-88.7,1402296,2641297,-46.9
2369,菱生,393839,430310,472330,-8.47,-16.61,5821560,6373783,-8.66
2379,瑞昱,1838968,1673732,1676705,9.87,9.67,21896274,22270940,-1.68
2388,威盛電子,301164,342987,384576,-12.19,-21.68,4281723,5042948,-15.09
2401,凌陽科技,256195,283464,441141,-9.61,-41.92,3599747,6129584,-41.27
2408,南科,2008611,2421586,4048028,-17.05,-50.38,36741281,56543895,-35.02
2425,承啟,6588,1514,102405,335.13,-93.56,616775,2829282,-78.2
2434,統懋,52493,50705,80132,3.52,-34.49,746729,817515,-8.65
2436,偉詮電,136603,168224,156373,-18.79,-12.64,2087148,2273187,-8.18
2441,超豐電子,628694,632352,679101,-0.57,-7.42,8722413,10206938,-14.54
2449,京元電,937937,932122,1051680,0.62,-10.81,11526126,14238033,-19.04
2451,創見資訊,2070447,2428492,3028651,-14.74,-31.63,29150395,31448048,-7.3
2454,聯發科,4589576,4528282,5296578,1.35,-13.34,53843523,71988430,-25.2
2458,義隆,421921,433588,378967,-2.69,11.33,5197410,6006204,-13.46
2481,強茂,468465,401399,410283,16.7,14.18,5158900,5312877,-2.89
3006,晶豪科技,411102,389655,442364,5.5,-7.06,5435567,6987828,-22.21
3014,聯陽,274802,331420,317392,-17.08,-13.41,3920157,4145303,-5.43
3016,嘉晶,29088,49002,69595,-40.63,-58.2,809851,900270,-10.04
3034,聯詠,2552279,2830243,3018101,-9.82,-15.43,35034265,36261424,-3.38
3035,智原,480518,400004,445767,20.12,7.79,5324800,6275413,-15.14
3041,揚智,459204,342434,284756,34.1,61.26,3653313,4159147,-12.16
3054,萬國科技,439998,307693,108630,42.99,305.04,2317240,1019155,127.36
3094,聯傑國際,23782,22336,34911,6.47,-31.87,337972,524282,-35.53
3189,景碩科技,1424397,1448248,1328143,-1.64,7.24,16870553,14663886,15.04
3257,虹冠電,42185,35856,44094,17.65,-4.32,544256,544195,0.01
3443,創意電子,773521,766070,851006,0.97,-9.1,9147243,10271392,-10.94
3474,華亞科,2808650,2897596,3115568,-3.06,-9.85,37385141,41454019,-9.81
3519,綠能,880588,1035402,2051933,-14.95,-57.08,18615659,17288336,7.67
3532,台勝科,541607,567171,754052,-4.5,-28.17,8485152,9646426,-12.03
3545,旭曜,252429,300162,374711,-15.9,-32.63,4165468,5572256,-25.24
3559,全智科,75757,83375,98779,-9.13,-23.3,1034001,1114840,-7.25
3579,尚志,17802,38883,51194,-54.21,-65.22,594977,685583,-13.21
3588,通嘉,70307,70043,75332,0.37,-6.67,973660,1242042,-21.6
3598,奕力,634405,944059,560687,-32.8,13.14,9059545,5817672,55.72
3686,達能,73569,95335,461892,-22.83,-84.07,3869107,3606522,7.28
4919,新唐科技,486089,516694,527303,-5.92,-7.81,7090283,7793981,-9.02
4952,凌通科技,153020,180223,229457,-15.09,-33.31,3263786,3648212,-10.53
5269,祥碩科技,106845,0,57918,,84.47,1445899,642468,125.05
5305,敦南科技,483382,517281,618097,-6.55,-21.79,7078718,9069917,-21.95
5471,松翰科技,203867,214029,279229,-4.74,-26.98,3383222,4189005,-19.23
6145,勁永國際,307769,652486,662052,-52.83,-53.51,6311448,17705689,-64.35
6202,盛群,228854,255383,220626,-10.38,3.72,3319526,3849472,-13.76
6239,力成,2656066,2701074,3274276,-1.66,-18.88,36795073,36996056,-0.54
6243,迅杰,50122,63226,106101,-20.72,-52.76,937148,1405699,-33.33
6257,矽格,350401,356385,362290,-1.67,-3.28,4338948,4668771,-7.06
6271,同欣電子,502483,501348,577260,0.22,-12.95,6235509,6077402,2.6
6286,立錡,804920,821567,807859,-2.02,-0.36,10682840,11618333,-8.05
8016,矽創電子,337922,366341,356275,-7.75,-5.15,4332211,5267774,-17.76
8081,致新,345274,335437,368025,2.93,-6.18,4776095,5019553,-4.85
8110,華東,510854,511036,765968,-0.03,-33.3,7640810,7675465,-0.45
8131,福懋科技,910169,883508,1190521,3.01,-23.54,11884443,11825354,0.49
8261,富鼎,206395,210303,310518,-1.85,-33.53,2952140,3607455,-18.16
8271,宇瞻科技,687102,686994,706296,0.01,-2.71,8914529,12604781,-29.27
