公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2323,中環,1504998,1772371,1206617,-15.08,24.72,18168085,16963346,7.1
2340,光磊,500927,553183,694230,-9.44,-27.84,7062719,7673653,-7.96
2349,錸德科技,1257080,1348011,1423883,-6.74,-11.71,14906458,16491073,-9.6
2374,佳能,2099906,4710385,3084521,-55.41,-31.92,46676087,51805672,-9.9
2384,勝華科技,10304221,9771767,7643907,5.44,34.8,92565853,62594578,47.88
2393,億光電子,1280951,1336785,1298436,-4.17,-1.34,16237672,16667297,-2.57
2406,國碩科技,259141,176132,112567,47.12,130.21,2390069,1254203,90.56
2409,友達,26234489,28752697,28155506,-8.75,-6.82,359528070,442996298,-18.84
2426,鼎元,195085,191950,258645,1.63,-24.57,3034511,3626773,-16.33
2443,新利虹,13140,9442,96398,39.16,-86.36,555161,1413426,-60.72
2448,晶電,1117061,1292880,1439375,-13.59,-22.39,17712203,19765853,-10.38
2466,冠西電,57258,70815,107257,-19.14,-46.61,1071855,1250536,-14.28
2475,華映,3494167,4008436,4533602,-12.82,-22.92,55522766,70364015,-21.09
2486,一詮精密,248708,234815,268446,5.91,-7.35,3308464,4179541,-20.84
2489,瑞軒,3841851,5039676,8559319,-23.76,-55.11,42030242,64945755,-35.28
2491,吉祥全,30976,33081,26295,-6.36,17.8,324167,294315,10.14
2499,東貝光電,271004,350648,511463,-22.71,-47.01,5757706,6770891,-14.96
3008,大立光,1182676,1210515,988732,-2.29,19.61,14547900,9410790,54.58
3019,亞洲光學,360494,366212,307499,-1.56,17.23,4557901,3340473,36.44
3024,憶聲電子,8305,21972,37919,-62.2,-78.09,301223,1196256,-74.81
3031,佰鴻工業,300694,315996,414492,-4.84,-27.45,4100712,5192085,-21.01
3038,全台,255646,252298,321358,1.32,-20.44,3829701,3964033,-3.38
3049,和鑫,83511,107944,564505,-22.63,-85.2,5735895,6108356,-6.09
3050,鈺德科技,91935,98614,93336,-6.77,-1.5,1115244,1200399,-7.09
3051,力特光電,332138,335427,348691,-0.98,-4.74,3916740,5379232,-27.18
3059,華晶科技,1205436,2242879,1682410,-46.25,-28.35,25952606,28812828,-9.92
3061,璨圓光電,219293,300363,295820,-26.99,-25.86,4108666,4632681,-11.31
3149,正達國際,642657,426091,348499,50.82,84.4,7020090,2580926,171.99
3356,奇偶科技,111446,175072,99713,-36.34,11.76,1532512,1197619,27.96
3383,新世紀,224018,325339,342501,-31.14,-34.59,4489822,3001366,49.59
3406,玉晶光,962841,696820,762864,38.17,26.21,7594730,3237375,134.59
3454,晶睿,260629,222311,156868,17.23,66.14,2716002,1678660,61.79
3481,群創光電,45139593,41569697,44142542,8.58,2.25,485403113,473695780,2.47
3504,揚明光學,362424,359663,348306,0.76,4.05,4631920,5050856,-8.29
3514,昱晶能源,1338186,1323013,2364434,1.14,-43.4,18808273,28152313,-33.19
3535,晶彩科,3177,27405,47855,-88.4,-93.36,497729,1037141,-52.0
3536,誠創科技,15120,41421,52903,-63.49,-71.41,652235,733239,-11.04
3557,嘉威光電,65136,39632,109405,64.35,-40.46,1121611,1830273,-38.71
3561,昇陽科,213148,416745,1424771,-48.85,-85.03,12153221,11065184,9.83
3573,穎台,270062,283183,375799,-4.63,-28.13,3982780,4409781,-9.68
3576,新日光,663053,1184990,2307164,-44.04,-71.26,20576839,20146194,2.13
3584,介面光電,591522,897237,486391,-34.07,21.61,7221726,5825119,23.97
3591,艾笛森,195018,201263,191169,-3.1,2.01,2485906,3002657,-17.2
3593,力銘,160889,153717,330025,4.66,-51.24,2550621,4265124,-40.19
3599,旺能,120328,492458,1069435,-75.56,-88.74,9395395,10025620,-6.28
3622,洋華,1051195,1271268,1230881,-17.31,-14.59,16518701,17399672,-5.06
3669,圓展,85601,95419,142792,-10.28,-40.05,1661543,2297755,-27.68
3698,隆達,647654,786309,659816,-17.63,-1.84,8793004,8057504,9.12
4934,太極能源,133169,225052,557840,-40.82,-76.12,3995493,4605518,-13.24
4942,嘉彰,85897,79860,66344,7.55,29.47,1185412,1520538,-22.03
4956,光鋐,78112,78980,90779,-1.09,-13.95,1223370,930828,31.42
4960,奇美材料,1781559,1484391,1452587,20.01,22.64,17738603,15434268,14.92
4976,佳凌,138458,151268,99950,-8.46,38.52,1404727,828117,69.62
5234,達興,215116,205480,232536,4.68,-7.49,2901511,2637142,10.02
5484,慧友電子,142667,135439,124046,5.33,15.01,1690081,1911197,-11.56
6116,彩晶,2513261,3334524,3399551,-24.62,-26.07,41686801,54929026,-24.1
6120,輔祥,1710722,1836295,1276709,-6.83,33.99,20844265,21644695,-3.69
6131,悠克電子,72807,116387,134225,-37.44,-45.75,1441286,1639157,-12.07
6164,華興電子,85745,101932,95311,-15.88,-10.03,1142918,1318021,-13.28
6168,宏齊科技,219049,247556,260392,-11.51,-15.87,3655105,3748665,-2.49
6176,瑞儀光電,311157,171845,303129,81.06,2.64,3177255,3597505,-11.68
6209,今國光學,316437,383377,301527,-17.46,4.94,3781057,2789343,35.55
6225,天瀚,-62841,35568,-9095,-276.67,-590.94,432288,823540,-47.5
6226,光鼎電子,47535,47039,72589,1.05,-34.51,682485,883077,-22.71
6278,台表科,153622,171452,363255,-10.39,-57.7,3863127,5069621,-23.79
6289,華上光電,34064,47670,90417,-28.54,-62.32,820256,1203981,-31.87
8072,陞泰,243049,232715,270746,4.44,-10.22,3136032,2976203,5.37
8105,凌巨,1263662,1176497,1029451,7.4,22.75,14653466,12923701,13.38
8215,明基材料,1009260,1173476,1533496,-13.99,-34.18,17733143,17542980,1.08
合計,合計,120367295,127331150,133215147,-5.46,-9.64,1522015130,1625941639,-6.39
