公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1503,士電,1909829,1881993,1611298,1.47,18.52,1909829,1611298,18.52,-
1504,東元,3899497,4504909,4456783,-13.43,-12.5,3899497,4456783,-12.5,-
1506,正道,120359,143702,125505,-16.24,-4.1,120359,125505,-4.1,-
1507,永大,2418720,2386560,1789206,1.34,35.18,2418720,1789206,35.18,此為本公司自結數
1513,中興電,855877,1207970,711564,-29.14,20.28,855877,711564,20.28,-
1514,亞力,272627,480871,216305,-43.3,26.03,272627,216305,26.03,-
1515,力山,275452,339053,292094,-18.75,-5.69,275452,292094,-5.69,-
1517,利奇,366326,408739,334176,-10.37,9.62,366326,334176,9.62,-
1519,華城,255173,906025,170664,-71.83,49.51,255173,170664,49.51,-
1526,日馳,67221,87892,53847,-23.51,24.83,67221,53847,24.83,-
1527,鑽全,276264,257219,260311,7.4,6.12,276264,260311,6.12,-
1528,恩德,248534,285276,224985,-12.87,10.46,248534,224985,10.46,-
1529,樂士,6925,2496,8198,177.44,-15.52,6925,8198,-15.52,-
1530,亞崴,225162,418721,223059,-46.22,0.94,225162,223059,0.94,-
1531,高林股,202893,219527,232289,-7.57,-12.65,202893,232289,-12.65,-
1532,勤美,1358375,3277282,1164687,-58.55,16.63,1358375,1164687,16.63,-
1535,中宇,699559,1238071,890959,-43.49,-21.48,699559,890959,-21.48,104年1月營收與去年同期差異-21%，主係本期工案陸續依進度估驗所致。
1537,廣隆,649684,558912,595386,16.24,9.11,649684,595386,9.11,-
1538,正峰新,66252,67802,80402,-2.28,-17.59,66252,80402,-17.59,-
1539,巨庭,275229,196744,202717,39.89,35.77,275229,202717,35.77,-
1540,喬福,114546,100123,75016,14.4,52.69,114546,75016,52.69,-
1541,錩泰,232230,257294,269774,-9.74,-13.91,232230,269774,-13.91,-
1558,伸興,471929,484405,458317,-2.57,2.96,471929,458317,2.96,-
1560,中砂,360253,343566,327455,4.85,10.01,360253,327455,10.01,-
1583,程泰,471799,896426,434819,-47.36,8.5,471799,434819,8.5,-
2049,上銀,1314920,1305701,1052137,0.7,24.97,1314920,1052137,24.97,-
2371,大同,9244626,9536326,9308025,-3.05,-0.68,9244626,9308025,-0.68,-
3167,大量,204474,181627,137292,12.57,48.93,204474,137292,48.93,-
4526,東台,730950,842599,577610,-13.25,26.54,730950,577610,26.54,-
4532,瑞智,1501139,1315819,1683820,14.08,-10.84,1501139,1683820,-10.84,-
4540,全球傳動,154995,187855,121435,-17.49,27.63,154995,121435,27.63,-
4555,氣立,101084,85309,68075,18.49,48.48,101084,68075,48.48,-
8222,寶一,72230,67597,52055,6.85,38.75,72230,52055,38.75,-
8374,羅昇,330904,413171,231300,-19.91,43.06,330904,231300,43.06,-
8996,高力,143474,160515,170131,-10.61,-15.66,143474,170131,-15.66,-
合計,合計,29899511,35048097,28611696,-14.69,4.5,29899511,28611696,4.5,
