公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2347,聯強,28079079,17790156,30163941,57.83,-6.91,70381502,78150572,-9.94,-
2414,精技,1313208,1014971,1154444,29.38,13.75,3512798,3391983,3.56,-
2430,燦坤,1671661,2086607,1543498,-19.88,8.3,6043613,6115688,-1.17,103年1-3月之營業收入已扣除停業單位之營業收入。
2459,敦吉,796559,680208,818639,17.1,-2.69,2368717,2127323,11.34,-
3010,華立,3197971,2561153,3005924,24.86,6.38,9027372,8870920,1.76,-
3028,增你強,1921557,1395177,2453803,37.72,-21.69,5392459,6943119,-22.33,-
3033,威健,3581538,2000724,3872049,79.01,-7.5,8988637,9673918,-7.08,-
3036,文曄,10165156,7235161,8330552,40.49,22.02,28537762,23007778,24.03,-
3048,益登,5663488,4576063,3809295,23.76,48.67,17004491,10256641,65.79,上述已依IFRS申報合併營收
3055,蔚華科,300288,171067,219052,75.53,37.08,651864,721869,-9.69,-
3209,全科,1983029,1502837,1706048,31.95,16.23,5660889,5037031,12.38,-
3312,弘憶股,1828840,922837,1699813,98.17,7.59,4371293,4186386,4.41,-
3528,安馳,289501,184600,241405,56.82,19.92,799028,655994,21.8,-
3702,大聯大,40322409,26751435,38646599,50.72,4.33,108014005,102403342,5.47,-
5434,崇越,1687241,1509119,1379568,11.8,22.3,4926880,3992999,23.38,-
6189,豐藝,1522105,1052174,1663450,44.66,-8.49,4245488,4548933,-6.67,-
6281,全國電,1118616,1565987,876963,-28.56,27.55,3990543,3652357,9.25,-
8070,長華,1408330,1109184,1469129,26.96,-4.13,4092555,3817463,7.2,-
8072,陞泰,161888,125330,158860,29.16,1.9,452638,461758,-1.97,-
8112,至上,5229088,2645485,3777650,97.66,38.42,13984962,9184231,52.27,-
合計,合計,112241552,76880275,106990682,45.99,4.9,302447496,287200305,5.3,
