公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1319,東陽,2003875,1948652,1824852,2.83,9.81,20287464,19243931,5.42,-
1339,昭輝,240032,222383,124260,7.93,93.16,1910816,1297866,47.22,本公司104.4.15間接投資大陸常熟冠林致104年11月營收增加
1512,瑞利,518235,495250,398013,4.64,30.2,3650496,3489042,4.62,-
1521,大億,450399,498596,413332,-9.66,8.96,5249772,4522423,16.08,-
1522,堤維西,1256529,1194037,1560420,5.23,-19.47,13693050,16903787,-18.99,-
1524,耿鼎,223928,235302,221979,-4.83,0.87,2257884,2247745,0.45,-
1525,江申,100512,96313,109582,4.35,-8.27,1106702,1063345,4.07,-
1533,車王電,198124,199423,208640,-0.65,-5.04,2254556,2441897,-7.67,-
1536,和大,483027,469289,379304,2.92,27.34,4811994,3862793,24.57,-
1568,倉佑,212714,195361,206182,8.88,3.16,2149091,2022911,6.23,不適用
1587,吉茂,116038,120582,112158,-3.76,3.45,1342380,1229425,9.18,-
2201,裕隆,9777592,10703647,10768466,-8.65,-9.2,108255152,109369416,-1.01,-
2204,中華,2608844,2759208,2129687,-5.44,22.49,33860105,33417686,1.32,-
2206,三陽工業,2173686,2475504,2518976,-12.19,-13.7,31217335,33478217,-6.75,本月無此情形
2207,和泰車,14648718,14394617,14043216,1.76,4.31,148055796,146279046,1.21,-
2227,裕日車,2335397,2406952,2294105,-2.97,1.79,31333492,31158957,0.56,-
2228,劍麟,334301,312494,271780,6.97,23.0,3592486,3210525,11.89,-
2231,為升,245598,245231,200091,0.14,22.74,2575958,1960403,31.39,-
2233,宇隆,159475,168216,143841,-5.19,10.86,1776700,1799020,-1.24,-
2497,怡利電,228738,201141,315062,13.72,-27.39,3084496,3310130,-6.81,-
3346,麗清,272424,239285,228948,13.84,18.98,2462122,1861456,32.26,無
4551,智伸科,288982,266915,245986,8.26,17.47,2789881,2551773,9.33,-
6288,聯嘉,210056,240489,192885,-12.65,8.9,2331068,1856314,25.57,-
6605,帝寶,1417246,1332838,1199927,6.33,18.11,13517101,13337170,1.34,-
合計,合計,40504470,41421725,40111692,-2.21,0.97,443565897,441915278,0.37,
