公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1503,士電,1477451,1711246,1691756,-13.66,-12.66,17960991,17922383,0.21,-
1504,東元,3937742,3945346,4079723,-0.19,-3.48,44100623,49634238,-11.14,-
1506,正道,135916,115853,125003,17.31,8.73,1417441,1430864,-0.93,-
1507,永大,1906937,1791678,2357059,6.43,-19.09,21399297,21555833,-0.72,此為本公司自結數
1513,中興電,815209,1180030,1041588,-30.91,-21.73,9106457,10117937,-9.99,-
1514,亞力,278566,277902,458904,0.23,-39.29,3181321,2920347,8.93,-
1515,力山,235191,325041,325128,-27.64,-27.66,3193961,3261612,-2.07,-
1517,利奇,271001,212391,326976,27.59,-17.11,3127919,3463397,-9.68,-
1519,華城,425651,357885,619781,18.93,-31.32,4426962,4217346,4.97,-
1526,日馳,61420,67124,60170,-8.49,2.07,817876,668108,22.41,-
1527,鑽全,227208,295364,199019,-23.07,14.16,3129929,2886010,8.45,-
1528,恩德,280649,250357,207861,12.09,35.01,2924392,3010038,-2.84,-
1529,樂士,17207,561,6203,2967.2,177.39,78854,103020,-23.45,"本年因有太陽能電廠器材業務,致較去年營收增加"
1530,亞崴,300130,332452,336935,-9.72,-10.92,3473318,3494586,-0.6,-
1531,高林股,168596,195150,210471,-13.6,-19.89,2344118,2558330,-8.37,-
1532,勤美,1436291,1508184,1289029,-4.76,11.42,15681483,13846050,13.25,-
1535,中宇,898773,806757,1062238,11.4,-15.38,8826657,9113446,-3.14,-
1537,廣隆,584338,584594,600437,-0.04,-2.68,6408037,6208233,3.21,-
1538,正峰新,44211,60380,63426,-26.77,-30.29,696769,793117,-12.14,-
1539,巨庭,168031,224377,191064,-25.11,-12.05,2535209,2306642,9.9,-
1540,喬福,44948,47145,114039,-4.66,-60.58,801424,1029509,-22.15,歐洲及大陸市場顯著衰退
1541,錩泰,157028,200226,178308,-21.57,-11.93,2641587,2432685,8.58,-
1558,伸興,470991,517325,561560,-8.95,-16.12,5606198,5763366,-2.72,-
1560,中砂,304497,318144,348295,-4.28,-12.57,3722436,4011258,-7.2,-
1583,程泰,553220,609625,615243,-9.25,-10.08,6520973,6924226,-5.82,-
2049,上銀,982102,1224076,1500700,-19.76,-34.55,13925210,13780938,1.04,-
2371,大同,7590188,7947047,9055014,-4.49,-16.17,87156832,103226205,-15.56,-
3167,大量,139486,111541,235430,25.05,-40.75,1758785,2224820,-20.94,-
4526,東台,699136,896420,751715,-22.0,-6.99,8226193,8289457,-0.76,-
4532,瑞智,1125373,853618,1223872,31.83,-8.04,14166764,16806140,-15.7,-
4540,全球傳動,102857,90720,154400,13.37,-33.38,1501862,1559686,-3.7,-
4555,氣立,84468,93709,104484,-9.86,-19.15,1263176,1245326,1.43,-
4562,穎漢,79457,115308,106959,-31.09,-25.71,1097575,992988,10.53,-
8222,寶一,65483,71915,61813,-8.94,5.93,808729,700281,15.48,-
8374,羅昇,285034,216782,395430,31.48,-27.91,3486514,3943484,-11.58,-
8996,高力,139639,199892,152424,-30.14,-8.38,1921379,2174516,-11.64,-
合計,合計,26494425,27756165,30812457,-4.54,-14.01,309437251,334616422,-7.52,
