公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2701,萬企,24748,22405,29341,10.45,-15.65,323415,296904,8.92
2702,華園,15738,15469,15293,1.73,2.9,180834,165342,9.36
2704,國賓,237001,231605,223077,2.32,6.24,2636515,2422383,8.83
2705,六福,395025,200258,166891,97.25,136.69,2596670,2090856,24.19
2706,第一店,27226,27242,27477,-0.05,-0.91,323704,320823,0.89
2707,晶華酒店,322517,295053,293816,9.3,9.76,3518379,3034201,15.95
2722,夏都,28759,31404,25038,-8.42,14.86,599597,537950,11.45
5706,鳳凰旅遊,93835,199271,94048,-52.91,-0.22,2301597,1457060,57.96
8940,新天地,80806,66065,77989,22.31,3.61,883212,720069,22.65
合計,合計,1225655,1088772,952970,12.57,28.61,13363923,11045588,20.98
