公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2801,彰化銀行,5813473,1998703,2909246,190.86,99.82,28499284,22644758,25.85
2809,京城銀行,312844,301812,303504,3.65,3.07,3701198,2784766,32.9
2812,台中銀行,-40070,478607,430206,-108.37,-109.31,4542729,3320965,36.78
2816,旺旺保險,841528,935324,719020,-10.02,17.03,14281788,15322351,-6.79
2820,華票,163563,201957,250615,-19.01,-34.73,2376962,3112594,-23.63
2823,中壽,27130711,14571115,30863815,86.19,-12.09,198337624,195032521,1.69
2832,台產,1182460,576694,725179,105.04,63.05,9152945,9381768,-2.43
2833,台灣人壽,13771710,6064588,9428475,127.08,46.06,91137596,79191273,15.08
2834,臺灣企銀,1608361,1366309,1421569,17.71,13.13,16228548,14706955,10.34
2836,高銀,72618,223778,215760,-67.54,-66.34,2342545,1822667,28.52
2837,萬泰銀行,67163,113924,118954,-41.04,-43.53,706461,-667773,205.79
2838,聯邦銀行,761944,583794,860672,30.51,-11.47,6828780,6742668,1.27
2845,遠東商銀,616408,575700,95228,7.07,547.29,7390781,6029790,22.57
2847,大眾銀行,665733,663568,613938,0.32,8.43,7920230,6270949,26.3
2849,安泰銀行,392211,849872,351862,-53.85,11.46,5663099,4200326,34.82
2850,新產,1463202,1010392,2279548,44.81,-35.81,20889565,19743441,5.8
2851,中再保,1617485,1201578,1691992,34.61,-4.4,13239797,13383153,-1.07
2852,第一保,688918,666317,552880,3.39,24.6,9820435,8808730,11.48
2855,統一證券,584267,395816,812529,47.61,-28.09,5173586,6048649,-14.46
2856,元富證券,3259869,2565423,2086485,27.06,56.23,26195052,24227175,8.12
2867,三商美邦,11980327,8296094,12255815,44.4,-2.24,114158299,104377587,9.37
2880,華南金,-451825,600201,633191,-175.27,-171.35,6520005,4892657,33.26
2881,富邦金,-2253772,1414789,604812,-259.3,-472.64,22558915,19699575,14.51
2882,國泰金,-2603226,1508050,1659443,-272.62,-256.87,5224474,12245375,-57.33
2883,開發金,2046285,262827,1017519,678.56,101.1,9461449,8919337,6.07
2884,玉山金控,142772,337790,92725,-57.73,53.97,3827831,2029283,88.62
2885,元大金,811447,1292419,780324,-37.21,3.98,8905652,7870963,13.14
2886,兆豐金,1354913,1290325,1169078,5.0,15.89,16531338,15162318,9.02
2887,台新金控,1058476,914058,6968139,15.79,-84.8,10067117,10613552,-5.14
2888,新光金,-1620892,1563707,778574,-203.65,-308.18,3148092,1673460,88.11
2889,國票金控,537221,200139,121320,168.42,342.81,2406740,2814985,-14.5
2890,永豐金控,312064,357778,-1498859,-12.77,120.82,5334886,1475217,261.63
2891,中信金,782626,1307488,794913,-40.14,-1.54,14911566,4140350,260.15
2892,第一金控,756144,751319,-2369963,0.64,131.9,7536032,3427093,119.89
6005,群益證,779134,451371,725185,72.61,7.43,5811480,6747802,-13.87
合計,合計,74606092,55893626,80463693,33.47,-7.27,710832881,648197280,9.66
