公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1704,榮化,2594407,2286274,2251045,13.47,15.25,28649137,25181640,13.76
1708,東鹼,246575,271301,197046,-9.11,25.13,2821317,2441180,15.57
1709,和益化工,635375,669923,469803,-5.15,35.24,9001478,6793877,32.49
1710,東聯,791336,1078566,952507,-26.63,-16.92,12410169,9837993,26.14
1711,永光化學,491261,467909,484614,4.99,1.37,6131786,5077969,20.75
1712,興農,582086,509921,484143,14.15,20.23,6646799,6690518,-0.65
1713,國化,52897,56013,44008,-5.56,20.19,561732,421385,33.3
1714,和桐化學,764695,1057003,1037435,-27.65,-26.28,11748563,9839731,19.39
1717,長興化學,1539532,1561361,1376651,-1.39,11.83,18845943,15509927,21.5
1718,中纖,1718264,1358137,1278196,26.51,34.42,16976431,10496891,61.72
1721,三晃,169163,155742,130433,8.61,29.69,1780038,1293387,37.62
1722,台肥,1413380,1280368,1436668,10.38,-1.62,14399084,17120587,-15.89
1723,中碳,854907,653341,569615,30.85,50.08,8039366,4874075,64.94
1724,台硝,160802,189113,105890,-14.97,51.85,1878186,1367456,37.34
1725,元禎,721042,807218,745570,-10.67,-3.28,10195794,7253991,40.55
1726,永記造漆,628044,512436,565091,22.56,11.14,5900380,5349852,10.29
1727,中華化學,169017,171359,121248,-1.36,39.39,1777927,1212175,46.67
1730,花仙子,102865,92156,79155,11.62,29.95,1003480,817689,22.72
1732,毛寶,61021,53225,58987,14.64,3.44,719855,664665,8.3
1735,日勝化,191530,219434,183578,-12.71,4.33,2406114,1804316,33.35
1737,臺鹽,207922,153809,165850,35.18,25.36,2151668,1980172,8.66
1773,勝一化工,571717,564414,461034,1.29,24.0,6390388,4686749,36.35
4722,國精化學,223469,227932,172867,-1.95,29.27,2331942,1707632,36.55
4725,信昌化,1942568,2538967,1372000,-23.48,41.58,25529172,14476572,76.34
4733,上緯企業,140993,123635,72016,14.03,95.78,1243934,878530,41.59
1701,中化,201919,219188,223584,-7.87,-9.68,2750067,2632114,4.48
1707,葡萄王,213505,192057,242430,11.16,-11.93,2142255,1880103,13.94
1720,生達化學,164774,153644,165880,7.24,-0.66,2063097,1929455,6.92
1729,必翔實業,131592,111346,92246,18.18,42.65,1420321,1236663,14.85
1731,美吾華,144986,143059,217613,1.34,-33.37,2059243,2639156,-21.97
1733,五鼎,117408,151500,144840,-22.5,-18.93,1749690,1438916,21.59
1734,杏輝藥品,137907,132599,143004,4.0,-3.56,1576550,1534114,2.76
1736,喬山健康,523444,839635,259530,-37.65,101.68,7692934,2146543,258.38
1762,中化合成,96072,104272,86086,-7.86,11.6,1209272,1096934,10.24
1789,台灣神隆,502912,290418,545435,73.16,-7.79,3887455,3790786,2.55
3164,景岳生技,34044,25843,30017,31.73,13.41,325184,211883,53.47
4104,佳醫,297879,243974,283059,22.09,5.23,2986753,2862881,4.32
4106,雃博,125177,97348,154871,28.58,-19.17,1450343,1437250,0.91
4108,懷特,25312,12800,1815,97.75,1294.6,106963,19470,449.37
4119,旭富製藥,100292,97329,67444,3.04,48.7,994676,905738,9.81
4133,亞諾法,32437,37798,34772,-14.18,-6.71,475072,402834,17.93
4142,國光生技,0,143,434137,-100.0,-100.0,834776,1369928,-39.06
4737,華廣,105592,102063,76791,3.45,37.5,1101986,877940,25.51
4746,台耀,242070,205144,284591,18.0,-14.94,2505914,1931417,29.74
合計,合計,20172190,20219717,18303595,-0.23,10.2,236873234,188123084,25.91
