公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1902,台紙,288839,446192,378644,-35.26,-23.71,1410889,1415905,-0.35,-
1903,士紙,15346,13332,16023,15.1,-4.22,54301,62058,-12.49,-
1904,正隆,3178515,3374269,3270575,-5.8,-2.81,12311791,12390378,-0.63,-
1906,寶隆,106563,110646,78966,-3.69,34.94,485946,451641,7.59,-
1909,榮成,2904885,2414572,4151146,20.3,-30.02,9858334,15550916,-36.6,-
合計,合計,6494148,6359011,7895354,2.12,-17.74,24121261,29870898,-19.24,
