公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1802,台玻,2954287,3035110,3319249,-2.66,-10.99,9994503,12207420,-18.12,-
1809,中釉,137363,173912,203641,-21.01,-32.54,614923,696410,-11.7,-
合計,合計,3091650,3209022,3522890,-3.65,-12.24,10609426,12903830,-17.78,
