公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1471,首利,364099,518317,408981,-29.75,-10.97,882415,1036146,-14.83
1582,信錦,128013,131697,81330,-2.79,57.39,259710,163461,58.88
2059,川湖,118321,137959,145497,-14.23,-18.67,256280,334118,-23.29
2308,台達電,1934852,2704571,1725881,-28.45,12.1,4639423,4126808,12.42
2313,華通,1291261,1453539,1052064,-11.16,22.73,2744800,2266808,21.08
2316,楠梓電,248234,345342,258497,-28.11,-3.97,593576,602187,-1.42
2327,國巨,797456,1002671,765971,-20.46,4.11,1800127,1718433,4.75
2328,廣宇,286252,427054,330311,-32.97,-13.33,713306,809878,-11.92
2355,敬鵬,910595,1136470,694254,-19.87,31.16,2047065,1647304,24.26
2367,燿華,822146,909942,530114,-9.64,55.08,1732088,1080525,60.3
2368,金像電,927650,995812,906007,-6.84,2.38,1923462,1913859,0.5
2375,智寶,21955,32502,8802,-32.45,149.43,54457,13844,293.36
2383,台光電子,372339,444173,306785,-16.17,21.36,816512,654589,24.73
2392,正崴,2960528,4262536,1775083,-30.54,66.78,7223064,4042084,78.69
2413,環科,160100,286927,202674,-44.2,-21.0,447027,495513,-9.78
2415,錩新,49227,64299,41544,-23.44,18.49,113526,100611,12.83
2420,新巨,186255,311606,187505,-40.22,-0.66,497860,479841,3.75
2421,建準電機,304401,437072,319298,-30.35,-4.66,741473,832305,-10.91
2428,興勤電子,141380,218142,142294,-35.18,-0.64,359522,343611,4.63
2429,銘旺科,33019,44102,48400,-25.13,-31.77,77121,118496,-34.91
2431,聯昌電子,125045,151996,220208,-17.73,-43.21,277041,556507,-50.21
2437,旺詮,70791,90963,68416,-22.17,3.47,161754,144705,11.78
2440,太空梭,127362,172157,107863,-26.01,18.07,299519,292730,2.31
2456,奇力新,141043,167085,135422,-15.58,4.15,308129,287769,7.07
2457,飛宏科技,846795,1163752,730477,-27.23,15.92,2010547,1705852,17.86
2460,建通精密,121385,194055,156379,-37.44,-22.37,315440,394708,-20.08
2462,良得電,186819,298100,209619,-37.33,-10.87,484919,497407,-2.51
2467,志聖工業,173290,196688,169718,-11.89,2.1,369978,291185,27.05
2472,立隆電子,238903,307838,242761,-22.39,-1.58,546741,565073,-3.24
2476,鉅祥,75307,100524,115233,-25.08,-34.64,175831,253461,-30.62
2478,大毅,174496,209990,143431,-16.9,21.65,384486,317131,21.23
2483,百容,79407,109210,78334,-27.28,1.36,188617,186709,1.02
2484,希華,115060,188611,132414,-38.99,-13.1,303671,287942,5.46
2492,華新科,502043,661546,592944,-24.11,-15.33,1163589,1249596,-6.88
2493,揚博科技,163827,192142,90899,-14.73,80.22,355969,194590,82.93
3003,健和興,120828,180598,93319,-33.09,29.47,301426,233124,29.29
3011,今皓,28306,74513,39255,-62.01,-27.89,102819,104355,-1.47
3015,全漢,861120,1210799,1097483,-28.88,-21.53,2071919,2455340,-15.61
3023,信邦電子,126798,202645,147954,-37.42,-14.29,329443,308855,6.66
3026,禾伸堂,850280,1287182,818720,-33.94,3.85,2137462,1850320,15.51
3032,偉訓科技,102802,140166,150569,-26.65,-31.72,242968,296261,-17.98
3037,欣興電子,3562077,4120532,3495127,-13.55,1.91,7682608,7055399,8.88
3042,晶技,605738,748269,529757,-19.04,14.34,1354007,1146597,18.08
3044,健鼎科技,286057,401825,215040,-28.81,33.02,687882,573788,19.88
3058,立德電子,288450,396175,268511,-27.19,7.42,684625,613855,11.52
3090,日電貿,131992,180288,163524,-26.78,-19.28,312280,361110,-13.52
3229,晟鈦,62064,74926,53822,-17.16,15.31,136990,121409,12.83
3296,勝德國際,128057,233400,178296,-45.13,-28.17,361457,484269,-25.36
3308,聯德電子,183194,309145,208742,-40.74,-12.23,492339,536733,-8.27
3376,新日興,176457,252440,187108,-30.09,-5.69,428897,457216,-6.19
3432,台端,42953,68340,98060,-37.14,-56.19,111293,271216,-58.96
3501,維熹科技,198951,371986,277071,-46.51,-28.19,570937,631578,-9.6
3533,嘉澤端子,384482,556656,420431,-30.93,-8.55,941138,966315,-2.6
3550,聯穎,159831,198207,130271,-19.36,22.69,358038,300805,19.02
3605,宏致,130469,222876,176472,-41.46,-26.06,353345,422958,-16.45
3607,谷崧,411051,437748,396071,-6.09,3.78,848798,810712,4.69
3645,達邁,77305,86173,75592,-10.29,2.26,163478,135770,20.4
3653,健策,222671,310264,189820,-28.23,17.3,532935,405065,31.56
3679,新至陞,202084,226638,148383,-10.83,36.19,428722,377600,13.53
5469,瀚宇博德,127831,176077,134700,-27.4,-5.09,303908,315768,-3.75
6108,競國實業,182020,212947,184040,-14.52,-1.09,394967,385454,2.46
