公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,27886682,31957848,22882766,-12.73,21.86,110871031,87841309,26.21,-
2006,東和鋼鐵,2531179,2844704,2168357,-11.02,16.73,9995202,8199245,21.9,-
2007,燁興,668937,715801,624589,-6.54,7.1,2732409,2443312,11.83,-
2008,高興昌,92532,114500,116374,-19.18,-20.48,316201,391751,-19.28,-
2009,第一銅,267866,253086,140968,5.83,90.01,966104,782690,23.43,係因去年同期之火災造成產量減少致銷量下降
2010,春源,1357468,1652581,1477917,-17.85,-8.14,5456672,5556644,-1.79,-
2012,春雨,701719,753148,716974,-6.82,-2.12,2760550,2690077,2.61,-
2013,中鋼構,1261113,1555522,1272589,-18.92,-0.9,5504221,4991739,10.26,-
2014,中鴻,3382225,3870420,2629123,-12.61,28.64,13411456,10336062,29.75,-
2015,豐興,1996382,2626334,1690741,-23.98,18.07,8278684,6224693,32.99,-
2017,官田鋼,340420,414430,415622,-17.85,-18.09,1508428,1446596,4.27,-
2020,美亞,372455,481692,395264,-22.67,-5.77,1579449,1418671,11.33,-
2022,聚亨,530984,606449,590437,-12.44,-10.06,2280813,2422689,-5.85,-
2023,燁輝,5189906,6090065,4276416,-14.78,21.36,23740531,15414728,54.01,因價格上漲及常熟廠連續酸洗軋延線投產
2024,志聯,98199,142077,130948,-30.88,-25.0,447220,448424,-0.26,-
2025,千興,237700,328953,284943,-27.74,-16.57,1147739,1019173,12.61,-
2027,大成鋼,4192447,4807171,4098770,-12.78,2.28,17503031,16599906,5.44,-
2028,威致,661312,934814,507513,-29.25,30.3,3021241,1768728,70.81,鋼價回穩.營收增加
2029,盛餘,998359,1494313,913097,-33.18,9.33,4708485,3861956,21.91,-
2030,彰源,984286,1237132,948514,-20.43,3.77,4158116,3506584,18.58,-
2031,新光鋼,594617,876400,549347,-32.15,8.24,2816944,1976088,42.55,-
2032,新鋼,183665,275082,241611,-33.23,-23.98,825325,913730,-9.67,-
2033,佳大,57805,78258,66430,-26.13,-12.98,253193,260086,-2.65,-
2034,允強,1608159,1968441,1383667,-18.3,16.22,6682382,5295006,26.2,-
2038,海光,361563,470231,458261,-23.1,-21.1,1386910,1544645,-10.21,-
2069,運錩,701765,835578,547536,-16.01,28.16,2911437,2072310,40.49,-
3004,豐達科,137193,161312,141603,-14.95,-3.11,536064,555375,-3.47,-
5007,三星,542796,703557,576052,-22.84,-5.77,2383794,2275849,4.74,-
9958,世紀鋼,186338,197811,219180,-5.79,-14.98,688879,812079,-15.17,-
合計,合計,58126072,68447710,50465609,-15.07,15.17,238872511,193070145,23.72,
