公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2701,萬企,34258,29821,24631,14.87,39.08,315041,298809,5.43,營業收入增加係育樂收入之影院收入增加
2702,華園,59328,49605,53059,19.6,11.81,593284,540995,9.66,-
2704,國賓,287852,313691,271910,-8.23,5.86,2868383,2612671,9.78,-
2705,六福,259278,205322,194355,26.27,33.4,2354965,2040384,15.41,-
2706,第一店,31434,30708,30167,2.36,4.19,306475,298332,2.72,-
2707,晶華,565466,537558,509986,5.19,10.87,5140539,4651755,10.5,-
2712,遠雄來,54721,52839,48511,3.56,12.8,526917,446308,18.06,-
2722,夏都,60981,61179,54117,-0.32,12.68,637715,599163,6.43,-
2727,王品,1308910,1348105,1217873,-2.9,7.47,14357478,12264173,17.06,-
2731,雄獅,1696683,1587522,1595578,6.87,6.33,15211945,13787702,10.32,-
2739,寒舍,382796,376831,383729,1.58,-0.24,3625533,3538508,2.45,-
5706,鳳凰,279316,236318,300667,18.19,-7.1,2675758,2854284,-6.25,-
8462,柏文,79589,79654,47777,-0.08,66.58,663539,430380,54.17,-
8940,新天地,139942,111409,93322,25.61,49.95,1267373,995903,27.25,-
9943,好樂迪,254924,253983,252443,0.37,0.98,2705109,2783317,-2.8,-
合計,合計,5495478,5274545,5078125,4.18,8.21,53250054,48142684,10.6,
