公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1708,東鹼,365830,352585,341004,3.75,7.28,3444564,3337608,3.2,-
1709,和益,886533,1072378,1047152,-17.33,-15.33,9600532,9773642,-1.77,-
1710,東聯,971857,928266,1296441,4.69,-25.03,11724707,12790475,-8.33,無
1711,永光,755541,738497,746755,2.3,1.17,8337373,7230864,15.3,-
1712,興農,1447640,1618040,1429398,-10.53,1.27,14591506,13161393,10.86,-
1713,國化,64029,63194,62198,1.32,2.94,612161,553819,10.53,-
1714,和桐,4881380,4755087,6027540,2.65,-19.01,46215567,43594603,6.01,-
1717,長興,3495110,3663257,3307101,-4.59,5.68,33553968,31370516,6.96,-
1718,中纖,3422000,3178871,2722957,7.64,25.67,30657623,28498112,7.57,"本月份自結異業別合併營收資訊,未經會計師簽證或核閱"
1721,三晃,140363,107412,143369,30.67,-2.09,1325880,1436225,-7.68,-
1722,台肥,1092238,1254434,1280970,-12.92,-14.73,11317004,13980995,-19.05,"去(102)年截至10月累計認列銷售房產收入1,749,568仟元；本(103)年截至10月無房產收入。"
1723,中碳,717381,706794,772277,1.49,-7.1,7811231,7566114,3.23,-
1724,台硝,124020,135644,52428,-8.56,136.55,1071551,1376067,-22.12,-
1725,元禎,885560,890499,864930,-0.55,2.38,8774582,8230766,6.6,-
1726,永記,763775,710387,692208,7.51,10.33,6884511,6676525,3.11,-
1727,中華化,205751,191521,189775,7.42,8.41,1837309,1736669,5.79,-
1730,花仙子,148996,141346,136621,5.41,9.05,1254368,1229543,2.01,-
1732,毛寶,49934,43865,41545,13.83,20.19,472625,476122,-0.73,-
1735,日勝化,382434,372547,436904,2.65,-12.46,3734629,3902676,-4.3,-
1773,勝一,603940,624577,550668,-3.3,9.67,6086300,5548153,9.69,-
1776,展宇,240281,216482,227872,10.99,5.44,1984217,2006561,-1.11,-
4720,德淵,219496,215798,172237,1.71,27.43,1873559,1746113,7.29,-
4722,國精化,464349,430572,436909,7.84,6.28,4112105,4023202,2.2,-
4725,信昌化,1883921,1883835,1843442,0.0,2.19,20754791,18664032,11.2,-
4739,康普,277259,305921,199706,-9.36,38.83,2430413,2081439,16.76,-
4755,三福化,317780,289267,303937,9.85,4.55,2965341,2704045,9.66,-
合計,合計,24807398,24891076,25326344,-0.33,-2.04,243428417,233696279,4.16,
