公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,30687583,30857185,29690795,-0.54,3.35,307533157,290106637,6.0,-
2006,東和鋼鐵,3106046,2840859,2928841,9.33,6.05,29545118,28654330,3.1,-
2007,燁興,608372,597326,488777,1.84,24.46,6047425,5079039,19.06,-
2008,高興昌,165437,96976,119215,70.59,38.77,1190683,1049075,13.49,-
2009,第一銅,359589,351553,308043,2.28,16.73,3453554,3084691,11.95,-
2010,春源,1666912,1785054,1663036,-6.61,0.23,17015853,16342523,4.12,-
2012,春雨,810792,780467,720995,3.88,12.45,7620691,6905757,10.35,-
2013,中鋼構,1312137,1278314,1523640,2.64,-13.88,14278490,16688796,-14.44,-
2014,中鴻,2735745,3290833,3045954,-16.86,-10.18,31737765,33416255,-5.02,-
2015,豐興,2332683,2126450,2534423,9.69,-7.95,25020498,24669413,1.42,-
2017,官田鋼,462454,496634,494902,-6.88,-6.55,5007198,5032826,-0.5,-
2020,美亞,472535,460831,510037,2.53,-7.35,4768264,4455948,7.0,-
2022,聚亨,685420,532448,684554,28.72,0.12,7357099,8761764,-16.03,-
2023,燁輝,5301544,5099377,4645594,3.96,14.11,50548946,45406130,11.32,-
2024,志聯,134031,144912,150403,-7.5,-10.88,1461571,1353356,7.99,-
2025,千興,379094,448765,376882,-15.52,0.58,4374708,3329630,31.38,-
2027,大成鋼,4753134,4492062,3868884,5.81,22.85,42950901,32354166,32.75,-
2028,威致,830194,862469,879483,-3.74,-5.6,8385855,8535552,-1.75,-
2029,盛餘,1168973,1266659,1287947,-7.71,-9.23,13267128,12350084,7.42,-
2030,彰源,1217586,1314514,1050123,-7.37,15.94,11697071,10903792,7.27,-
2031,新光鋼,695244,717781,778790,-3.13,-10.72,7715035,7223158,6.8,-
2032,新鋼,285252,302069,285359,-5.56,-0.03,2872790,2924023,-1.75,-
2033,佳大,67678,74283,62310,-8.89,8.61,671726,699858,-4.01,-
2034,允強,2184120,2289701,2142546,-4.61,1.94,22131829,19900990,11.2,-
2038,海光,571346,773525,1079284,-26.13,-47.06,9357824,9270127,0.94,-
3004,豐達科,109219,145425,100622,-24.89,8.54,1139846,888777,28.24,-
5007,三星,602608,590823,556881,1.99,8.21,6005212,5341469,12.42,-
9958,世紀鋼,204774,240556,255738,-14.87,-19.92,2402470,2886399,-16.76,-
合計,合計,63910502,64257851,62234058,-0.54,2.69,645558707,607614565,6.24,
