公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2101,南港,1023079,1001617,1309589,2.14,-21.87,4841825,5784461,-16.29,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
2102,泰豐,645168,667264,635953,-3.31,1.44,3290644,3430444,-4.07,-
2103,台橡,2094984,2268801,2941218,-7.66,-28.77,11119660,13457001,-17.36,-
2104,國際中橡,1374118,1407211,1960177,-2.35,-29.89,7430371,9408788,-21.02,-
2105,正新,10250570,10390977,11066288,-1.35,-7.37,49525265,53618513,-7.63,無。
2106,建大,2939966,2885627,3096059,1.88,-5.04,13256796,14153161,-6.33,-
2107,厚生,195748,115120,1032312,70.03,-81.03,1064933,2573295,-58.61,-
2108,南帝,883446,872745,645899,1.22,36.77,3884270,3139684,23.71,-
2109,華豐,583829,552420,592317,5.68,-1.43,2890791,2753299,4.99,-
2114,鑫永銓,155187,160628,181127,-3.38,-14.32,811505,782277,3.73,-
合計,合計,20146095,20322410,23460939,-0.86,-14.12,98116060,109100923,-10.06,
