公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1201,味全,1887596,1747838,2500175,7.99,-24.5,8337088,11562565,-27.89,-
1203,味王,558174,538441,505641,3.66,10.38,2756709,2474379,11.41,-
1210,大成,6118820,6503540,7742388,-5.91,-20.96,32833173,37566388,-12.59,-
1213,大飲,45674,44865,49003,1.8,-6.79,273265,258238,5.81,-
1215,卜蜂,1305982,1273970,1474185,2.51,-11.4,6588416,7061427,-6.69,-
1216,統一,34803223,33626211,34462586,3.5,0.98,173367807,175691764,-1.32,2015年起合資公司自比例合併法改採以權益法投資認列，為求兩期比較基礎一致，故同步調整去年同期公告之影響數。
1217,愛之味,359323,323942,359451,10.92,-0.03,1695511,1512327,12.11,-
1218,泰山,669688,576355,842476,16.19,-20.5,3234142,3661899,-11.68,-
1219,福壽,717340,757601,880194,-5.31,-18.5,3789694,4274561,-11.34,-
1220,台榮,245994,261946,261195,-6.08,-5.81,1334801,1266819,5.36,-
1225,福懋油,843411,845041,1070398,-0.19,-21.2,4407065,5073785,-13.14,-
1227,佳格,1669100,1552355,1528325,7.52,9.21,10404507,8312548,25.16,-
1229,聯華,434511,437328,456171,-0.64,-4.74,2125878,2164845,-1.79,-
1231,聯華食,467787,456384,456035,2.49,2.57,2601841,2141441,21.49,-
1232,大統益,1334275,1476255,1857562,-9.61,-28.17,7561519,9255257,-18.3,-
1233,天仁,178830,162983,186003,9.72,-3.85,909437,904489,0.54,-
1234,黑松,512379,406628,489293,26.0,4.71,2250196,2177949,3.31,-
1235,興泰,7660,8279,14172,-7.47,-45.94,38270,66581,-42.52,-
1236,宏亞,150839,137663,163176,9.57,-7.56,994462,985191,0.94,-
1702,南僑,1258946,1239604,1313733,1.56,-4.17,6072774,5868238,3.48,-
1737,臺鹽,254553,223475,225221,13.9,13.02,1117384,1056823,5.73,-
合計,合計,53824105,52600704,56837383,2.32,-5.3,272693939,283337514,-3.75,
