公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2101,南港,817839,931952,1154887,-12.24,-29.18,1751392,2273300,-22.95,"本合併營業額公告係屬公司自結數,與每季會計師所出具之合併財報因匯率之故將存有略微差距,屆時請以公告之合併財報為準."
2102,泰豐,589673,771648,802316,-23.58,-26.5,1361321,1468719,-7.31,-
2103,台橡,3179379,3627361,4044718,-12.35,-21.39,6806740,7677207,-11.33,-
2104,國際中橡,1658538,1838331,1967646,-9.78,-15.7,3496869,3851132,-9.19,-
2105,正新,8237488,9898895,11061160,-16.78,-25.52,18136383,18986634,-4.47,本月營收與上月營收差異-16.78%及本月營收與去年本月營收差異-25.53%，係因本月適逢過年所致。
2106,建大,1726671,2396635,2357091,-27.95,-26.74,4123306,4302105,-4.15,-
2107,厚生,82190,115693,116824,-28.95,-29.64,197883,235466,-15.96,-
2108,南帝,708095,928577,1074918,-23.74,-34.12,1636672,1762097,-7.11,102年2月轉投資子公司鎮江南帝，因春節假期營運天數減少，致本公司合併營收較去年同期減少
2109,華豐,539454,632250,620486,-14.67,-13.05,1171704,1120616,4.55,-
2114,鑫永銓,120616,155026,157625,-22.19,-23.47,275642,278741,-1.11,-
合計,合計,17659943,21296368,23357671,-17.07,-24.39,38957912,41956017,-7.14,
