公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1437,勤益,119363,117878,158241,1.25,-24.56,576114,727980,-20.86
2302,麗正,26869,37671,31935,-28.67,-15.86,144428,138450,4.31
2303,聯電,9400051,9563916,10090157,-1.71,-6.83,47081817,46124675,2.07
2311,日月光,5950643,5733128,5800247,3.79,2.59,28303451,25892691,9.31
2325,矽品,4388124,4433461,5306861,-1.02,-17.31,22131593,25459919,-13.07
2329,華泰電子,822902,894672,850705,-8.02,-3.26,4216210,4056754,3.93
2330,台積電,35960997,36230359,33839484,-0.74,6.26,174739834,155697223,12.23
2337,旺宏,2115019,2147686,2444621,-1.52,-13.48,10835443,11307333,-4.17
2338,光罩,178470,164369,194409,8.57,-8.19,782364,913076,-14.31
2342,茂矽,368410,371433,433682,-0.81,-15.05,1670607,1821941,-8.3
2344,華邦電,2565277,2527453,2864351,1.49,-10.44,12251544,12589178,-2.68
2351,順德,729932,740068,692689,-1.36,5.37,3381280,3072023,10.06
2363,矽統科技,176279,157695,307466,11.78,-42.66,834353,1149718,-27.42
2369,菱生,557485,520210,618140,7.16,-9.81,2628193,2600459,1.06
2379,瑞昱,2344196,2056868,1970715,13.96,18.95,9794952,10409795,-5.9
2388,威盛電子,359030,449918,419036,-20.2,-14.32,2048944,2100117,-2.43
2401,凌陽科技,373573,389528,593083,-4.09,-37.01,1796820,2900269,-38.04
2408,南科,3920108,4436388,5266966,-11.63,-25.57,19088074,24608925,-22.43
2425,承啟,45088,61410,211338,-26.57,-78.66,536920,1424091,-62.29
2434,統懋,72196,71535,74928,0.92,-3.64,333323,329852,1.05
2436,偉詮電,194525,189166,204840,2.83,-5.03,894647,1020263,-12.31
2441,超豐電子,862600,821006,985531,5.06,-12.47,3930271,4695862,-16.3
2449,京元電,950319,911449,1265548,4.26,-24.9,4838027,5819427,-16.86
2451,創見資訊,2164282,2380379,2071467,-9.07,4.48,12107991,12432630,-2.61
2454,聯發科,3758750,4698646,6149400,-20.0,-38.87,20734173,34338249,-39.61
2458,義隆,501927,466165,577743,7.67,-13.12,2142206,2375107,-9.8
2481,強茂,513254,528971,478165,-2.97,7.33,2242361,2156743,3.96
3006,晶豪科技,532426,659342,833936,-19.24,-36.15,2827121,3696482,-23.51
3014,聯陽,366072,355559,341885,2.95,7.07,1747788,1910901,-8.53
3016,嘉晶,89351,94006,85149,-4.95,4.93,428475,371540,15.32
3034,聯詠,3181740,3064380,3253210,3.82,-2.19,14625363,15187781,-3.7
3035,智原,470117,450243,516212,4.41,-8.92,2188337,2503354,-12.58
3041,揚智,286669,319259,388452,-10.2,-26.2,1352727,2114717,-36.03
3054,萬國科技,51864,94633,88422,-45.19,-41.34,463995,355974,30.34
3094,聯傑國際,36536,25171,43885,45.15,-16.74,153178,234608,-34.7
3189,景碩科技,1355253,1303373,1313790,3.98,3.15,6467515,5418726,19.35
3257,虹冠電,50003,48382,48136,3.35,3.87,227342,212335,7.06
3443,創意電子,662376,693718,758530,-4.51,-12.67,3449594,3706615,-6.93
3474,華亞科,3669424,3199280,3911635,14.69,-6.19,16454759,19687566,-16.42
3519,綠能,1352888,2374201,1217051,-43.01,11.16,10238813,5729669,78.69
3532,台勝科,864612,858294,835939,0.73,3.43,4016623,3940710,1.92
3545,旭曜,354812,410366,511166,-13.53,-30.58,1933197,2180444,-11.33
3559,全智科,92336,84966,89351,8.67,3.34,439957,420492,4.62
3579,尚志,71618,69073,70118,3.68,2.13,318133,278171,14.36
3583,辛耘,125814,86016,37699,46.26,233.73,454099,249019,82.35
3588,通嘉,88589,90121,120228,-1.69,-26.31,428859,524292,-18.2
3598,奕力,589128,729688,546845,-19.26,7.73,3113530,2117746,47.02
3686,達能,292822,595830,246040,-50.85,19.01,2452914,1094059,124.2
4919,新唐科技,723571,697583,762999,3.72,-5.16,3052092,3358731,-9.12
4952,凌通科技,403561,360141,402125,12.05,0.35,1441309,1386018,3.98
5305,敦南科技,668680,602443,800313,10.99,-16.44,2916837,3906299,-25.32
5471,松翰科技,402617,415656,376184,-3.13,7.02,1596866,1800447,-11.3
6145,勁永國際,489097,569473,1357527,-14.11,-63.97,3041849,10233934,-70.27
6202,盛群,339064,333764,391949,1.58,-13.49,1478660,1622992,-8.89
6239,力成,3208314,3227799,3026210,-0.6,6.01,15827775,14495601,9.19
6243,迅杰,71155,117426,123588,-39.4,-42.42,472834,645228,-26.71
6257,矽格,379473,359636,427755,5.51,-11.28,1805969,1894443,-4.67
6271,同欣電子,516049,507528,458838,1.67,12.46,2533510,2020968,25.36
6286,立錡,931639,953354,1007665,-2.27,-7.54,4526929,4822242,-6.12
8016,矽創電子,387129,391090,480061,-1.01,-19.35,1796640,2263795,-20.63
8081,致新,409781,476129,432053,-13.93,-5.15,2148158,2117687,1.43
8110,華東,701334,676694,616030,3.64,13.84,3338781,2823254,18.26
8131,福懋科技,1127814,1060778,968305,6.31,16.47,5213463,4796322,8.69
8261,富鼎,243555,255627,290320,-4.72,-16.1,1283354,1463862,-12.33
8271,宇瞻科技,608000,766682,935393,-20.69,-35.0,3649679,5814706,-37.23
合計,合計,105614952,108479132,112016742,-2.64,-5.71,519972964,533564480,-2.54
