公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2701,萬企,34886,26547,31410,31.41,11.06,143667,139102,3.28
2702,華園,19745,17364,18148,13.71,8.79,86254,76989,12.03
2704,國賓,224980,213028,214942,5.61,4.67,1163478,1113166,4.51
2705,六福,246801,266717,185664,-7.46,32.92,1218670,941397,29.45
2706,第一店,27977,29002,28074,-3.53,-0.34,139443,135205,3.13
2707,晶華酒店,303645,300871,297076,0.92,2.21,1485918,1458190,1.9
2722,夏都,52892,49495,50524,6.86,4.68,208344,207822,0.25
2727,王品,629953,572456,486881,10.04,29.38,2968734,2195563,35.21
5706,鳳凰旅遊,169511,140140,134594,20.95,25.94,797484,807747,-1.27
8940,新天地,97194,60426,80159,60.84,21.25,509566,441715,15.36
合計,合計,1807584,1676046,1527472,7.84,18.33,8721558,7516896,16.02
