公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1201,味全公司,1226863,1123263,1180106,9.22,3.96,5452097,5177760,5.29
1203,味王公司,159538,179230,142084,-10.98,12.28,859836,768984,11.81
1210,大成長城,1820511,1894525,1656972,-3.9,9.86,9427793,8552330,10.23
1213,大飲,47741,49441,44636,-3.43,6.95,248913,256399,-2.91
1215,卜蜂企業,1191362,1242025,1126634,-4.07,5.74,5987764,5585880,7.19
1216,統一,4365390,4192389,4066771,4.12,7.34,20868995,18761779,11.23
1217,愛之味,222869,210202,234766,6.02,-5.06,1188211,1407021,-15.55
1218,泰山企業,609534,584656,587068,4.25,3.82,2964628,2810482,5.48
1219,福壽實業,774530,771072,686146,0.44,12.88,3840843,3485375,10.19
1220,台榮,266464,230095,233430,15.8,14.15,1178796,975246,20.87
1225,福懋油,795671,740853,635581,7.39,25.18,3795862,3290518,15.35
1227,佳格,958312,1013557,896374,-5.45,6.9,5269028,4726913,11.46
1229,聯華實業,385077,350722,227526,9.79,69.24,1690358,1245875,35.67
1231,聯華食品,385451,394780,299131,-2.36,28.85,2119827,1712284,23.8
1232,大統益,1388283,1388025,1145363,0.01,21.2,6862885,6043475,13.55
1233,天仁,164567,152515,151417,7.9,8.68,846533,782267,8.21
1234,黑松,463857,382091,368871,21.39,25.75,2261580,1662485,36.03
1235,興泰,27077,24593,24672,10.1,9.74,136056,149783,-9.16
1236,宏亞食品,166322,145430,109513,14.36,51.87,985311,850071,15.9
1702,南僑化工,182415,179285,145718,1.74,25.18,950982,777046,22.38
合計,合計,15601834,15248749,13962779,2.31,11.73,76936298,69021973,11.46
