公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2427,三商電腦,124724,93649,83505,33.18,49.36,726075,512922,41.55
2453,凌群,311336,133829,253453,132.63,22.83,1146395,1235205,-7.18
2468,華經,113522,97484,124495,16.45,-8.81,525402,621406,-15.44
2471,資通,61101,33506,68732,82.35,-11.1,268178,309504,-13.35
2480,敦陽科技,444951,323556,311863,37.51,42.67,1719662,1506681,14.13
3021,衛展資訊,36546,44648,45516,-18.14,-19.7,184816,210721,-12.29
3029,零壹科技,228945,282196,206851,-18.87,10.68,1411112,1244271,13.4
3130,一零四,91193,88101,91976,3.5,-0.85,433812,398437,8.87
5203,訊連,112446,124880,151634,-9.95,-25.84,855258,1045809,-18.22
6112,聚碩,406371,403624,328512,0.68,23.7,2045821,1564578,30.75
6183,關貿,77052,75484,73471,2.07,4.87,357159,372789,-4.19
6214,精誠資訊,620353,676962,792521,-8.36,-21.72,3651708,3378425,8.08
合計,合計,2628540,2377919,2532529,10.53,3.79,13325398,12400748,7.45
