公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1402,遠東新,18227706,18014292,17984391,1.18,1.35,87889648,90422874,-2.8,-
1409,新纖,2784383,2798766,3169205,-0.51,-12.14,13928142,15593798,-10.68,-
1410,南染,55335,52927,56815,4.54,-2.6,258106,259928,-0.7,-
1413,宏洲,190149,156487,273056,21.51,-30.36,821937,1104263,-25.56,-
1414,東和,90080,95390,105593,-5.56,-14.69,382537,501919,-23.78,-
1416,廣豐,609508,534008,153694,14.13,296.57,3164919,1038441,204.77,"子公司寶豐預售建案完工交屋,本月597,655仟元、累計1-5月3,090,053仟元;去年5月140,575仟元、去年累計1-5月961,450仟元"
1417,嘉裕,229310,222427,224894,3.09,1.96,1344773,1404665,-4.26,-
1418,東華,84473,153069,96565,-44.81,-12.52,736822,575915,27.93,-
1419,新紡,110773,86585,86866,27.93,27.52,509548,447949,13.75,-
1423,利華,62328,57965,67745,7.52,-7.99,282329,297421,-5.07,-
1434,福懋,3449394,3742459,3931541,-7.83,-12.26,17620408,19052979,-7.51,-
1439,中和,29551,29473,50822,0.26,-41.85,164637,166337,-1.02,-
1440,南紡,1629072,1535691,2019562,6.08,-19.33,7366072,9200089,-19.93,-
1441,大東,140899,158692,150924,-11.21,-6.64,724113,803391,-9.86,-
1443,立益,91316,99593,107761,-8.31,-15.26,457734,498485,-8.17,-
1444,力麗,836679,850514,919631,-1.62,-9.02,4094707,4618788,-11.34,-
1445,大宇,144931,146140,155587,-0.82,-6.84,685665,785185,-12.67,-
1446,宏和,48279,79953,73883,-39.61,-34.65,356094,320051,11.26,-
1447,力鵬,1119019,1391017,1635353,-19.55,-31.57,5705291,8135851,-29.87,-
1449,佳和,269417,255619,272439,5.39,-1.1,1168961,1189197,-1.7,-
1451,年興,1325458,1083699,1227219,22.3,8.0,5480248,5061732,8.26,-
1452,宏益,158431,145779,168308,8.67,-5.86,803721,911256,-11.8,-
1453,大將,5957,4088,214216,45.71,-97.21,20680,254433,-91.87,本月及本年累計營收減少，係因北投首驛建案去年5月有11戶交屋入帳，而本月並無，致使本月及本年累計營收減少。
1454,台富,164294,168945,184241,-2.75,-10.82,749694,896397,-16.36,-
1455,集盛,1072287,1228238,1474802,-12.69,-27.29,5292350,7005018,-24.44,-
1456,怡華,38779,34407,50073,12.7,-22.55,182422,232384,-21.49,-
1457,宜進,410136,385337,249855,6.43,64.14,1987872,1356754,46.51,104年5 月份合併營收未包含宏洲
1459,聯發,221701,230041,360878,-3.62,-38.56,1218348,1686248,-27.74,-
1460,宏遠,707436,738776,614822,-4.24,15.06,3572070,3445849,3.66,-
1463,強盛,46994,47797,37548,-1.68,25.15,223871,219974,1.77,-
1464,得力,584511,633050,503633,-7.66,16.05,3053942,2645612,15.43,-
1465,偉全,132021,190390,201888,-30.65,-34.6,769929,953046,-19.21,-
1466,聚隆,322720,305503,340603,5.63,-5.25,1495983,1774069,-15.67,-
1467,南緯,524465,583463,475956,-10.11,10.19,2809662,2739075,2.57,-
1468,昶和,46268,73900,69202,-37.39,-33.14,272129,319103,-14.72,-
1470,大統新創,51491,71231,54781,-27.71,-6.0,305022,337475,-9.61,-
1472,三洋紡,50527,58739,64852,-13.98,-22.08,247129,330359,-25.19,-
1473,台南,555068,695932,568079,-20.24,-2.29,4097844,3693519,10.94,-
1474,弘裕,257527,282056,304299,-8.69,-15.37,1387786,1464361,-5.22,-
1475,本盟,19282,16270,20036,18.51,-3.76,82154,86883,-5.44,-
1476,儒鴻,1847151,2027647,2326613,-8.9,-20.6,9465236,9172312,3.19,-
1477,聚陽,1425521,1600417,1446759,-10.92,-1.46,9335365,8914588,4.72,-
4414,如興,268074,146342,198492,83.18,35.05,1198919,963978,24.37,-
4426,利勤,170334,183837,145092,-7.34,17.39,1071776,848463,26.31,-
4438,廣越,741876,205836,614679,260.42,20.69,1629410,1442494,12.95,-
合計,合計,41350911,41602787,43453253,-0.6,-4.83,204416005,213172908,-4.1,
