公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1316,上曜,51188,56238,101978,-8.97,-49.8,232012,434072,-46.54,-
1436,華友聯,176209,69997,10002,151.73,1661.73,322165,59985,437.07,營收較去年增加之原因，係今年銷售戶數較去年增加
1438,裕豐,3,3,60,0.0,-95.0,55,23473,-99.76,"105年1-5月無銷售店舖，104年1-5月銷售店鋪二戶共23,371仟元，其餘皆為商品銷售，故營業收入變化大。"
1442,名軒,351188,104808,302606,235.07,16.05,647132,916478,-29.38,-
1805,寶徠,232,3678,12995,-93.69,-98.21,7085,69835,-89.85,主要係本公司於104年下半年度處分土地及廠房建物，致105年磁磚收入較上期減少。
1808,潤隆,190471,497389,50003,-61.7,280.91,726870,857545,-15.23,本月營收相較去年同期增加達50%以上，主要係本公司營建收入較去年同期當月增加所致。
2501,國建,1881500,1315957,780129,42.97,141.17,5358526,5565698,-3.72,係近期新完工工地入帳
2504,國產,2451957,2349873,2227121,4.34,10.09,11718447,11850546,-1.11,-
2505,國揚,95907,360127,1401516,-73.36,-93.15,525903,1465799,-64.12,"本月營收係翡翠森林一期95,485、租金收入422，去年05月營收係雲天綠第1,401,031、租金收入485。"
2506,太設,132638,195154,110813,-32.03,19.69,678150,1091188,-37.85,"因本期無建案完工交屋,致本期累計營收較去年同期低"
2509,全坤建,18706,100988,7133,-81.47,162.24,308803,23668,1204.72,"本月營收及本年累計營收較去年同期增加,主要係認列子公司尊峰微風館完工認列及租金收入所致."
2511,太子,732200,714053,1221740,2.54,-40.06,3254431,4810710,-32.35,-
2515,中工,867433,794080,884778,9.23,-1.96,4322324,7164720,-39.67,-
2516,新建,363675,356739,584369,1.94,-37.76,1789834,4164712,-57.02,桃機、福隆及幸福站工地已趨完工及結案，故比去年同期累積營收大幅減少約21.8億元。
2520,冠德,1151666,807893,511450,42.55,125.17,4310157,2659471,62.06,本月及本年1-5月營業收入均較去年同期增加50%以上，係因本公司100A等建案交屋入帳及子公司認列外部客戶營造收入大幅增加。
2524,京城,142331,99208,124525,43.46,14.29,621804,639404,-2.75,-
2527,宏璟,13447,12506,14151,7.52,-4.97,351195,114725,206.11,"本年累計營收較去年高,係因本年度子公司3月營收較去年同期高所致"
2528,皇普,15939,59991,0,-73.43,,75996,68270,11.31,"主要係本月認列「台糖安南專案」15,917仟元，租賃收入22仟元。"
2530,華建,803,708,654,13.41,22.78,2258141,3298,68370.01,"本年度出售房地收入較去年度增加2,254,553仟元,本年度租金收入較去年度同期增加290仟元."
2534,宏盛,144959,228618,153186,-36.59,-5.37,577758,351184,64.51,無異常，本月因有個案銷售認列收入，以及租賃收入
2535,達欣工,1360280,1269429,795314,7.15,71.03,5650718,4115988,37.28,本公司105年5月單月營收及累積營收與去年同期差異係因部分住宅及廠房工程進入核心階段，致營業收入較去年同期增加。
2536,宏普,312323,230648,51198,35.41,510.02,4027810,3016203,33.53,無異常本月因有個案交屋認列收入及租賃收入
2537,聯上發,59299,144049,32,-58.83,185209.37,1008308,279241,261.08,"本月營收較去年同月營收增幅百分比達185,209,38％，主要係聯上世界案持續交屋認列營業收入所致。"
2538,基泰,221016,7071,2200858,3025.66,-89.95,563186,4800430,-88.26,本月差異係為去年同期有個案土地認列
2539,櫻花建,42711,23853,370044,79.05,-88.45,537647,1874070,-71.31,無異常。本月僅有部分餘屋交屋入帳，致本期營收較去年同期減少。
2540,愛山林,18351,28781,82852,-36.23,-77.85,155083,341096,-54.53,係因受整體環境影響，不動產代銷個案銷售不如去年，致使營收下降。
