公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1435,中福,1957,3500,1958,-44.08,-0.05,5457,3942,38.43
2062,橋椿,233937,389005,260024,-39.86,-10.03,622942,578406,7.69
2514,龍邦國際,8132,9728,3994,-16.4,103.6,17859,10087,77.04
2904,匯僑,35239,32254,23768,9.25,48.26,67493,50200,34.44
6184,大豐電,53856,53814,53826,0.07,0.05,107670,106172,1.41
6504,南六企業,141887,180881,128207,-21.55,10.67,322768,226803,42.31
8033,雷虎科技,36539,63515,56922,-42.47,-35.8,100054,127329,-21.42
9902,台火,411,492895,1779,-99.91,-76.89,493306,2267,21660.29
9904,寶成工業,762152,990085,802761,-23.02,-5.05,1752236,1514739,15.67
9905,大華金,144444,199989,189527,-27.77,-23.78,344433,377504,-8.76
9906,興達,8546,3720,0,129.73,,12266,0,
9907,統一實業,1451358,1970971,1354403,-26.36,7.15,3422329,2613187,30.96
9910,豐泰企業,845608,855780,777400,-1.18,8.77,1701388,1486721,14.43
9911,台灣櫻花,271336,446316,207647,-39.2,30.67,717652,559431,28.28
9914,美利達,901020,984383,1213681,-8.46,-25.76,1885404,1993688,-5.43
9917,中保,469423,486016,478782,-3.41,-1.95,955439,956865,-0.14
9919,康那香,216557,293602,236957,-26.24,-8.6,510159,518445,-1.59
9921,巨大機械,1188283,1525899,1605652,-22.12,-25.99,2714182,2973536,-8.72
9924,台灣福興,209948,262837,231527,-20.12,-9.32,472786,537734,-12.07
9925,新光保全,277734,282623,278296,-1.72,-0.2,560357,558108,0.4
9927,泰銘,517195,776121,346476,-33.36,49.27,1293316,570912,126.53
9928,中視,157377,121167,88003,29.88,78.83,278544,244992,13.69
9929,秋雨,58294,72908,58680,-20.04,-0.65,131203,132214,-0.76
9930,中聯資源,283318,397069,307281,-28.64,-7.79,680386,670499,1.47
9933,中鼎工程,2006850,1274981,1775076,57.4,13.05,3281831,3476327,-5.59
9934,成霖企業,221960,254630,180567,-12.83,22.92,476590,441779,7.87
9935,慶豐富,314549,382145,370209,-17.68,-15.03,696694,675836,3.08
9938,台灣百和,105909,119319,154107,-11.23,-31.27,225228,272650,-17.39
9939,宏全,351429,369214,335755,-4.81,4.66,720643,693674,3.88
9940,信義房屋,370618,637682,273540,-41.88,35.48,1008300,477246,111.27
9941,裕融企業,127359,126785,136655,0.45,-6.8,254144,269097,-5.55
9942,茂順,83931,120693,64305,-30.45,30.52,204624,141218,44.89
9943,好樂迪,326690,282648,254223,15.58,28.5,609338,617061,-1.25
9944,新麗企業,17342,39650,30699,-56.26,-43.5,56992,64460,-11.58
9945,潤泰創新,761573,684111,527972,11.32,44.24,1445684,1573034,-8.09
9955,佳龍,416584,630671,277779,-33.94,49.96,1047255,423475,147.3
合計,合計,13379345,15817607,13088438,-15.41,2.22,29196952,25939638,12.55
