公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1471,首利,136137,159072,75215,-14.41,80.99,1205462,1002950,20.19,本月營收較去年同期增加主要係因為去年12月起接獲新客戶，訂單增加所致。
1582,信錦,770120,746319,695945,3.18,10.65,8102753,8223460,-1.46,-
2059,川湖,412727,418157,355588,-1.29,16.06,4085885,3692242,10.66,-
2308,台達電,22126305,21300694,21113263,3.87,4.79,215810930,202776544,6.42,-
2313,華通,5390750,5201162,5778316,3.64,-6.7,46815042,48259667,-2.99,-
2316,楠梓電,491356,507823,460115,-3.24,6.78,5018949,4942716,1.54,-
2327,國巨,5377967,6315190,3266327,-14.84,64.64,72630139,28906377,151.25,較去年同期增加係因高階產品如高容、高壓、車用工規電容、金屬電流感測電阻、精密電阻等出貨比重增加。
2328,廣宇,2431175,2529947,2452515,-3.9,-0.87,24815343,23795946,4.28,-
2355,敬鵬,1583321,1559220,1840016,1.54,-13.95,18907559,21916170,-13.72,-
2367,燿華,1717710,1840776,2166827,-6.68,-20.72,17872005,16004142,11.67,-
2368,金像電,1704478,1764750,1710841,-3.41,-0.37,19006626,17501667,8.59,-
2375,凱美,222649,199026,231261,11.86,-3.72,2547249,2683033,-5.06,-
2383,台光電,1774136,2003586,1912856,-11.45,-7.25,21265039,21731894,-2.14,-
2385,群光,8165418,8239915,7168342,-0.9,13.9,80215932,71547707,12.11,-
2392,正崴,8331371,9142617,10823536,-8.87,-23.02,79923389,84391675,-5.29,-
2402,毅嘉,596177,745998,659844,-20.08,-9.64,6677497,6581460,1.45,-
2413,環科,325881,333449,348246,-2.26,-6.42,3513214,3353701,4.75,-
2415,錩新,169705,182681,196332,-7.1,-13.56,2008578,2056271,-2.31,-
2420,新巨,272149,236347,243518,15.14,11.75,2587210,2704483,-4.33,-
2421,建準,973584,1050791,948170,-7.34,2.68,10951912,9983076,9.7,-
2428,興勤,493076,489969,522103,0.63,-5.55,5518927,5317051,3.79,-
2429,銘旺科,77853,71370,68680,9.08,13.35,846207,992467,-14.73,-
2431,聯昌,220108,236541,157038,-6.94,40.16,2267914,2187287,3.68,-
2440,太空梭,292876,275316,316424,6.37,-7.44,3125744,2812288,11.14,-
2456,奇力新,1397496,1525206,1120174,-8.37,24.75,16347498,11485898,42.32,因107年06月13日與美磊科技股份有限公司合併及107年11月30日與美桀科技股份有限公司合併，故本月營業收入淨額較去年同期增加。
2457,飛宏,1045393,986122,810896,6.01,28.91,11200167,10421388,7.47,-
2460,建通,332803,309598,363017,7.49,-8.32,3615185,3433841,5.28,-
2462,良得電,397083,415879,451052,-4.51,-11.96,4082278,4013959,1.7,-
2467,志聖,503699,492563,448457,2.26,12.31,5203457,4540068,14.61,-
2472,立隆電,607690,647718,670420,-6.17,-9.35,7446657,6505151,14.47,-
2476,鉅祥,473942,434001,455722,9.2,3.99,4694381,4698937,-0.09,-
2478,大毅,449162,583369,399897,-23.0,12.31,5654517,3687066,53.36,客戶需求增加
2483,百容,181291,150706,154576,20.29,17.28,1893670,1641310,15.37,本期較去年同期新增子公司碧茂科技(股)公司營收金額
2484,希華,221637,208700,305661,6.19,-27.48,2507023,3032114,-17.31,-
2492,華新科,4031214,4772379,2096814,-15.53,92.25,44794225,19684157,127.56,"11月合併營收40.3億,較10月減15.5%,與去年11月比增 92.3%,累計較去年同期增127.6%,因中美貿易戰與通路去庫存,中國區需求轉弱。"
2493,揚博,186804,191316,195352,-2.35,-4.37,2210352,2083499,6.08,-
3003,健和興,285747,310829,254075,-8.06,12.46,3213783,3020434,6.4,-
3011,今皓,142226,137358,99148,3.54,43.44,1366138,996629,37.07,本公司積極投入Type-C市場，並調整客戶比例與產品組合，因調整產能見效及新產品市場需求銜接上軌，以致月營收成長。
3015,全漢,1269921,1177540,1179792,7.84,7.63,13462235,13298648,1.23,-
3021,鴻名,202079,195983,183794,3.11,9.94,2164292,1901562,13.81,-
3023,信邦,1308573,1406590,1135489,-6.96,15.24,14662609,12551934,16.81,-
3026,禾伸堂,1348818,1420352,1194485,-5.03,12.92,15484967,12019023,28.83,-
3032,偉訓,714290,663965,597274,7.57,19.59,6796318,6500221,4.55,-
3037,欣興,7100317,7559384,6224527,-6.07,14.06,69912282,58760258,18.97,-
3042,晶技,730568,758031,784355,-3.62,-6.85,7487201,8034073,-6.8,-
3044,健鼎,4630738,4701002,4331011,-1.49,6.92,48325205,41708378,15.86,-
3058,立德,433168,421990,394566,2.64,9.78,4491248,4708736,-4.61,-
3090,日電貿,770877,841154,704239,-8.35,9.46,10168603,7610467,33.61,-
3229,晟鈦,38776,36064,33889,7.51,14.42,428414,437115,-1.99,海外子公司之營收係以當年度平均匯率換算之
3296,勝德,312515,303995,252507,2.8,23.76,2837280,2595582,9.31,-
3308,聯德,48355,67735,80434,-28.61,-39.88,684295,874405,-21.74,-
3321,同泰,225757,210948,280314,7.02,-19.46,2291193,2516773,-8.96,-
3338,泰碩,333291,289373,312328,15.17,6.71,3098329,2771948,11.77,-
3376,新日興,926993,919573,746037,0.8,24.25,8741511,7931370,10.21,-
3432,台端,8097,8878,13807,-8.79,-41.35,108253,198195,-45.38,-
3501,維熹,472643,555409,429650,-14.9,10.0,5105380,4590444,11.21,-
3533,嘉澤,1313450,1094775,1063903,19.97,23.45,12095085,9430448,28.25,-
3550,聯穎,342108,326323,390859,4.83,-12.47,3784472,3426674,10.44,-
3593,力銘,83661,83612,89884,0.05,-6.92,784815,770407,1.87,-
3605,宏致,566130,561180,555236,0.88,1.96,6231674,5148371,21.04,"本公司於106年7月新增子公司志展實業(股)公司(原為弼聖科技(股)公司,於6月更名),本年合併營收金額含志展實業(股)公司之營收金額"
3607,谷崧,512311,432237,583785,18.52,-12.24,5213768,5448680,-4.31,-
3645,達邁,180725,201937,194097,-10.5,-6.88,2150500,1740274,23.57,-
3653,健策,409190,373845,321796,9.45,27.15,4243331,3364225,26.13,-
3679,新至陞,421046,374719,350166,12.36,20.24,3885183,3720567,4.42,-
4545,銘鈺,204274,190367,295718,7.3,-30.92,1891157,2247806,-15.86,-
4915,致伸,6330894,7413584,6984922,-14.6,-9.36,60033734,55283931,8.59,-
4989,榮科,271731,249110,350918,9.08,-22.56,2940974,3455513,-14.89,-
4999,鑫禾,227194,189419,262089,19.94,-13.31,2209861,2280273,-3.08,-
5469,瀚宇博,3678445,3935311,3743882,-6.52,-1.74,40553877,36257021,11.85,無
6108,競國,701892,735665,786783,-4.59,-10.78,8234787,8033175,2.5,-
6115,鎰勝,645435,560439,616728,15.16,4.65,6479041,6477614,0.02,-
6133,金橋,102183,104323,86734,-2.05,17.81,976907,1076886,-9.28,-
6141,柏承,309872,347107,357098,-10.72,-13.22,3712375,3486192,6.48,資料係自行結算數
6153,嘉聯益,1866418,2092143,1304903,-10.78,43.03,14306251,11683067,22.45,-
6155,鈞寶,57666,56314,61388,2.4,-6.06,666716,638223,4.46,-
6165,捷泰,276,246,1822,12.19,-84.85,7026,24171,-70.93,受大陸低價競爭之影響，公司營收較去年同期衰退。
6191,精成科,1951590,2047858,1843359,-4.7,5.87,20580369,18944001,8.63,"本月營業收入較去年同期成長,係因自107年4月起將子公司ELNA Printed Circuits Co., Ltd.之自結營業收入列入合併申報"
6197,佳必琪,322571,332167,351688,-2.88,-8.27,3254510,3868892,-15.88,-
6205,詮欣,110558,109104,124019,1.33,-10.85,1423505,1623233,-12.3,-
6213,聯茂,1731293,1680873,1934502,2.99,-10.5,20668720,19269048,7.26,-
6224,聚鼎,111063,123627,134038,-10.16,-17.14,1558960,1408222,10.7,-
6251,定穎,1160462,1220279,1004335,-4.9,15.54,11916768,10638428,12.01,子公司107年11月份人民幣營業收入以平均匯率人民幣1:4.45計算。
6269,台郡,3014019,3402343,4039729,-11.41,-25.39,24803701,22292350,11.26,-
6282,康舒,1761581,1781761,1497904,-1.13,17.6,17245018,16298694,5.8,-
6412,群電,2707250,3230421,2335919,-16.19,15.89,28867360,25798158,11.89,-
6449,鈺邦,112862,123487,196210,-8.6,-42.47,1937457,1725528,12.28,-
6715,嘉基,248266,134424,162696,84.68,52.59,1879330,851095,120.81,本月營收較上月成長，應係客戶季節性需求增加；本年累計營收較去年累計營收增加，主係Type-C高速傳輸線需求大幅度增加所致
8039,台虹,883784,918794,955231,-3.81,-7.47,9035894,10270667,-12.02,自結數尚未經會計師簽證，特此說明。
8046,南電,2610010,2770895,2256984,-5.8,15.64,26461047,24467890,8.14,-
8103,瀚荃,255654,239816,213628,6.6,19.67,2850071,2467396,15.5,係本公司自結合併營收
8213,志超,1935120,2045910,2039672,-5.41,-5.12,21332658,20749250,2.81,-
8249,菱光,417351,389596,330177,7.12,26.4,4216284,3654513,15.37,-
合計,合計,132747327,138128437,128037879,-3.89,3.67,1364631637,1209938740,12.78,
