公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1435,中福,2551,2209,2997,15.48,-14.88,28124,31869,-11.75,-
1437,勤益控,45261,47785,44548,-5.28,1.6,527831,505777,4.36,-
1516,川飛,72790,36923,38609,97.13,88.53,877906,744325,17.94,主係本期銷量較高所致
2062,橋椿,563497,566370,529831,-0.5,6.35,6224796,5521678,12.73,-
2348,海悅,75783,97352,154283,-22.15,-50.88,966363,706523,36.77,"今年11月較去年同月減少,主要係去年11月認列子公司收入所致。"
2358,廷鑫,213879,183244,262639,16.71,-18.56,1878430,1976839,-4.97,-
2443,億麗,120514,143855,100731,-16.22,19.63,1275457,714241,78.57,主要是大宗物資貿易訂單增加致營業收入產生差異。
2496,卓越,88488,83987,80660,5.35,9.7,849705,782555,8.58,-
2514,龍邦,9465,7773,31913,21.76,-70.34,102416,1630328,-93.71,本公司自107年1月起，採權益法認列投資損益及金融資產處分損益重分類至營業外收支項下所致
2904,匯僑,39467,42934,37743,-8.07,4.56,434821,405245,7.29,-
3040,遠見,19018,16311,24853,16.59,-23.47,176310,170849,3.19,-
4536,拓凱,633243,577936,536528,9.56,18.02,6799028,5717090,18.92,-
6184,大豐電,169659,165735,161525,2.36,5.03,1802659,1711248,5.34,-
6464,台數科,251404,244984,241638,2.62,4.04,2684975,2706784,-0.8,-
6504,南六,619764,617870,580687,0.3,6.72,6217040,5904518,5.29,-
6581,鋼聯,112405,376235,233318,-70.12,-51.82,1894501,1686480,12.33,年度出貨安排。
6592,和潤企業,960755,936861,836888,2.55,14.8,10087387,8660827,16.47,-
6625,必應,101021,67397,68298,49.88,47.91,1112491,890803,24.88,-
6655,科定,239633,226176,199735,5.94,19.97,2289695,1656172,38.25,-
6670,復盛應用,1676074,1288344,1469196,30.09,14.08,14282946,12352982,15.62,-
8033,雷虎,66079,75098,80612,-12.0,-18.02,815409,742788,9.77,-
8341,日友,218736,186031,166564,17.58,31.32,1963900,1731001,13.45,-
8422,可寧衛,237462,274661,288475,-13.54,-17.68,3108648,2474526,25.62,-
8463,潤泰材,268711,271866,233640,-1.16,15.01,2471308,2495445,-0.96,-
8464,億豐,1986472,2013840,1635458,-1.35,21.46,20038009,17987728,11.39,-
8473,山林水,493703,427415,273950,15.5,80.21,4069608,2393559,70.02,係107年承攬工程增加
8478,東哥遊艇,751035,390714,538178,92.22,39.55,2951437,3071301,-3.9,主係認列遊艇銷貨收入所致
8481,政伸,118174,103831,120311,13.81,-1.77,1035169,1048425,-1.26,-
8497,格威傳媒,283566,227092,240316,24.86,17.99,2653248,2443323,8.59,-
9902,台火,43785,13194,5025,231.85,771.34,113196,65168,73.69,本月及累計營收較去年同期大幅增加之主要原因係投標車輛交車數量及金額較去年同期增加所致。
9904,寶成,25936898,26982304,24735693,-3.87,4.85,267628045,254481015,5.16,-
9905,大華,403779,455524,407292,-11.35,-0.86,6651264,6522344,1.97,-
9907,統一實,2511291,2632172,2523523,-4.59,-0.48,31980238,29846812,7.14,-
9910,豐泰,5555497,5468989,5227122,1.58,6.28,58657942,53216219,10.22,合併營收為本公司自結數
9911,櫻花,579270,516913,548924,12.06,5.52,5195929,4901982,5.99,-
9914,美利達,1846164,2005602,2062247,-7.94,-10.47,23784811,20550991,15.73,-
9917,中保科,1126049,1106183,1081095,1.79,4.15,12117944,11836842,2.37,-
9919,康那香,270357,291047,290134,-7.1,-6.81,3220172,3445894,-6.55,-
9921,巨大,5050457,5124802,4530643,-1.45,11.47,55506636,50678325,9.52,-
9924,福興,673436,717127,619824,-6.09,8.64,7560764,7271141,3.98,-
9925,新保,619766,586358,587989,5.69,5.4,6455090,6489124,-0.52,-
9927,泰銘,815975,816758,927550,-0.09,-12.02,9787800,9944479,-1.57,-
9928,中視,90029,50237,64386,79.2,39.82,691678,665536,3.92,-
9929,秋雨,97873,69508,68994,40.8,41.85,689711,662103,4.16,自107年11月起併入轉投資公司營收
9930,中聯資源,781916,825905,737259,-5.32,6.05,8395255,6524587,28.67,-
9933,中鼎,6475677,5774570,5775510,12.14,12.12,56247989,61447913,-8.46,-
9934,成霖,1577885,1559589,1515607,1.17,4.1,16677070,16627710,0.29,-
9935,慶豐富,394381,390264,328658,1.05,19.99,4073480,3831287,6.32,-
9938,百和,1074011,1071915,1068419,0.19,0.52,11182869,10865327,2.92,-
9939,宏全,1350525,1322820,1141135,2.09,18.34,18603257,16391348,13.49,-
9940,信義,911615,2352374,1083362,-61.24,-15.85,10777493,16479752,-34.6,-
9941,裕融,2043522,2017809,1756364,1.27,16.34,21050560,17696645,18.95,-
9942,茂順,246929,258175,278968,-4.35,-11.48,2952640,2889568,2.18,-
9944,新麗,243695,241105,262227,1.07,-7.06,3056904,3098880,-1.35,-
9945,潤泰新,1386847,1308828,898326,5.96,54.38,13633351,9792624,39.22,本期較去年同期增加，係本期「潤泰京采」、「潤泰峰盛」及「潤泰新雙子星」等建案認列收入及工程合約收入成長所致
9955,佳龍,172977,135270,201589,27.87,-14.19,1998587,2059192,-2.94,-
合計,合計,72719215,73796171,67941989,-1.45,7.03,758310292,717148037,5.73,
