公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2347,聯強,34857616,31949163,38491239,9.1,-9.44,351252332,328797723,6.82,本月營收係當月自結數，前期調整數反應在本年累計營收內
2414,精技,1584450,1680316,1461178,-5.7,8.43,15694364,15298702,2.58,-
2430,燦坤,1765575,1487767,2004766,18.67,-11.93,19053312,19018220,0.18,-
2459,敦吉,641649,606298,806341,5.83,-20.42,8157277,9513330,-14.25,-
3010,華立,4502740,4801984,4178535,-6.23,7.75,48671483,38907714,25.09,-
3028,增你強,2619025,2948581,2344968,-11.17,11.68,28299615,24605905,15.01,-
3033,威健,3640699,4060394,5035033,-10.33,-27.69,49175813,47038072,4.54,-
3036,文曄,31422889,31632249,20401241,-0.66,54.02,250709099,169099002,48.26,本期營收成長主因受惠於市佔率提升及各領域穩定成長
3048,益登,7520557,7168017,6675784,4.91,12.65,74290318,69492239,6.9,上述已依IFRS申報合併營收
3055,蔚華科,237488,326509,318214,-27.26,-25.36,2867196,2376501,20.64,-
3209,全科,3273232,3003379,2588366,8.98,26.45,29660716,29591939,0.23,-
3312,弘憶股,1031591,955530,771860,7.96,33.65,8938087,7855186,13.78,-
3528,安馳,318661,326257,333356,-2.32,-4.4,3877730,3514930,10.32,-
3702,大聯大,46650401,44835600,49277819,4.04,-5.33,504792828,488858779,3.25,-
5434,崇越,2338251,2555815,2002195,-8.51,16.78,26340243,21505217,22.48,-
6189,豐藝,1673068,1624661,1704001,2.97,-1.81,18255459,16863707,8.25,-
6281,全國電,1089716,1043962,1080324,4.38,0.86,15251885,15199307,0.34,-
8070,長華,1230412,1311315,1266500,-6.16,-2.84,14578514,12729933,14.52,-
8072,陞泰,67979,69278,78142,-1.87,-13.0,813516,970764,-16.19,-
8112,至上,10105339,13534801,11294655,-25.33,-10.52,132188203,113670063,16.29,-
合計,合計,156571338,155921876,152114517,0.41,2.92,1602867990,1434907233,11.7,
