公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1402,遠東新,5342084,4366612,4561804,22.33,17.1,9708696,9695570,0.13
1409,新纖,2619207,1775653,1998836,47.5,31.03,4394860,4283082,2.6
1410,南染,26648,18256,17754,45.96,50.09,44904,44262,1.45
1413,宏洲纖維,357735,262743,323214,36.15,10.68,620478,765720,-18.96
1414,東和,135019,92361,83960,46.18,60.81,227380,195113,16.53
1416,廣豐,27823,13679,8780,103.39,216.89,41503,21751,90.8
1417,嘉裕,150230,193137,89832,-22.21,67.23,343367,229554,49.58
1418,東華,410212,235020,349335,74.54,17.42,645232,455556,41.63
1419,新紡,71267,59300,48097,20.18,48.17,130567,111201,17.41
1423,利華羊毛,85944,82386,96667,4.31,-11.09,168330,225911,-25.48
1432,大魯閣,2371,1149,3581,106.35,-33.78,3520,4232,-16.82
1434,福懋興業,2925444,2743102,2698348,6.64,8.41,5668546,5615314,0.94
1439,中和羊毛,83342,64196,21276,29.82,291.71,147538,65505,125.23
1440,南紡,1411551,998992,1274069,41.29,10.79,2410543,3170220,-23.96
1441,大東紡織,137714,109219,138713,26.08,-0.72,246933,322692,-23.47
1443,立益紡織,55786,52325,90587,6.61,-38.41,108111,159677,-32.29
1444,力麗,1181482,911353,836337,29.64,41.26,2092835,2094053,-0.05
1445,大宇紡織,176519,148517,132960,18.85,32.76,325036,342292,-5.04
1446,宏和,22628,22879,55329,-1.09,-59.1,45507,128638,-64.62
1447,力鵬,2514013,2225463,1473527,12.96,70.61,4739476,3505522,35.2
1449,佳和實業,147098,158082,146562,-6.94,0.36,305180,327506,-6.81
1451,年興紡織,835278,717168,702258,16.46,18.94,1552446,1569086,-1.06
1452,宏益,173870,156464,212188,11.12,-18.05,330333,441232,-25.13
1453,大將,29326,8289,33585,253.79,-12.68,37615,65535,-42.6
1454,台富,204845,155796,198739,31.48,3.07,360641,414290,-12.94
1455,集盛,1695368,1454966,1593744,16.52,6.37,3150334,3146564,0.11
1456,怡華,177725,143313,180704,24.01,-1.64,321038,373597,-14.06
1457,宜進,451818,424104,474761,6.53,-4.83,875922,955267,-8.3
1459,聯發紡織,303155,186976,303693,62.13,-0.17,490131,614422,-20.22
1460,宏遠,554438,478725,379995,15.81,45.9,1033163,807301,27.97
1463,強盛染整,42772,19767,35893,116.38,19.16,62539,86075,-27.34
1464,得力實業,153724,129861,107200,18.37,43.39,283585,230881,22.82
1465,偉全實業,116275,113469,74978,2.47,55.07,229744,205128,12.0
1466,聚隆,525205,520399,489004,0.92,7.4,1045604,1085444,-3.67
1467,南緯實業,164887,308049,242715,-46.47,-32.06,472936,458720,3.09
1468,昶和纖維,68775,38000,40621,80.98,69.3,106775,90801,17.59
1469,理隆纖維,36817,19780,62662,86.13,-41.24,56597,131719,-57.03
1470,大統染,63872,46574,54897,37.14,16.34,110446,133504,-17.27
1472,三洋紡,32136,69466,101390,-53.73,-68.3,101602,216695,-53.11
1473,台南企業,655370,715241,650335,-8.37,0.77,1370611,1372269,-0.12
1474,弘裕,273361,234544,243516,16.54,12.25,507905,557925,-8.96
1475,本盟光電,22999,18465,57810,24.55,-60.21,41464,99797,-58.45
1476,儒鴻,921481,903802,536172,1.95,71.86,1825284,1218126,49.84
1477,聚陽實業,1043678,1478989,795409,-29.43,31.21,2522666,2271085,11.07
4414,如興,156971,221235,229196,-29.04,-31.51,378206,508914,-25.68
4426,利勤實業,65365,39958,30990,63.58,110.92,105323,78455,34.24
合計,合計,26653628,23137824,22282023,15.19,19.61,49791452,48896203,1.83
