公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2323,中環,1304948,1002129,923420,30.21,41.31,2307078,2084015,10.7
2340,光磊,526317,470009,577311,11.98,-8.83,996326,1253684,-20.52
2349,錸德科技,1142532,945080,829073,20.89,37.8,2087612,1933343,7.97
2374,佳能,3731562,1718077,2782448,117.19,34.11,5449638,5511276,-1.11
2384,勝華科技,9376777,8829940,5895755,6.19,59.04,18206717,12827927,41.93
2393,億光電子,1221417,1147411,1101455,6.44,10.89,2368828,2277090,4.02
2406,國碩科技,238120,261683,165775,-9.0,43.64,499803,282668,76.81
2409,友達,26668671,20652777,25712477,29.12,3.71,47321448,54053697,-12.45
2426,鼎元,205977,174116,225675,18.29,-8.72,380093,487134,-21.97
2438,翔耀實業,1083,817,4612,32.55,-76.51,1900,11656,-83.69
2448,晶電,1185086,980136,1360967,20.91,-12.92,2165222,2749317,-21.24
2466,冠西電,57231,47435,73629,20.65,-22.27,104666,176827,-40.8
2475,華映,3597189,2806490,4304498,28.17,-16.43,6403679,9217803,-30.52
2486,一詮精密,250582,247585,276039,1.21,-9.22,498167,582542,-14.48
2489,瑞軒,3434317,3200652,4864292,7.3,-29.39,6634969,8364733,-20.67
2491,吉祥全,24561,16900,18227,45.33,34.75,41461,46068,-10.0
2499,東貝光電,318156,268964,538631,18.28,-40.93,587120,1070870,-45.17
3008,大立光,1090569,1116016,786818,-2.28,38.6,2206586,1792896,23.07
3019,亞洲光學,358501,348253,238784,2.94,50.13,706754,529399,33.5
3024,憶聲電子,0,4938,13022,-100.0,-100.0,4938,29847,-83.45
3031,佰鴻工業,262420,185962,253673,41.11,3.44,448382,613103,-26.86
3038,全台,300092,262576,362957,14.28,-17.32,562668,785326,-28.35
3049,和鑫,217465,113745,255874,91.18,-15.01,331210,673013,-50.78
3050,鈺德科技,83844,75512,84095,11.03,-0.29,159356,191920,-16.96
3051,力特光電,325546,301372,319014,8.02,2.04,626918,760580,-17.57
3059,華晶科技,1999765,956278,1198732,109.11,66.82,2956044,2284498,29.39
3149,正達國際,651427,626592,340420,3.96,91.35,1278019,744551,71.64
3356,奇偶科技,139023,102482,89498,35.65,55.33,241505,188345,28.22
3383,新世紀,230839,183318,302270,25.92,-23.63,414157,645932,-35.88
3406,玉晶光,1025636,985947,235190,4.02,336.08,2011583,763189,163.57
3454,晶睿,211367,193327,131178,9.33,61.12,404695,284369,42.31
3481,群創光電,36419186,30478155,36398802,19.49,0.05,66897341,76387347,-12.42
3504,揚明光學,271587,248322,354511,9.36,-23.39,519909,759568,-31.55
3514,昱晶能源,1180137,1179265,1925891,0.07,-38.72,2359402,4001166,-41.03
3535,晶彩科,65053,68209,40786,-4.62,59.49,133262,60511,120.22
3536,誠創科技,5526,2800,31424,97.35,-82.41,8326,81800,-89.82
3557,嘉威光電,59018,46540,63385,26.81,-6.88,105558,217979,-51.57
3561,昇陽科,541263,454919,1638743,18.98,-66.97,996182,3260053,-69.44
3573,穎台,260548,303771,381649,-14.22,-31.73,564319,809666,-30.3
3576,新日光,1017953,850269,2447216,19.72,-58.4,1868222,4886738,-61.76
3584,介面光電,229874,331480,345866,-30.65,-33.53,561354,672219,-16.49
3591,艾笛森,196280,185693,181005,5.7,8.43,381973,402658,-5.13
3593,力銘,151498,111673,240549,35.66,-37.01,263171,620103,-57.56
3622,洋華,844023,776858,901549,8.64,-6.38,1620881,2160156,-24.96
3669,圓展,97081,66427,112175,46.14,-13.45,163508,262922,-37.81
3698,隆達,721482,605604,520793,19.13,38.53,1327086,1001771,32.47
4934,太極能源,353748,267275,535027,32.35,-33.88,621023,1005286,-38.22
4942,嘉彰,54729,48764,86272,12.23,-36.56,103493,172669,-40.06
4956,光鋐,97789,63019,85162,55.17,14.82,160807,169194,-4.95
4960,奇美材料,1330761,1977518,1245793,-32.7,6.82,3308279,2770551,19.4
4976,佳凌,133827,114647,84061,16.72,59.2,248474,177222,40.2
5234,達興,215997,226988,228755,-4.84,-5.57,442985,472644,-6.27
5259,清惠,48740,27389,33644,77.95,44.86,76129,77554,-1.83
5484,慧友電子,129681,93460,71172,38.75,82.2,223141,193025,15.6
6116,彩晶,2625246,2736249,3155618,-4.05,-16.8,5361495,7000944,-23.41
6120,達運,1717857,1679377,1346160,2.29,27.61,3397234,2949646,15.17
6131,悠克電子,78549,82610,94175,-4.91,-16.59,161159,168918,-4.59
6164,華興電子,78072,66291,60752,17.77,28.5,144363,160992,-10.32
6168,宏齊科技,244756,214927,273531,13.87,-10.51,459683,672529,-31.64
6176,瑞儀光電,543227,197429,386569,175.15,40.52,740656,695246,6.53
6209,今國光學,311947,219307,204635,42.24,52.44,531254,493986,7.54
6225,天瀚,17923,22329,44044,-19.73,-59.3,40252,119723,-66.37
6226,光鼎電子,41395,34468,46690,20.09,-11.34,75863,102907,-26.28
6278,台表科,305012,307101,379381,-0.68,-19.6,612113,658634,-7.06
6289,華上光電,50172,47318,76632,6.03,-34.52,97490,164670,-40.79
8072,陞泰,222930,201394,231839,10.69,-3.84,424324,500361,-15.19
8105,凌巨,1156566,857429,799763,34.88,44.61,2013996,1942091,3.7
8215,明基材料,1225656,1311547,1535887,-6.54,-20.19,2537203,3250369,-21.94
合計,合計,113226109,94733340,110855715,19.52,2.13,207959452,232721436,-10.64
