公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1301,台塑,16243897,13394420,14625606,21.27,11.06,29638317,32043477,-7.5
1303,南亞塑膠,16471314,14821158,18045714,11.13,-8.72,31292472,37452804,-16.44
1304,台聚,1047001,856707,926744,22.21,12.97,1903708,2096177,-9.18
1305,華夏,783964,588418,668122,33.23,17.33,1372382,1381125,-0.63
1307,三芳化工,703182,386761,379036,81.81,85.51,1089943,1002732,8.69
1308,亞聚,493382,359988,626633,37.05,-21.26,853370,1209653,-29.45
1309,台達化工,889507,750360,784060,18.54,13.44,1639867,1823974,-10.09
1310,台苯,1287758,1263762,1013631,1.89,27.04,2551520,2194932,16.24
1312,國喬石化,1592227,1473686,1549879,8.04,2.73,3065913,3166281,-3.16
1313,聯成,701500,516018,527425,35.94,33.0,1217518,1181496,3.04
1314,中石化,2823548,3161444,3028445,-10.68,-6.76,5984992,6337869,-5.56
1315,達新工業,180480,193633,125309,-6.79,44.02,374113,349925,6.91
1319,東陽,1049472,885416,903875,18.52,16.1,1934888,1957993,-1.18
1321,大洋,412417,276400,349446,49.21,18.02,688818,808704,-14.82
1323,永裕,123075,128520,91382,-4.23,34.68,251595,233236,7.87
1324,地球工業,105581,97442,120137,8.35,-12.11,203023,240858,-15.7
1325,�琱j,74604,67405,75288,10.68,-0.9,142009,188507,-24.66
1326,台化,27391879,24236785,27187369,13.01,0.75,51628664,53286564,-3.11
1339,昭輝,85299,80236,57691,6.31,47.85,165535,154071,7.44
1715,萬洲化學,410266,342634,258055,19.73,58.98,752900,601395,25.19
4306,炎洲,488052,398659,331723,22.42,47.12,886711,799049,10.97
合計,合計,73358405,64279852,71675570,14.12,2.34,137638258,148510822,-7.32
