公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2801,彰化銀行,1986066,1856034,1730178,7.0,14.78,3842100,3717211,3.35
2809,京城銀行,388925,407838,352499,-4.63,10.33,796763,677094,17.67
2812,台中銀行,545200,503686,314412,8.24,73.4,1048886,842547,24.48
2816,旺旺保險,378594,410586,391250,-7.79,-3.23,789180,870261,-9.31
2820,華票,187542,113937,148821,64.6,26.01,301479,341303,-11.66
2823,中壽,12831822,15365857,11632579,-16.49,10.3,28197679,21609410,30.48
2832,台產,400617,419166,323471,-4.42,23.84,817496,692148,18.1
2833,台灣人壽,7141242,5522112,4108028,29.32,73.83,12663354,8144569,55.48
2834,臺灣企銀,1406256,1397584,1282036,0.62,9.68,2803840,2915035,-3.81
2836,高銀,211382,220623,181778,-4.18,16.28,432005,386593,11.74
2838,聯邦銀行,599462,575359,546476,4.18,9.69,1174821,1117758,5.1
2845,遠東商銀,778912,679797,600226,14.58,29.76,1458709,1282094,13.77
2847,大眾銀行,694049,657386,560693,5.57,23.78,1351435,1220672,10.71
2849,安泰銀行,659753,570064,372706,15.73,77.01,1229155,767178,60.21
2850,新產,760545,698805,-164062,8.83,563.57,1459351,1518711,-3.9
2851,中再保,1290955,1376519,1124383,-6.21,14.81,2667474,2375863,12.27
2852,第一保,344310,383908,267824,-10.31,28.55,728218,645467,12.82
2855,統一證券,688356,503736,195473,36.65,252.14,1192092,773662,54.08
2856,元富證券,1635443,1425782,3456634,14.7,-52.68,3060653,6689833,-54.24
2867,三商美邦,10018249,14710288,9101645,-31.89,10.07,24728537,20492210,20.67
2880,華南金,953239,935049,638712,1.94,49.24,1888288,1417264,33.23
2881,富邦金,2763941,2241591,3515123,23.3,-21.37,5005532,8787627,-43.03
2882,國泰金,1218726,-1083674,1207566,212.46,0.92,135052,2628625,-94.86
2883,開發金,737067,751758,-388356,-1.95,289.79,1488825,341119,336.45
2884,玉山金控,586502,567681,409106,3.31,43.36,1154183,918404,25.67
2885,元大金,1263723,665444,1104637,89.9,14.4,1929167,2364013,-18.39
2886,兆豐金,2472130,2005831,1350574,23.24,83.04,4477960,3169500,41.28
2887,台新金控,1127512,1019310,573399,10.61,96.63,2146821,1589011,35.1
2888,新光金,898741,1396133,3349600,-35.62,-73.16,2294874,1637019,40.18
2889,國票金控,205587,138477,1083167,48.46,-81.01,344064,1267533,-72.85
2890,永豐金控,907165,970859,440619,-6.56,105.88,1878024,1064227,76.46
2891,中信金,1585149,1682667,1625276,-5.79,-2.46,3267816,2820751,15.84
2892,第一金控,1168419,826109,592909,41.43,97.06,1994529,1404341,42.02
5880,合庫金,738612,755912,0,-2.28,,1494524,0,
6005,群益證,612723,397731,306268,54.05,100.06,1010454,879779,14.85
合計,合計,60186916,61069945,52335650,-1.44,15.0,121253340,107368832,12.93
