公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1435,中福,2040,1798,1915,13.45,6.52,9295,7797,19.21
2062,橋椿,358363,319825,308005,12.04,16.34,1301130,1178576,10.39
2514,龍邦國際,6850,5957,8213,14.99,-16.59,30666,22276,37.66
2904,匯僑,28947,30685,25134,-5.66,15.17,127125,101404,25.36
6184,大豐電,53466,54457,53914,-1.81,-0.83,215593,213618,0.92
6504,南六企業,221852,209208,151758,6.04,46.18,753828,540709,39.41
8033,雷虎科技,67995,90507,81566,-24.87,-16.63,258556,309899,-16.56
9902,台火,8440,233,526,3522.31,1504.56,501979,3296,15129.94
9904,寶成工業,1297594,1283986,949907,1.05,36.6,4333816,3370187,28.59
9905,大華金,267690,237230,223398,12.83,19.82,849353,800967,6.04
9906,興達,1144,471,3596,142.88,-68.18,13881,17671,-21.44
9907,統一實業,2017373,1941871,1688788,3.88,19.45,7381573,6033405,22.34
9910,豐泰企業,932179,1126551,849424,-17.25,9.74,3760118,3254362,15.54
9911,台灣櫻花,229552,238973,222211,-3.94,3.3,1186177,986060,20.29
9914,美利達,644132,1177424,463621,-45.29,38.93,3706961,3179900,16.57
9917,中保,484570,487140,484070,-0.52,0.1,1927149,1919326,0.4
9919,康那香,302154,318653,297143,-5.17,1.68,1130966,1110253,1.86
9921,巨大機械,1264141,1699380,943561,-25.61,33.97,5677703,5195413,9.28
9924,台灣福興,295977,274792,260116,7.7,13.78,1043555,1053717,-0.96
9925,新光保全,283849,276970,277690,2.48,2.21,1121176,1114041,0.64
9927,泰銘,731691,707185,549662,3.46,33.11,2732192,1551810,76.06
9928,中視,145372,97047,115916,49.79,25.41,520963,472005,10.37
9929,秋雨,72921,69311,62849,5.2,16.02,273435,258949,5.59
9930,中聯資源,358697,391579,435535,-8.39,-17.64,1430663,1615872,-11.46
9933,中鼎工程,2192872,1813573,1848910,20.91,18.6,7288276,7396697,-1.46
9934,成霖企業,360176,272482,327653,32.18,9.92,1109249,1087310,2.01
9935,慶豐富,467888,404153,384201,15.77,21.78,1568735,1367374,14.72
9938,台灣百和,211742,202924,181741,4.34,16.5,640416,665726,-3.8
9939,宏全,534974,527731,435988,1.37,22.7,1783348,1538437,15.91
9940,信義房屋,844085,777026,580022,8.63,45.52,2629410,1558675,68.69
9941,裕融企業,128584,128562,128513,0.01,0.05,511290,533766,-4.21
9942,茂順,141634,132602,95163,6.81,48.83,478860,308193,55.37
9943,好樂迪,220454,229339,214476,-3.87,2.78,1059131,1059835,-0.06
9944,新麗企業,48147,44838,37665,7.37,27.82,149977,145492,3.08
9945,潤泰創新,621479,552536,655990,12.47,-5.26,2619699,2807888,-6.7
9955,佳龍,634629,634457,343463,0.02,84.77,2316341,1086751,113.14
合計,合計,16483653,16761456,13692303,-1.65,20.38,62442585,53867657,15.91
