公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,371675,360161,297393,3.19,24.97,1345937,1075168,25.18
2002,中鋼,18968466,19355784,12112703,-2.0,56.59,72209068,48716485,48.22
2006,東和鋼鐵,2660690,2904874,1465614,-8.4,81.54,10516295,6032087,74.33
2007,燁興公司,1104046,958772,394043,15.15,180.18,3649117,1351923,169.92
2008,高興昌,806683,797374,505326,1.16,59.63,2746180,2043412,34.39
2009,第一伸銅,579774,630896,305236,-8.1,89.94,2198392,870021,152.68
2010,春源鋼鐵,1276305,1411189,1131133,-9.55,12.83,4961009,4199912,18.12
2012,春雨,298312,341895,193020,-12.74,54.54,1146658,675520,69.74
2013,中鋼構,811853,772631,584254,5.07,38.95,2651192,2856655,-7.19
2014,中鴻,3957510,4093736,2846124,-3.32,39.04,14717899,11325040,29.95
2015,豐興鋼鐵,2697831,2899837,1515226,-6.96,78.04,9952236,5874415,69.41
2017,官田鋼,480927,465387,283582,3.33,69.59,1785561,993637,79.69
2020,美亞鋼管,554669,524898,299507,5.67,85.19,1894997,1674274,13.18
2022,聚亨,215920,249679,172695,-13.52,25.02,801954,576477,39.11
2023,燁輝,3065865,2955889,1944859,3.72,57.63,11402214,7823881,45.73
2024,志聯工業,175508,196310,70114,-10.59,150.31,625583,228973,173.21
2025,千興,642290,632750,511533,1.5,25.56,2061357,1341402,53.67
2027,大成鋼,917747,965330,477511,-4.92,92.19,2994794,1497424,99.99
2028,威致鋼鐵,417025,445602,430584,-6.41,-3.14,1881040,1416239,32.81
2029,盛餘,1526493,1599102,995900,-4.54,53.27,5685011,4224637,34.56
2030,彰源,1059273,1183987,507694,-10.53,108.64,3583470,1863752,92.27
2031,新光鋼,986309,851415,313581,15.84,214.53,2987410,1294762,130.73
2032,新鋼工業,543181,545982,350753,-0.51,54.86,1734390,1046637,65.71
2033,佳大世界,110062,91524,47900,20.25,129.77,337111,185193,82.03
2034,允強,1951520,2037739,864745,-4.23,125.67,6871534,2946531,133.2
2038,海光企業,1263555,1076547,668149,17.37,89.11,3912706,2720814,43.8
3004,豐達科技,45478,104842,72299,-56.62,-37.09,255519,239210,6.81
5007,三星科技,343497,370435,170225,-7.27,101.78,1287713,884634,45.56
9958,世紀鋼構,172895,173667,117513,-0.44,47.12,672529,542937,23.86
合計,合計,48005359,48998234,29649216,-2.02,61.91,176868876,116522052,51.79
