公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1201,味全公司,1075394,1034701,951617,3.93,13.0,3997654,3661994,9.16
1203,味王公司,150445,145379,189962,3.48,-20.8,626900,1013300,-38.13
1210,大成長城,1674334,1783707,1669012,-6.13,0.31,6895358,6653740,3.63
1213,大飲,44117,43309,46927,1.86,-5.98,211763,201318,5.18
1215,卜蜂企業,1169039,1130915,976752,3.37,19.68,4459245,4159091,7.21
1216,統一,3903286,3732515,3540178,4.57,10.25,14695008,13772492,6.69
1217,愛之味,207415,232816,247735,-10.91,-16.27,1172255,1202119,-2.48
1218,泰山企業,587208,580946,561981,1.07,4.48,2223414,2262228,-1.71
1219,福壽實業,703953,725011,742181,-2.9,-5.15,2799229,2989393,-6.36
1220,台榮,232012,197694,168265,17.35,37.88,741816,638313,16.21
1225,福懋油,679897,690140,666570,-1.48,1.99,2654937,2450779,8.33
1227,佳格,934374,853157,772662,9.51,20.92,3830539,3307237,15.82
1229,聯華實業,236939,284114,298475,-16.6,-20.61,1018349,1030608,-1.18
1231,聯華食品,275476,284898,286971,-3.3,-4.0,1413153,1300135,8.69
1232,大統益,1314873,1235711,1207168,6.4,8.92,4898112,4157596,17.81
1233,天仁,140740,136954,137596,2.76,2.28,630850,586538,7.55
1234,黑松,319749,324473,301071,-1.45,6.2,1293614,1052830,22.87
1235,興泰,27931,30656,30659,-8.88,-8.89,125111,125081,0.02
1236,宏亞食品,118641,127358,107533,-6.84,10.32,740558,584340,26.73
1702,南僑化工,148120,149424,139793,-0.87,5.95,631328,538719,17.19
合計,合計,13943943,13723878,13043108,1.6,6.9,55059193,51687851,6.52
