公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1319,東陽,1718070,1524253,1445282,12.71,18.87,15994687,14020389,14.08,-
1339,昭輝,107365,83039,100739,29.29,6.57,986593,929105,6.18,-
1512,瑞利,297389,246767,329662,20.51,-9.78,2608165,3487216,-25.2,-
1521,大億,489690,363315,362268,34.78,35.17,3406103,3479718,-2.11,-
1522,堤維西,1505994,1365185,1356688,10.31,11.0,13518649,12504049,8.11,-
1524,耿鼎,223466,158790,242830,40.73,-7.97,2008971,2288774,-12.22,-
1525,江申,106311,143521,115335,-25.92,-7.82,967692,1216174,-20.43,-
1533,車王電,211264,226726,199409,-6.81,5.94,1910111,1726740,10.61,-
1536,和大,360191,302298,289930,19.15,24.23,3052418,3048839,0.11,-
1568,倉佑,158084,164904,170564,-4.13,-7.31,1483344,1655772,-10.41,-
1587,吉茂,113041,90550,85576,24.83,32.09,1022919,981081,4.26,-
2201,裕隆,7339690,8979404,5729213,-18.26,28.1,73501213,68426919,7.41,-
2204,中華,3143211,2549030,2669725,23.31,17.73,29950989,36577912,-18.11,-
2206,三陽工業,2624732,2970542,2608975,-11.64,0.6,27936149,29401125,-4.98,-
2207,和泰車,13496888,10515676,12393486,28.35,8.9,120219347,116829491,2.9,-
2227,裕日車,3039349,2806342,2042972,8.3,48.77,25436899,25824014,-1.49,-
2228,劍麟,249602,292371,257571,-14.62,-3.09,2549740,2372899,7.45,-
2231,為升,134094,121392,111823,10.46,19.91,1198402,1106275,8.32,-
2233,宇隆,165716,159802,117265,3.7,41.31,1479691,1086686,36.16,-
2497,怡利電,313546,299623,246900,4.64,26.99,2639871,2477811,6.54,-
3346,麗清,150892,158357,126694,-4.71,19.09,1342941,999881,34.31,無
6288,聯嘉,171615,133731,117594,28.32,45.93,1374794,1132079,21.43,-
6605,帝寶,1215566,1105235,1126674,9.98,7.88,11228714,10386244,8.11,-
合計,合計,37335766,34760853,32247175,7.4,15.77,345818402,341959193,1.12,
