公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2323,中環,973493,1001371,1076352,-2.78,-9.55,5796118,6941318,-16.49,-
2340,光磊,462971,501454,435645,-7.67,6.27,2756817,2790020,-1.19,-
2349,錸德,909260,949806,877409,-4.26,3.63,5519218,5532812,-0.24,-
2374,佳能,734550,962749,1437247,-23.7,-48.89,5758572,9585242,-39.92,-
2393,億光,2419131,2311326,2428677,4.66,-0.39,14098701,14299390,-1.4,-
2406,國碩,1679320,1684238,1506653,-0.29,11.46,10719234,7707806,39.06,-
2409,友達,27482263,26794515,30559659,2.56,-10.07,151226135,187605415,-19.39,-
2426,鼎元,273838,261179,326715,4.84,-16.18,1507502,1839887,-18.06,-
2438,翔耀,30159,31247,38949,-3.48,-22.56,210983,271564,-22.3,-
2448,晶電,2106796,2156711,1917540,-2.31,9.86,12612689,13415453,-5.98,-
2466,冠西電,256179,138004,102822,85.63,149.14,774791,518731,49.36,水泥預拌事業部及裝飾燈事業部所致
2486,一詮,437365,425636,581777,2.75,-24.82,2466464,3342361,-26.2,-
2489,瑞軒,2875675,2108336,1939273,36.39,48.28,10566294,7398112,42.82,-
2491,吉祥全,15407,31615,22475,-51.26,-31.44,166918,203906,-18.13,-
2499,東貝,701531,684158,602991,2.53,16.34,4052595,4532510,-10.58,-
3008,大立光,3594460,3362799,5106817,6.88,-29.61,18314829,24342950,-24.76,-
3019,亞光,1627087,1666691,1638722,-2.37,-0.71,8323355,8676694,-4.07,-
3024,憶聲,311810,309880,472860,0.62,-34.05,1994440,2722790,-26.75,本月海外訂單減少
3031,佰鴻,231579,182935,189440,26.59,22.24,1056423,1041459,1.43,-
3038,全台,256504,271248,306385,-5.43,-16.28,1710756,1804026,-5.17,-
3049,和鑫,241405,151460,326280,59.38,-26.01,981723,2130955,-53.93,因先前南台灣地震影響出貨，導致本年累計營收較去年累計營收減少約53.93%
3050,鈺德,85131,69142,78148,23.12,8.93,442603,485354,-8.8,-
3051,力特,175902,219726,300056,-19.94,-41.37,1420519,1815189,-21.74,因LCD電視市場成長趨緩，加上大陸、韓國、日本及台灣其他偏光板廠商持續降價搶單，故影響6月銷售。
3059,華晶科,890381,947856,954686,-6.06,-6.73,5214076,5603383,-6.94,-
3149,正達,190146,157017,319343,21.09,-40.45,1136364,2253673,-49.57,-
3356,奇偶,174189,169224,181576,2.93,-4.06,998159,1043754,-4.36,-
3383,新世紀,106855,125333,189784,-14.74,-43.69,698141,1594685,-56.22,"1.傳統晶粒單價大降40~50%,但未新增產能,故致 6月營收下滑2.規劃逐月提高覆晶與CSP相關應用營收以降低傳統晶粒銷售的價格衝擊"
3406,玉晶光,574018,529386,836837,8.43,-31.4,2746343,3872738,-29.08,-
3437,榮創,471302,415434,412288,13.44,14.31,2604267,3136339,-16.96,-
3454,晶睿,480384,443644,440730,8.28,8.99,2416415,2042206,18.32,-
3481,群創,23364945,22504919,30156964,3.82,-22.52,123222308,193913053,-36.45,-
3504,揚明光,370558,340492,413207,8.83,-10.32,1953378,2158911,-9.52,-
3535,晶彩科,144978,101425,55299,42.94,162.17,585258,452064,29.46,出貨量較去年增加
3557,嘉威,46632,44121,43218,5.69,7.89,251476,372880,-32.55,-
3563,牧德,68785,57422,65003,19.78,5.81,330643,317892,4.01,-
3576,聯合再生,1256553,1700503,1806792,-26.1,-30.45,10409593,9617797,8.23,-
3591,艾笛森,327958,330179,233667,-0.67,40.35,1731722,1911675,-9.41,-
3622,洋華,152057,84475,167652,80.0,-9.3,773374,1416450,-45.4,"除持續受到大陸同業低價搶單,而採謹慎接單外,亦受到終端客戶業績成長趨緩所致。"
3669,圓展,189054,165094,164848,14.51,14.68,880291,757473,16.21,-
3698,隆達,1165136,1183643,1190640,-1.56,-2.14,6990361,7101825,-1.56,-
4934,太極,868815,962964,532681,-9.77,63.1,4685842,3111842,50.58,本月營收較去年同期成長63.1%，係因新產能開出。
4942,嘉彰,547409,507159,537624,7.93,1.82,3102647,3636495,-14.68,-
4956,光鋐,118937,118307,131156,0.53,-9.31,628045,807298,-22.2,-
4960,誠美材,893915,861235,972872,3.79,-8.11,4978123,6561406,-24.13,-
4976,佳凌,112525,110979,133382,1.39,-15.63,669473,627567,6.67,-
5234,達興材料,297946,300415,289529,-0.82,2.9,1712311,1685069,1.61,-
5484,慧友,129637,123734,88004,4.77,47.3,598024,543241,10.08,-
6116,彩晶,1392161,1425587,1305851,-2.34,6.6,7619895,9417808,-19.09,-
6120,達運,2595271,3021076,3051374,-14.09,-14.94,16224838,20435189,-20.6,-
6131,鈞泰,8276,9502,10842,-12.9,-23.66,72877,125297,-41.83,本月增減百分比或本年增減百分比未達50％以上者，不擬分析說明。
6164,華興,121008,163469,140733,-25.97,-14.01,786589,854356,-7.93,-
6168,宏齊,244778,242664,329083,0.87,-25.61,1419996,2127521,-33.25,-
6176,瑞儀,2584322,2928877,3064008,-11.76,-15.65,21399438,18742565,14.17,-
6209,今國光,335324,323635,354977,3.61,-5.53,1895696,1969995,-3.77,-
6225,天瀚,2114,2848,3316,-25.77,-36.24,15771,56313,-71.99,因代工廠生產效率不佳，導致產品不斷延期交貨，錯失了黃金銷售時間，目前已協調改善方式，以提高供貨效率。
6226,光鼎,99626,89494,104217,11.32,-4.4,521723,590848,-11.69,-
6278,台表科,2011448,2164079,2324324,-7.05,-13.46,13269497,14339589,-7.46,-
6289,華上,15062,15165,11345,-0.67,32.76,78194,58189,34.37,-
6405,悅城,87113,82585,103873,5.48,-16.13,414876,628118,-33.94,-
6443,元晶,764598,641683,541979,19.15,41.07,4213115,3212982,31.12,-
6477,安集,60542,132719,83583,-54.38,-27.56,506710,501518,1.03,-
8104,錸寶,161803,0,117285,,37.95,996711,698687,42.65,-
8105,凌巨,922743,947461,931376,-2.6,-0.92,5698742,5374589,6.03,-
8215,明基材,1044452,1025754,1207948,1.82,-13.53,6322123,7542484,-16.17,-
合計,合計,93275572,91777784,106276788,1.63,-12.23,523251104,650219708,-19.52,
