公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1432,大魯閣,121678,90304,17529,34.74,594.15,385906,115478,234.18,1.104/7月及105/5月起各增加一個購物中心至105營收增加2.104年度營收與原公告數不同係因配合會計師核閱調整所致。
2601,益航,590832,631156,661351,-6.38,-10.66,3968437,4470349,-11.22,-
2614,東森,882575,796237,871641,10.84,1.25,5257862,5573189,-5.65,合併營收較同期減少:主要係航運事業部船舶艘數營運數量減少所致。
2901,欣欣,11640,11228,11155,3.66,4.34,65480,67939,-3.61,-
2903,遠百,3099861,3365499,3153529,-7.89,-1.7,20938994,21387407,-2.09,-
2905,三商,17361189,12177898,12078148,42.56,43.74,104014151,99018170,5.04,-
2906,高林,745983,421053,545129,77.17,36.84,2941483,2854428,3.04,-
2908,特力,3013105,2915977,3108997,3.33,-3.08,18399539,18623345,-1.2,-
2910,統領,44849,50810,47193,-11.73,-4.96,323174,318206,1.56,-
2911,麗嬰房,495568,585803,554414,-15.4,-10.61,4110807,4544739,-9.54,-
2912,統一超,18272722,18521233,17722925,-1.34,3.1,105750988,99639905,6.13,-
2913,農林,79026,78938,89199,0.11,-11.4,402819,554454,-27.34,104/6開始減少1間子公司營收合併
2915,潤泰全,877614,522810,905281,67.86,-3.05,4504122,4559061,-1.2,-
8443,阿瘦,124849,183669,146623,-32.02,-14.85,998065,1118363,-10.75,-
8454,富邦媒,2257480,2280076,1984214,-0.99,13.77,13695167,12458586,9.92,-
合計,合計,47978971,42632691,41897328,12.54,14.51,285756994,275303619,3.79,
