公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1201,味全,1668901,1635617,1891535,2.03,-11.77,8147614,10228623,-20.34,-
1203,味王,521923,535793,588358,-2.58,-11.29,3121979,3345067,-6.66,-
1210,大成,6273286,6019684,6191953,4.21,1.31,36044964,39025125,-7.63,-
1213,大飲,70686,46454,73269,52.16,-3.52,312894,346534,-9.7,-
1215,卜蜂,1516521,1471665,1349534,3.04,12.37,8593701,7937950,8.26,-
1216,統一,35837446,35180192,36605427,1.86,-2.09,211537939,209973234,0.74,-
1217,愛之味,413384,324102,466578,27.54,-11.4,1922434,2162089,-11.08,愛之味104年9月17日喪失對第一生技(股)公司控制權，104年9月17日起該公司營收不納入愛之味合併營收。
1218,泰山,704442,694823,707024,1.38,-0.36,3853843,3941166,-2.21,-
1219,福壽,985653,877293,841818,12.35,17.08,5356572,4631512,15.65,-
1220,台榮,262765,275259,265932,-4.53,-1.19,1428305,1600733,-10.77,-
1225,福懋油,882849,887891,933214,-0.56,-5.39,5242436,5340279,-1.83,-
1227,佳格,1869329,1721994,1971908,8.55,-5.2,12656000,12376415,2.25,-
1229,聯華,430845,452984,436366,-4.88,-1.26,2641865,2562244,3.1,-
1231,聯華食,560555,486314,540227,15.26,3.76,3203219,3142068,1.94,-
1232,大統益,1444989,1427668,1379681,1.21,4.73,8171510,8941200,-8.6,-
1233,天仁,179556,172892,156402,3.85,14.8,1082439,1065839,1.55,-
1234,黑松,841229,737073,611734,14.13,37.51,3934002,2861930,37.45,-
1235,興泰,24396,9950,10682,145.18,128.38,59105,48893,20.88,"10506合併子公司出售股票淨利16,466千元"
1236,宏亞,118557,113256,124304,4.68,-4.62,951158,1118766,-14.98,-
1702,南僑,1435185,1387065,1311253,3.46,9.45,7859828,7384359,6.43,-
1737,臺鹽,247786,258687,250668,-4.21,-1.14,1358515,1368045,-0.69,-
合計,合計,56290283,54716656,56707867,2.87,-0.73,327480322,329402071,-0.58,
