公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1598,岱宇,400473,434445,459234,-7.81,-12.79,834918,1206118,-30.77,-
1701,中化,640025,737281,477035,-13.19,34.16,1377306,1358410,1.39,-
1707,葡萄王,681703,574728,472101,18.61,44.39,1256431,1228532,2.27,-
1720,生達,326403,314869,214454,3.66,52.2,641272,589159,8.84,因2019年2月適逢春節，以致2020年本月營收較2019年成長52.2%。
1731,美吾華,72801,107813,75774,-32.47,-3.92,180614,217501,-16.95,本公司自109年起淡出低利潤之物流配送業務，聚焦高利潤之自有品牌產品業務拓展。
1733,五鼎,197604,144401,136438,36.84,44.83,342005,341782,0.06,-
1734,杏輝,214339,161834,128717,32.44,66.51,376173,342532,9.82,適逢春節因素且延續去年業績成長及當月受新冠病毒疫情影響，相關產品與訂單增加
1736,喬山,1601078,1611021,1552995,-0.61,3.09,3214650,3334099,-3.58,-
1760,寶齡富錦,163659,80004,143335,104.56,14.17,243663,250395,-2.68,-
1762,中化生,57109,136448,78679,-58.14,-27.41,193557,230613,-16.06,-
1783,和康生,25071,23576,26889,6.34,-6.76,48647,52560,-7.44,-
1786,科妍,20048,40009,22526,-49.89,-11.0,60057,67857,-11.49,-
1789,神隆,202566,158856,229596,27.51,-11.77,361422,543864,-33.54,-
1795,美時,519923,745428,1011990,-30.25,-48.62,1265351,1602769,-21.05,-
3164,景岳,17227,21655,18355,-20.44,-6.14,38882,43876,-11.38,-
3705,永信,647895,700996,461736,-7.57,40.31,1348891,1192035,13.15,-
4104,佳醫,610939,557524,470899,9.58,29.73,1168463,1058202,10.41,-
4106,雃博,110249,126523,127506,-12.86,-13.53,236772,304795,-22.31,-
4108,懷特,3298,3372,6984,-2.19,-52.77,6670,13806,-51.68,係因處方藥原料供應延遲，預計7月充分供應；其他黃耆保健品將陸續推出。
4119,旭富,237366,303367,218684,-21.75,8.54,540733,427007,26.63,-
4133,亞諾法,28196,33596,29590,-16.07,-4.71,61792,69811,-11.48,-
4142,國光生,4596,357241,21643,-98.71,-78.76,361836,34932,935.82,累計營收較去年同期增加主要係因銷售國內四價流感所致。
4155,訊映,101439,147616,72125,-31.28,40.64,249056,161039,54.65,因美國、非洲、歐洲客戶銷售成長及新客戶出貨所致
4164,承業醫,281268,125594,190925,123.95,47.31,406862,359337,13.22,-
4737,華廣,154186,91540,93837,68.43,64.31,245726,216625,13.43,109年2月營收較去年同期增加64.31%，主係因今年客戶下單原由1月延至2月所致，若以YOY來看，年度增加比例僅為13.43%。
4746,台耀,194573,179111,188263,8.63,3.35,373684,438057,-14.69,-
6491,晶碩,223071,249453,232645,-10.57,-4.11,472524,511332,-7.58,-
合計,合計,7737105,8168301,7162955,-5.27,8.01,15907957,16197045,-1.78,
