公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1503,士電,1620361,2489575,1684979,-34.91,-3.83,4109936,4338843,-5.27,-
1504,東元,3020654,3799231,3410332,-20.49,-11.42,6819885,7380140,-7.59,-
1506,正道,71173,84135,81127,-15.4,-12.26,155308,174631,-11.06,-
1507,永大,778897,985190,973781,-20.93,-20.01,1764087,2095187,-15.8,此為本公司自結數
1513,中興電,869977,1012380,734869,-14.06,18.38,1882357,1809164,4.04,-
1514,亞力,358518,384478,353895,-6.75,1.3,742996,686653,8.2,-
1515,力山,461068,503251,407704,-8.38,13.08,964319,1429229,-32.52,-
1517,利奇,133701,199773,156619,-33.07,-14.63,333474,462031,-27.82,-
1519,華城,424239,735811,418100,-42.34,1.46,1160050,655488,76.97,二月累計較同期增加為一月外銷增加
1526,日馳,77107,74103,64987,4.05,18.64,151210,154988,-2.43,-
1527,鑽全,286395,274371,230397,4.38,24.3,560766,601611,-6.78,-
1528,恩德,281766,231176,261018,21.88,7.94,512942,600636,-14.6,-
1529,樂士,41149,68676,2143,-40.08,1820.15,109826,32183,241.25,"本期太陽能工程及台電器材營收均較去年同期多,故增幅高"
1530,亞崴,167960,178804,202739,-6.06,-17.15,346764,524523,-33.88,-
1531,高林股,66199,113241,145074,-41.54,-54.36,179440,375832,-52.25,"新冠肺炎疫情導致大陸地區封城延後復工,影響集團營運表現."
1532,勤美,553694,846719,964707,-34.6,-42.6,1400413,2168257,-35.41,-
1535,中宇,636646,566085,856147,12.46,-25.63,1202731,1862041,-35.4,-
1537,廣隆,554416,519466,518881,6.72,6.84,1073882,1263592,-15.01,-
1538,正峰新,11786,23464,18393,-49.76,-35.92,35250,48878,-27.88,-
1539,巨庭,101242,164226,142568,-38.35,-28.98,265468,429516,-38.19,-
1540,喬福,32749,40196,54190,-18.52,-39.56,72945,105020,-30.54,-
1541,錩泰,329264,415373,235869,-20.73,39.59,744637,582900,27.74,-
1558,伸興,340150,337493,266664,0.78,27.55,677644,678386,-0.1,-
1560,中砂,412201,395279,382857,4.28,7.66,807480,824747,-2.09,-
1583,程泰,250973,334189,402889,-24.9,-37.7,585162,961438,-39.13,-
2049,上銀,1217899,1039231,1501218,17.19,-18.87,2257130,3168740,-28.76,-
2371,大同,3027364,2515305,2213442,20.35,36.77,5542669,5275922,5.05,-
3167,大量,76311,114835,107270,-33.54,-28.86,191146,299597,-36.19,-
4526,東台,456479,604580,848495,-24.49,-46.2,1061059,1669905,-36.45,-
4532,瑞智,993717,1545582,1411145,-35.7,-29.58,2539299,3253235,-21.94,-
4540,全球傳動,196635,95811,165896,105.23,18.52,292446,320332,-8.7,-
4555,氣立,61576,84552,74510,-27.17,-17.35,146128,200170,-26.99,-
4562,穎漢,48547,54517,73077,-10.95,-33.56,103064,165994,-37.91,-
4564,元翎,213620,117656,210177,81.56,1.63,331276,487459,-32.04,-
4566,時碩工業,292373,325119,238948,-10.07,22.35,617492,588354,4.95,-
4572,駐龍,41314,40109,68840,3.0,-39.98,81423,148010,-44.98,-
4576,大銀微系統,175757,128944,112163,36.3,56.69,304701,270932,12.46,去年二月適逢農曆春節假期，致營收較去年同期成長56.70%。
8222,寶一,68381,56655,61117,20.69,11.88,125036,131359,-4.81,-
8374,羅昇,153294,174636,173967,-12.22,-11.88,327930,440077,-25.48,-
8996,高力,168285,133622,181041,25.94,-7.04,301907,381118,-20.78,-
合計,合計,19073837,21807839,20412235,-12.53,-6.55,40881678,47047118,-13.1,
