公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2312,金寶,4061885,2878367,2487358,41.11,63.3,11597889,6355072,82.49,-
2317,鴻海,260382567,235059730,358053951,10.77,-27.27,808969331,1001285660,-19.2,-
2354,鴻準,4726645,5849249,6378825,-19.19,-25.9,22254553,20963929,6.15,-
2359,所羅門,510614,299557,393504,70.45,29.76,1338674,1044439,28.17,-
2360,致茂,696411,739705,735154,-5.85,-5.27,2166872,2696213,-19.63,-
2373,震旦行,887647,716552,1208790,23.87,-26.56,2467866,3321434,-25.69,2012/11起震旦電信不再納入合併，3月合併營收若採同基礎比較去年本月為8.93億元，減少1%。
2390,云辰,63079,54634,97416,15.45,-35.24,187266,230036,-18.59,"本月營收較去年同期減少34,337仟元。主因本公司安全系統產品銷售，受歐美客戶及通路商庫存調節影響，造成各月營收不平均。"
2404,漢唐,1253801,921481,614975,36.06,103.87,3075183,2090603,47.09,-
2423,固緯,203899,111833,177555,82.32,14.83,461669,399436,15.58,-
2433,互盛電,158256,153176,159461,3.31,-0.75,467977,461246,1.45,-
2461,光群雷,335208,301430,298491,11.2,12.3,1037101,752018,37.9,"包含新增子公司光耀科技3月份合併營業額約為新台幣77,946仟元"
2464,盟立,593639,465215,743996,27.6,-20.2,1541755,1465479,5.2,-
2474,可成,3878853,2052996,3018500,88.93,28.5,9232428,8655870,6.66,-
2477,美隆電,288060,152540,431957,88.84,-33.31,844224,1019040,-17.15,-
2482,連宇,61683,42038,89056,46.73,-30.73,143860,236020,-39.04,-
2488,漢平,139312,103900,98666,34.08,41.19,374417,287821,30.08,-
2495,普安,137814,135569,203056,1.65,-32.13,435426,478258,-8.95,-
3018,同開,12442,12914,11267,-3.65,10.42,37446,215423,-82.61,本公司係以完工比例法認列收入，差異原因為102年3月投入在攬工程較去年減少所致
3030,德律,202801,123380,294528,64.37,-31.14,655500,1031263,-36.43,-
3043,科風,109338,82708,154816,32.19,-29.37,310077,461288,-32.78,-
3305,昇貿,440268,403346,645814,9.15,-31.82,1444459,1728571,-16.43,-
3450,聯鈞,415055,312573,198775,32.78,108.8,1077743,513747,109.78,"本公司於101.06.14轉投資子公司GEM Services, Inc.，故去年同期之合併營收尚未包含子公司GEM Services, Inc.。"
3518,柏騰,128252,79283,143250,61.76,-10.46,340651,346341,-1.64,-
3617,碩天,357538,342313,379344,4.44,-5.74,1082602,1009114,7.28,-
6139,亞翔,852186,792360,1075209,7.55,-20.74,2454847,2823456,-13.05,合併營收數字係自結本業合併營收，最終亞翔合併營收數字以會計師查核為準。
6192,巨路,495113,322101,708990,53.71,-30.16,1334118,1567380,-14.88,-
6196,帆宣,1211304,796331,746239,52.11,62.32,2906252,2108355,37.84,102年3月單月及1-3月累計合併營收較去年同期增加，主要係投入在建工程相較增加致使完工比例法認列之工程收入增加所致。
6201,亞弘電,255198,176952,337756,44.21,-24.44,820135,970142,-15.46,-
6215,和椿,120816,85853,157890,40.72,-23.48,319397,289929,10.16,-
6283,淳安,218816,146198,134027,49.67,63.26,561379,325935,72.23,-
6409,旭隼,511288,327402,456507,56.16,12.0,1319851,1110563,18.84,-
8021,尖點,199487,166002,177916,20.17,12.12,556362,497717,11.78,-
8201,無敵,107860,356893,120125,-69.77,-10.21,923735,697317,32.46,-
合計,合計,284017135,254564581,380933164,11.56,-25.44,882741045,1067439115,-17.3,
