公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1316,上曜,132499,85974,157824,54.11,-16.04,342142,388736,-11.98,-
1436,華友聯,198,196,235,1.02,-15.74,604,711,-15.04,-
1438,裕豐,0,0,0,,,8852,330,2582.42,-
1442,名軒,861941,76869,393231,1021.31,119.19,974123,582377,67.26,-
1805,寶徠,13703,11189,17422,22.46,-21.34,36734,32321,13.65,因應IFRSs導入致會計政策改變，故本公司營收公告數IFRSs前後會有所差異。
1808,潤隆,23975,54302,46169,-55.84,-48.07,92518,125514,-26.28,-
2501,國建,879078,281071,347046,212.76,153.3,1469026,1262705,16.33,-
2504,國產,2492902,1789076,2099464,39.34,18.73,6715538,5517959,21.7,-
2505,國揚,384817,388084,302,-0.84,127322.84,2127341,923,230381.14,"當月早安清境案242,863仟元、國揚天母案141,438仟元及租金收入516仟元 ，而去年03月份營收302仟元係租金收入302仟元。"
2506,太設,273091,163442,163102,67.08,67.43,608677,534197,13.94,主要係本月有新建案完工陸續交屋中，以致營收較去年高。
2509,全坤建,62649,29861,4631,109.8,1252.81,97601,13781,608.22,-
2511,太子,1166415,674784,695326,72.85,67.75,2560218,2210983,15.79,-
2515,中工,1050236,991556,1434057,5.91,-26.76,3362395,3452983,-2.62,-
2516,新建,352833,827132,691666,-57.34,-48.98,1982852,1768308,12.13,-
2520,冠德,219241,202386,560075,8.32,-60.85,997595,1453743,-31.37,本月營收與去年同期減少60.86%，主要係本公司本月無建案完工入帳及子公司認列非來自本公司營建收入減少等所致。
2524,京城,390659,125981,188886,210.09,106.82,925885,586488,57.86,-
2527,宏璟,12452,26951,24117,-53.79,-48.36,63335,51895,22.04,-
2528,皇普,159,162,8,-1.85,1887.5,485,62,682.25,-
2530,華建,560,64540,577,-99.13,-2.94,415595,1673,24741.3,-
2534,宏盛,2584,2522,14394,2.45,-82.04,7656,33981,-77.46,-
2535,達欣工,1002476,1066930,902787,-6.04,11.04,4668969,2566687,81.9,本公司102年3月與101年3月累計營收差異係因依IAS 18 及IFRIC 15規定，子公司達欣開發(股)公司於102年第一季認列銷售房地收入。
2536,宏普,119463,183718,323381,-34.97,-63.05,464122,327079,41.89,"無異常,本月因只有兩個案子認列交屋收入"
2537,聯上發,695913,95020,48762,632.38,1327.16,886317,107072,727.77,-
2538,基泰,8281,7251,15151,14.2,-45.34,16873,20516,-17.75,-
2539,櫻花建,261,270,129963,-3.33,-99.79,781,143985,-99.45,"本年度營收較去年營收淨額減少，係因：本年度銷售之新個案""璀璨工學""未達產權過戶階段，預計102年第2季才能完工入帳。"
2540,愛山林,145,0,0,,,164,100,64.0,-
2542,興富發,9241888,2133439,768594,333.19,1102.44,14373796,2777809,417.45,-
2543,皇昌,253231,199258,340441,27.08,-25.61,767461,876405,-12.43,-
2545,皇翔,385985,455557,887019,-15.27,-56.48,1445903,947435,52.61,-
2546,根基,450833,280178,610134,60.9,-26.1,1362546,1591026,-14.36,-
2547,日勝生,151135,160577,107314,-5.88,40.83,449618,383133,17.35,-
2548,華固,407387,2030467,0,-79.93,,8214879,0,,-
2597,潤弘,1194054,658497,556560,81.33,114.54,2930760,1530853,91.44,-
2841,台開,8487,10923,10638,-22.3,-20.21,26091,45881,-43.13,-
3052,夆典,228094,156763,439595,45.5,-48.11,611054,1034513,-40.93,本月份因機電儀電工程依完工進度比例認列之工程收入減少，致整體營收較去年同期下降。
3056,總太,966453,0,44731,,2060.58,1017604,128330,692.95,係與部份客戶完成交屋，認列收入所致。
3266,昇陽,1005901,36,209255,2794069.44,380.7,2249875,211631,963.11,-
3703,欣陸,1130474,859632,3450925,31.5,-67.24,3184338,8015923,-60.27,-
5515,建國,400755,228946,823374,75.04,-51.32,1237454,1926292,-35.75,-
5519,隆大,280209,116460,178361,140.6,57.1,717650,446860,60.59,-
5521,工信,324498,249722,263081,29.94,23.34,822186,662700,24.06,無
5522,遠雄,2552309,1251864,899065,103.88,183.88,4922056,2044400,140.75,-
5525,順天,52020,22284,2409,133.44,2059.4,123537,21771,467.43,-
5531,鄉林,205028,203266,2487861,0.86,-91.75,445858,2630152,-83.04,-
5533,皇鼎,244591,126987,218054,92.61,12.16,485824,402140,20.8,-
5534,長虹,2003,2097,446983,-4.48,-99.55,6995294,1389460,403.45,-
6177,達麗,189330,72475,349,161.23,54149.28,398158,406,97968.47,-
9906,欣巴巴,895,0,280308,,-99.68,1456,884221,-99.83,-
9946,三發地產,771107,177028,7407,335.58,10310.51,1467930,21455,6741.9,-
合計,合計,30593198,16545723,21291034,84.9,43.69,83077726,49157905,69.0,
