公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2208,台船,1219352,1089687,1302788,11.89,-6.4,5191495,6570366,-20.98,-
2603,長榮,12831337,12535774,13534968,2.35,-5.19,62136654,58887947,5.51,-
2605,新興,285319,210405,301538,35.6,-5.37,1186632,1493069,-20.52,-
2606,裕民,841853,755905,724927,11.37,16.12,3779726,3202516,18.02,-
2607,榮運,674570,623215,631835,8.24,6.76,3169313,3129285,1.27,-
2608,嘉里大榮,883487,766353,779463,15.28,13.34,4186169,3767540,11.11,-
2609,陽明,11759030,9759959,11697402,20.48,0.52,52553863,51884523,1.29,-
2610,華航,13209492,14058611,12734493,-6.03,3.73,66922948,61207880,9.33,-
2611,志信,82712,83364,92249,-0.78,-10.33,378506,436162,-13.21,-
2612,中航,330500,292505,271522,12.98,21.72,1474168,1313636,12.22,-
2613,中櫃,255651,229090,238999,11.59,6.96,1153003,1059690,8.8,-
2615,萬海,5440737,5076990,5230719,7.16,4.01,25435965,24072678,5.66,-
2617,台航,278613,279221,223406,-0.21,24.71,1355089,1098016,23.41,-
2618,長榮航,14367671,14103464,13094609,1.87,9.72,71349457,63826563,11.78,-
2630,亞航,207197,137840,271042,50.31,-23.55,759888,1101012,-30.98,-
2633,台灣高鐵,3681882,3943891,3709198,-6.64,-0.73,18664772,18145775,2.86,-
2634,漢翔,2110638,2095960,2104928,0.7,0.27,10403502,10070560,3.3,-
2636,台驊投控,965984,864213,904093,11.77,6.84,4272856,4211055,1.46,-
2642,宅配通,267781,262506,246216,2.0,8.75,1389973,1186241,17.17,-
5607,遠雄港,143406,137568,120368,4.24,19.13,682169,576576,18.31,-
5608,四維航,317844,330972,282227,-3.96,12.61,1592441,1391145,14.46,-
8367,建新國際,159107,150176,144832,5.94,9.85,673119,629654,6.9,無
合計,合計,70314163,67787669,68641822,3.72,2.43,338711708,319261889,6.09,
