公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2314,台揚,620379,589772,640819,5.18,-3.18,2854296,2948164,-3.18,-
2321,東訊,204729,187791,267787,9.01,-23.54,984640,1263611,-22.07,-
2332,友訊,1841399,1680991,1578624,9.54,16.64,8489915,7726707,9.87,-
2345,智邦,3598956,2499746,2967587,43.97,21.27,15202358,14365010,5.82,-
2412,中華電,19505499,17307828,18424969,12.69,5.86,90445685,91510205,-1.16,-
2419,仲琦,569551,627828,831970,-9.28,-31.54,3093794,3516845,-12.02,-
2439,美律,2275038,1855735,1851405,22.59,22.88,8480423,7981802,6.24,-
2444,兆勁,101779,86943,139704,17.06,-27.14,477542,599662,-20.36,-
2450,神腦,2738641,2324404,3055114,17.82,-10.35,13883871,14266618,-2.68,-
2455,全新,190062,189331,191958,0.38,-0.98,942272,868426,8.5,-
2485,兆赫,667894,664593,743385,0.49,-10.15,2957652,3527607,-16.15,-
2498,宏達電,2445327,2099221,4530677,16.48,-46.02,13333291,23775365,-43.91,-
3025,星通,39331,43505,40383,-9.59,-2.6,178636,162167,10.15,-
3027,盛達,51700,58534,50624,-11.67,2.12,295558,231137,27.87,-
3045,台灣大,10010294,9545404,9411535,4.87,6.36,49862017,47275950,5.47,-
3047,訊舟,759251,552741,472069,37.36,60.83,2645533,2105593,25.64,本集團數項利基型產品順利導入，客戶端需求增溫，帶動營收持續成長。
3062,建漢,857827,724149,511543,18.46,67.69,3581056,3482611,2.82,客戶需求增加
3311,閎暉,174253,155659,157971,11.94,10.3,840531,858064,-2.04,-
3380,明泰,1406807,1162406,1672830,21.02,-15.9,6557762,7968860,-17.7,-
3419,譁裕,189152,180198,170701,4.96,10.8,808765,956439,-15.43,-
3596,智易,2495581,2107531,1505574,18.41,65.75,9391008,7677237,22.32,本月客戶端需求較去年同期成長所致
3682,亞太電,1255956,1259228,1108834,-0.25,13.26,6088878,5530682,10.09,-
3694,海華,585538,454627,568280,28.79,3.03,2421159,2211951,9.45,-
3704,合勤控,1543593,1233856,1727190,25.1,-10.62,6741395,7423285,-9.18,-
4904,遠傳,7299407,7277474,7431552,0.3,-1.77,36243441,37116133,-2.35,-
4906,正文,1426031,1278398,1187648,11.54,20.07,6426031,6199058,3.66,-
5388,中磊,2325832,2330702,3026391,-0.2,-23.14,12619800,14397002,-12.34,-
6136,富爾特,52512,46801,58794,12.2,-10.68,268731,299699,-10.33,-
6142,友勁,272437,248687,316294,9.55,-13.86,1220733,1442216,-15.35,-
6152,百一,670923,754150,819288,-11.03,-18.1,2905936,3400192,-14.53,-
6216,居易,85092,100520,77223,-15.34,10.18,412178,411223,0.23,-
6285,啟��,4485116,4162981,4708180,7.73,-4.73,20634475,21942231,-5.95,-
6416,瑞祺電通,275555,301617,271880,-8.64,1.35,1529381,1388177,10.17,-
6442,光聖,235800,219994,253412,7.18,-6.94,1033801,1296258,-20.24,-
6674,鋐寶科技,507928,545838,551296,-6.94,-7.86,2679534,3125621,-14.27,-
8011,台通,156055,189346,148512,-17.58,5.07,824096,792417,3.99,-
8101,華冠,720518,784749,1765422,-8.18,-59.18,3999558,6944039,-42.4,由於市場競爭激烈與主要客戶出貨量下滑的關係，導致營收較去年同期下滑。
合計,合計,72641743,65833278,73237425,10.34,-0.81,341355732,356988264,-4.37,
