公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2701,萬企,27828,31411,29752,-11.4,-6.46,150119,161349,-6.96,本月營業收入減少係育樂收入之影院收入減少
2702,華園,95610,92243,112594,3.65,-15.08,471895,547705,-13.84,-
2704,國賓,223700,224043,268358,-0.15,-16.64,1253174,1334774,-6.11,-
2705,六福,251380,272982,258744,-7.91,-2.84,1295094,1308953,-1.05,-
2706,第一店,26373,26431,27163,-0.21,-2.9,132940,137911,-3.6,-
2707,晶華,585932,512696,591668,14.28,-0.96,2808959,2839932,-1.09,-
2712,遠雄來,27345,32282,33261,-15.29,-17.78,106747,158059,-32.46,-
2722,夏都,53407,57076,60120,-6.42,-11.16,224796,247741,-9.26,-
2727,王品,1430978,1295927,1389430,10.42,2.99,6805736,6692801,1.68,-
2731,雄獅,2565217,3044496,2498469,-15.74,2.67,12357840,10075431,22.65,-
2739,寒舍,343070,320778,334546,6.94,2.54,1779778,1691408,5.22,-
2748,雲品,115672,111196,141699,4.02,-18.36,641534,624992,2.64,-
5706,鳳凰,261391,268379,236662,-2.6,10.44,1016661,875090,16.17,-
8462,柏文,252775,219851,184708,14.97,36.85,1105836,870396,27.04,-
8940,新天地,115714,77416,121409,49.47,-4.69,695915,676484,2.87,-
9943,好樂迪,230034,237384,232262,-3.09,-0.95,1260776,1220746,3.27,-
合計,合計,6606426,6824591,6520845,-3.19,1.31,32107800,29463772,8.97,
