公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1708,東鹼,366518,364905,334878,0.44,9.44,1804915,1580216,14.21,-
1709,和益,1022035,801132,823902,27.57,24.04,4273304,3926394,8.83,-
1710,東聯,2343133,3032037,2291016,-22.72,2.27,13261242,11319029,17.15,無
1711,永光,887896,832614,778051,6.63,14.11,4038602,3819111,5.74,-
1712,興農,2091634,1633851,1430144,28.01,46.25,7972401,6952196,14.67,-
1713,國化,74654,45308,59838,64.77,24.76,300528,259255,15.91,-
1714,和桐,2387536,3153461,2413362,-24.28,-1.07,11828603,12920822,-8.45,-
1717,長興,3875927,4022068,3298522,-3.63,17.5,17813548,15602362,14.17,-
1718,中纖,3870405,3302058,2991764,17.21,29.36,17147415,14575898,17.64,-
1721,三晃,341621,265122,238536,28.85,43.21,1429521,1325304,7.86,-
1722,台肥,895877,955373,860105,-6.22,4.15,5022155,5053240,-0.61,-
1723,中碳,678831,675634,496725,0.47,36.66,3366982,2718772,23.84,-
1724,台硝,148077,178459,202427,-17.02,-26.84,797007,924112,-13.75,-
1725,元禎,851623,925924,859331,-8.02,-0.89,4285174,4102143,4.46,-
1726,永記,643339,677884,617550,-5.09,4.17,3409929,2986168,14.19,-
1727,中華化,208088,225793,201985,-7.84,3.02,1127343,919235,22.63,-
1730,花仙子,156322,151392,152713,3.25,2.36,856028,790860,8.24,-
1732,毛寶,52021,51674,47538,0.67,9.43,246529,246665,-0.05,-
1735,日勝化,344397,308269,240126,11.71,43.42,1534685,1295976,18.41,-
1773,勝一,739249,654416,562630,12.96,31.39,3185650,2803850,13.61,-
1776,展宇,182109,163600,138252,11.31,31.72,808275,802822,0.67,-
3708,上緯投控,670241,509284,363547,31.6,84.36,2328330,1651400,40.99,客戶訂單增加及市場價格調整，帶動我司營收成長
4720,德淵,285767,251076,224919,13.81,27.05,1266028,1073595,17.92,-
4722,國精化,455818,408522,376824,11.57,20.96,2065078,1895288,8.95,-
4725,信昌化,1425492,1441684,1145883,-1.12,24.4,6363344,5636157,12.9,-
4739,康普,502649,513070,361247,-2.03,39.14,2626494,1993033,31.78,-
4755,三福化,345580,344869,324414,0.2,6.52,1714647,1527688,12.23,-
4764,雙鍵,419907,480503,350010,-12.61,19.97,1955705,1668739,17.19,-
4766,南寶,1438700,1315185,1234423,9.39,16.54,6260732,5662880,10.55,-
合計,合計,27705446,27685167,23420662,0.07,18.29,129090194,116033210,11.25,
