公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,21592504,20302262,30146756,6.35,-28.37,285080536,366510697,-22.21,-
2006,東和鋼鐵,2503038,2666680,3374298,-6.13,-25.82,31029118,35895968,-13.55,-
2007,燁興,665313,679561,633738,-2.09,4.98,7504159,7231688,3.76,-
2008,高興昌,115846,75620,139560,53.19,-16.99,1246538,1489228,-16.29,-
2009,第一銅,233037,248971,306397,-6.39,-23.94,3200272,4087758,-21.71,營收減少主係因出貨量減少及國際銅價下跌
2010,春源,1423733,1412187,1549701,0.81,-8.12,16477036,20213222,-18.48,-
2012,春雨,721946,677319,825241,6.58,-12.51,8562031,9176591,-6.69,-
2013,中鋼構,1582918,1625686,1707679,-2.63,-7.3,15660137,17282772,-9.38,-
2014,中鴻,2535174,2108156,2847369,20.25,-10.96,29992332,37132668,-19.22,-
2015,豐興,1856872,1752032,2565041,5.98,-27.6,23380189,30171468,-22.5,-
2017,官田鋼,311790,302254,442189,3.15,-29.48,4797622,5900408,-18.68,-
2020,美亞,359354,378644,475429,-5.09,-24.41,4436044,5697721,-22.14,-
2022,聚亨,227564,639901,880604,-64.43,-74.15,7488160,9033152,-17.1,依會計師查核數更正申報
2023,燁輝,3532977,3289709,5083999,7.39,-30.5,49784914,60567102,-17.8,-
2024,志聯,112438,110514,147207,1.74,-23.61,1380466,1726353,-20.03,-
2025,千興,167170,167824,415560,-0.38,-59.77,2926372,5147830,-43.15,本月營收較去年同期減少，主要係國際鎳價持續走跌，不�袗�市場景氣薄弱所致。
2027,大成鋼,3594890,3481793,4141728,3.24,-13.2,50609920,50803011,-0.38,-
2028,威致,314512,201692,879585,55.93,-64.24,5265484,10130187,-48.02,"景氣低迷,鋼況不佳"
2029,盛餘,832671,693534,1497244,20.06,-44.38,12892499,16182611,-20.33,-
2030,彰源,962690,931071,1259978,3.39,-23.59,11715848,13958636,-16.06,-
2031,新光鋼,460119,524347,528569,-12.24,-12.95,6645264,8903892,-25.36,-
2032,新鋼,263760,228805,308201,15.27,-14.41,3056085,3482717,-12.24,-
2033,佳大,66392,61869,69100,7.31,-3.91,747537,805560,-7.2,-
2034,允強,1421464,1131482,1733401,25.62,-17.99,18374720,25424368,-27.72,-
2038,海光,528977,497480,879525,6.33,-39.85,8023635,10940129,-26.65,-
2069,運錩,586899,569138,655033,3.12,-10.4,7645989,8302127,-7.9,-
3004,豐達科,154164,146125,149343,5.5,3.22,1542597,1376536,12.06,-
5007,三星,546969,475435,575796,15.04,-5.0,6697038,7103036,-5.71,-
9958,世紀鋼,291900,346505,244715,-15.75,19.28,3025020,2888292,4.73,-
合計,合計,47967081,45726596,64462986,4.89,-25.58,629187562,777565728,-19.08,
