公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2208,台船,1840907,2054802,2589776,-10.4,-28.91,21457697,25497653,-15.84,-
2603,長榮,9306768,11000627,12819130,-15.39,-27.39,133890748,144259249,-7.18,-
2605,新興,414594,423079,458577,-2.0,-9.59,5063987,4962068,2.05,-
2606,裕民,572520,709543,782978,-19.31,-26.87,7911855,9140952,-13.44,-
2607,榮運,628949,616940,628312,1.94,0.1,7348665,6730457,9.18,-
2608,嘉里大榮,849440,762706,772746,11.37,9.92,8902502,8207929,8.46,-
2609,陽明,10278908,9909044,12283001,3.73,-16.31,127553101,134898900,-5.44,-
2610,華航,11739349,11359458,12982141,3.34,-9.57,145040432,149839403,-3.2,-
2611,志信,112493,109729,123175,2.51,-8.67,1362643,1428836,-4.63,-
2612,中航,289980,273316,310809,6.09,-6.7,3365912,3498086,-3.77,-
2613,中櫃,221113,209895,217252,5.34,1.77,2550616,2649903,-3.74,-
2615,萬海,4901584,5000723,6120542,-1.98,-19.91,63850357,66974243,-4.66,-
2617,台航,217566,209400,244424,3.89,-10.98,2682432,2897517,-7.42,-
2618,長榮航,12078119,11261404,11963537,7.25,0.95,137168544,133090008,3.06,-
2630,亞航,282619,134014,334857,110.88,-15.6,2122469,1999184,6.16,-
2633,台灣高鐵,3361309,3285040,3243142,2.32,3.64,51901392,38508784,34.77,-
2634,漢翔,2809196,1984817,3859283,41.53,-27.2,26878156,24924038,7.84,-
2636,台驊投控,786136,757487,989451,3.78,-20.54,9744790,9721982,0.23,-
2642,宅配通,234494,214805,240364,9.16,-2.44,2588168,2571748,0.63,-
5607,遠雄港,109842,108072,114140,1.63,-3.76,1265522,1289493,-1.85,-
5608,四維航,359803,371523,409373,-3.15,-12.1,4463263,4470757,-0.16,-
8367,建新國際,131863,127978,127932,3.03,3.07,1528319,1304838,17.12,-
合計,合計,61527552,60884402,71614942,1.05,-14.08,768641570,778866028,-1.31,
