公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1436,華友聯,230,239,826,-3.76,-72.15,2687,8582,-68.69
1438,裕豐,188,0,213,,-11.73,18873,43925,-57.03
1442,名軒,44418,89721,205927,-50.49,-78.43,1241296,2018114,-38.49
1805,寶徠,63490,112918,169561,-43.77,-62.55,1142747,1228545,-6.98
1808,潤隆,11843,69355,323654,-82.92,-96.34,1928328,2118653,-8.98
2501,國建,169272,287831,433394,-41.19,-60.94,6696706,6398389,4.66
2504,國產,778711,842241,725146,-7.54,7.38,8094052,7939242,1.94
2505,國揚實業,180746,193985,940952,-6.82,-80.79,1612091,1357974,18.71
2506,太設,246826,136786,72828,80.44,238.91,1575137,2324856,-32.24
2509,全坤建,28543,6872,115477,315.35,-75.28,1351554,1899789,-28.85
2511,太子,823527,724941,497272,13.59,65.6,5528586,7355430,-24.83
2515,中工,1015575,818680,826962,24.05,22.8,10206258,11364169,-10.18
2516,新亞,820574,950258,649197,-13.64,26.39,7170270,6479291,10.66
2520,冠德,437174,237598,420236,83.99,4.03,3018675,4703107,-35.81
2524,京城,312092,290032,234696,7.6,32.97,2685719,2408597,11.5
2527,宏璟,7029,2965,7776,137.06,-9.6,1485806,149295,895.21
2528,皇普建設,165,12,28,1275.0,489.28,282,1952,-85.55
2530,華建,36127,37149,62605,-2.75,-42.29,239302,1296039,-81.53
2534,宏盛,2490,2511,21856,-0.83,-88.6,69698,535791,-86.99
2535,達工,1410232,1116223,798703,26.33,76.56,12139445,11054442,9.81
2536,宏普建設,257354,434822,272942,-40.81,-5.71,4128509,2613812,57.94
2537,聯上開發,69621,144978,72269,-51.97,-3.66,806702,597613,34.98
2538,基泰建設,124097,3285605,37943,-96.22,227.06,4588286,2198558,108.69
2539,櫻花建設,244,17973,151537,-98.64,-99.83,627830,1005997,-37.59
2540,愛山林,0,19,0,-100.0,,214,0,
2542,興富發,2012379,2223539,1309121,-9.49,53.71,17343136,19625075,-11.62
2543,皇昌營造,338867,325344,193131,4.15,75.45,2981190,3725364,-19.97
2545,皇翔,228191,581262,290139,-60.74,-21.35,10024333,4679517,114.21
2546,根基,635685,486586,510167,30.64,24.6,6291634,5485011,14.7
2547,日勝,350855,26285,223038,1234.81,57.3,2073064,9943651,-79.15
2548,華固建設,3321632,153302,590811,2066.72,462.21,5451167,8038257,-32.18
2597,潤弘精密,606002,565522,566058,7.15,7.05,5094730,4004441,27.22
2841,台灣土地,23743,40671,8557,-41.62,177.46,749757,1399086,-46.41
3052,夆典,141512,162062,242593,-12.68,-41.66,2074116,1960118,5.81
3056,總太地產,119479,147520,73586,-19.0,62.36,1220768,1584001,-22.93
3266,昇陽建設,9886,36,644,27361.11,1435.09,259217,1064823,-75.65
3703,欣陸投控,224116,4382,37044,5014.46,504.99,1035503,1252829,-17.34
5515,建國工程,373848,325867,330214,14.72,13.21,4180797,3072379,36.07
5519,隆大營建,206750,220142,251755,-6.08,-17.87,2676477,2526042,5.95
5521,工信,294485,301030,376442,-2.17,-21.77,3581020,3921112,-8.67
5522,遠雄建設,1244971,1331189,1479053,-6.47,-15.82,15251528,17018935,-10.38
5525,順天建設,348986,675168,22108,-48.31,1478.55,2211664,1034626,113.76
5531,鄉林建設,413916,217665,291635,90.16,41.92,1862158,4700415,-60.38
5533,皇鼎建設,391236,172927,106583,126.24,267.07,3455112,2205435,56.66
5534,長虹,512517,788116,593712,-34.96,-13.67,6057338,4319810,40.22
6177,達麗,137133,155557,29,-11.84,472772.41,1427881,1442215,-0.99
9946,三發地產,303870,306507,96197,-0.86,215.88,2532887,1241798,103.96
合計,合計,19080627,19014393,14634617,0.34,30.38,174194530,181347102,-3.94
