公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2323,中環,1151050,1133678,1772371,1.53,-35.05,14129572,16663087,-15.2
2340,光磊,577257,665395,553183,-13.24,4.35,6156366,6561792,-6.17
2349,錸德科技,863500,1101973,1348011,-21.64,-35.94,12311847,13649378,-9.79
2374,佳能,3908464,4404276,4710385,-11.25,-17.02,40287358,44576181,-9.62
2384,勝華科技,7331855,8464343,9771767,-13.37,-24.96,94935805,82261632,15.4
2393,億光電子,1478054,1497133,1336785,-1.27,10.56,15498994,14956721,3.62
2406,國碩科技,140640,172867,176132,-18.64,-20.15,2586230,2130928,21.36
2409,友達,32618110,31885093,28752697,2.29,13.44,332330246,333293581,-0.28
2426,鼎元,208856,219281,191950,-4.75,8.8,2524421,2839426,-11.09
2438,翔耀實業,2447,1632,3899,49.93,-37.24,21641,105888,-79.56
2448,晶電,1365079,1519255,1292880,-10.14,5.58,16387146,16595142,-1.25
2466,冠西電,75292,82824,70815,-9.09,6.32,785115,1014597,-22.61
2475,華映,3523013,3583567,4008436,-1.68,-12.11,38621037,52028599,-25.76
2486,一詮精密,268046,354247,234815,-24.33,14.15,3411408,3059756,11.49
2489,瑞軒,2376878,2245392,5039676,5.85,-52.83,34340852,38188391,-10.07
2491,吉祥全,15008,18967,33081,-20.87,-54.63,316246,293191,7.86
2499,東貝光電,721845,852507,350648,-15.32,105.86,6818188,5486702,24.26
3008,大立光,2822087,2418727,1210515,16.67,133.13,16526762,13365225,23.65
3019,亞洲光學,254734,340672,366212,-25.22,-30.44,4091409,4197407,-2.52
3024,憶聲電子,15846,11477,21972,38.06,-27.88,60375,292918,-79.38
3031,佰鴻工業,201605,201389,315996,0.1,-36.2,2727741,3800018,-28.21
3038,全台,341463,351237,252298,-2.78,35.34,3397553,3574055,-4.93
3049,和鑫,904779,885780,107944,2.14,738.19,4519681,5652384,-20.03
3050,鈺德科技,85884,93364,98614,-8.01,-12.9,925005,1023309,-9.6
3051,力特光電,348686,303819,335427,14.76,3.95,3704397,3584602,3.34
3059,華晶科技,1396196,1830268,2242879,-23.71,-37.74,21124439,24747170,-14.63
3149,正達國際,837757,1310415,426091,-36.06,96.61,8148626,6377433,27.77
3356,奇偶科技,186951,189768,175072,-1.48,6.78,1670512,1421066,17.55
3383,新世紀,320172,342177,325339,-6.43,-1.58,3289020,4265804,-22.89
3406,玉晶光,1333152,1281716,696820,4.01,91.31,10400690,6631889,56.82
3454,晶睿,244523,306798,222311,-20.29,9.99,2923071,2455373,19.04
3481,群創光電,42638953,41434993,41569697,2.9,2.57,427811808,440263520,-2.82
3504,揚明光學,414260,385245,359663,7.53,15.18,3694286,4269496,-13.47
3514,昱晶能源,870141,820430,1323013,6.05,-34.23,13189131,17470087,-24.5
3535,晶彩科,17556,10768,27405,63.03,-35.93,320830,494552,-35.12
3536,誠創科技,355,616,41421,-42.37,-99.14,201776,637115,-68.32
3557,嘉威光電,84710,77082,39632,9.89,113.74,940115,1056475,-11.01
3561,昇陽科,411913,380998,416745,8.11,-1.15,5957367,11940073,-50.1
3573,穎台,341693,384756,283183,-11.19,20.66,3813841,3712718,2.72
3576,新日光,790313,777355,1184990,1.66,-33.3,11483754,19913786,-42.33
3584,介面光電,398159,321266,897237,23.93,-55.62,3794402,6630204,-42.77
3591,艾笛森,161343,160711,201263,0.39,-19.83,2123874,2290888,-7.29
3593,力銘,53205,66424,153717,-19.9,-65.38,1303424,2389732,-45.45
3622,洋華,1497550,1697526,1271268,-11.78,17.79,11973818,15467506,-22.58
3669,圓展,121003,93358,95419,29.61,26.81,1274318,1575942,-19.13
3698,隆達,748777,818444,786309,-8.51,-4.77,8985411,8145349,10.31
4934,太極能源,218315,185580,225051,17.63,-2.99,3385003,3862324,-12.35
4942,嘉彰,56640,82316,79860,-31.19,-29.07,755344,1099515,-31.3
4956,光鋐,108841,104494,78980,4.16,37.8,1253600,1145258,9.46
4960,奇美材料,1476429,1658068,1484391,-10.95,-0.53,17728115,15957044,11.09
4976,佳凌,163811,185905,151268,-11.88,8.29,1646052,1266269,29.99
5234,達興,288866,306392,205480,-5.72,40.58,2953083,2686395,9.92
5259,清惠,99878,85014,27156,17.48,267.79,668256,591307,13.01
5484,慧友電子,130597,107665,135439,21.29,-3.57,1437381,1547414,-7.11
6116,彩晶,2935478,2728336,3334524,7.59,-11.96,32021947,39173540,-18.25
6120,達運,1453403,1658924,1836295,-12.38,-20.85,18751657,19133543,-1.99
6131,悠克電子,73908,67798,116387,9.01,-36.49,957562,1368479,-30.02
6164,華興電子,86866,91879,101932,-5.45,-14.78,998279,1057173,-5.57
6168,宏齊科技,265026,355749,247556,-25.5,7.05,3163404,3436056,-7.93
6176,瑞儀光電,292025,380924,171845,-23.33,69.93,4428801,2866098,54.52
6209,今國光學,304786,367109,383377,-16.97,-20.49,4096033,3464620,18.22
6225,天瀚,20657,24415,35568,-15.39,-41.92,284326,495129,-42.57
6226,光鼎電子,49861,39692,47039,25.61,5.99,523402,634950,-17.56
6278,台表科,366150,364372,171452,0.48,113.55,3911165,3709505,5.43
6289,華上光電,32030,41710,47670,-23.2,-32.8,621401,786192,-20.96
6405,悅城科技,135759,177486,106696,-23.51,27.23,1431220,759217,88.51
8072,陞泰,203593,201964,232715,0.8,-12.51,2481659,2892973,-14.21
8105,凌巨,829132,957974,1176497,-13.44,-29.52,12133583,13389804,-9.38
8215,明基材料,1435428,1369597,1173476,4.8,22.32,13620289,16723882,-18.55
合計,合計,125496639,127043372,126666637,-1.21,-0.92,1331091470,1389397775,-4.19
