公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2801,彰化銀行,1856731,1882333,1966308,-1.36,-5.57,22977585,23569217,-2.51
2809,京城銀行,467083,419142,317515,11.43,47.1,4918746,4040539,21.73
2812,台中銀行,660894,498910,648179,32.46,1.96,6228302,5375157,15.87
2816,旺旺保險,367710,365404,286555,0.63,28.32,4158584,3862830,7.65
2820,華票,116117,84518,98157,37.38,18.29,1981014,1577438,25.58
2823,中壽,12492260,13074053,11145562,-4.44,12.08,137554252,144224835,-4.62
2832,台產,336648,196077,115038,71.69,192.64,3516399,3446123,2.03
2833,台灣人壽,6191701,5881440,3385568,5.27,82.88,79401229,54255305,46.34
2834,臺灣企銀,1333395,1421757,1236083,-6.21,7.87,16117053,15845885,1.71
2836,高銀,348923,219693,227692,58.82,53.24,2709130,2277279,18.96
2838,聯邦銀行,630170,617117,885333,2.11,-28.82,6730445,6926383,-2.82
2845,遠東商銀,716553,713076,618959,0.48,15.76,8371334,7858005,6.53
2847,大眾銀行,703567,657920,661959,6.93,6.28,7717679,7079208,9.01
2849,安泰銀行,676043,786984,69016,-14.09,879.54,7137823,5528077,29.11
2850,新產,785977,746968,685470,5.22,14.66,8402421,8094283,3.8
2851,中再保,1301235,1026982,1165147,26.7,11.67,13119737,12141130,8.06
2852,第一保,406148,353823,333781,14.78,21.68,4345043,3870680,12.25
2855,統一證券,290744,119011,470590,144.3,-38.21,3428842,4272887,-19.75
2856,元富證券,2114522,2795036,2949315,-24.34,-28.3,20782089,37479013,-44.55
2867,三商美邦,11085632,10060267,5005049,10.19,121.48,110813726,91412452,21.22
2880,華南金,347736,753386,500474,-53.84,-30.51,8869941,8231236,7.75
2881,富邦金,1928447,1807413,212274,6.69,808.47,27761104,34235541,-18.91
2882,國泰金,1401355,1337959,-1288627,4.73,208.74,16078124,11902860,35.07
2883,開發金,521163,268924,-866980,93.79,160.11,5718401,2967514,92.7
2884,玉山金控,482713,591141,-1490466,-18.34,132.38,6794773,3275420,107.44
2885,元大金,401049,1169108,279215,-65.69,43.63,7701449,14771432,-47.86
2886,兆豐金,1490596,1508747,1046862,-1.2,42.38,21720772,17412274,24.74
2887,台新金控,549305,958642,710404,-42.69,-22.67,10972638,9220566,19.0
2888,新光金,-421418,401564,-674454,-204.94,37.51,10639640,5965079,78.36
2889,國票金控,110411,46135,20806,139.32,430.66,1565794,2403063,-34.84
2890,永豐金控,714003,753314,113289,-5.21,530.24,9237676,4650101,98.65
2891,中信金,1961050,2107663,2376885,-6.95,-17.49,20150263,18395901,9.53
2892,第一金控,540963,617931,282772,-12.45,91.3,10501332,8777963,19.63
5880,合庫金,368091,661448,0,-44.35,,7657220,0,
6005,群益證,350089,332294,427506,5.35,-18.1,4543471,4961421,-8.42
合計,合計,53627606,55236180,33921236,-2.91,58.09,640324031,590307097,8.47
