公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1437,勤益投控,59198,57335,63429,3.24,-6.67,803259,1130373,-28.93
2302,麗正,23530,19252,26667,22.22,-11.76,304890,312652,-2.48
2303,聯電,9010065,9280926,8065077,-2.91,11.71,98201338,97774822,0.43
2311,日月光,6655917,6727185,5739368,-1.05,15.96,67040699,63911466,4.89
2325,矽品,4843140,5111386,4875317,-5.24,-0.65,53530176,51859411,3.22
2329,華泰電子,741405,834911,906588,-11.19,-18.22,9216859,9441543,-2.37
2330,台積電,43644278,49282571,35218771,-11.44,23.92,463313114,387678546,19.5
2337,旺宏,1961403,2337783,3011341,-16.09,-34.86,22444691,25754942,-12.85
2338,光罩,140005,138283,153969,1.24,-9.06,1537666,1679436,-8.44
2342,茂矽,135197,61049,71528,121.45,89.01,1730980,3241693,-46.6
2344,華邦電,2167592,2222563,1852956,-2.47,16.98,23573468,25383389,-7.13
2351,順德,569847,515580,525559,10.52,8.42,6269904,7183219,-12.71
2363,矽統科技,45341,61438,11609,-26.2,290.56,441687,1386918,-68.15
2369,菱生,456818,471538,430310,-3.12,6.16,5377151,5427721,-0.93
2379,瑞昱,2123402,2147577,1673732,-1.12,26.86,22707094,20057306,13.21
2388,威盛電子,244418,257551,342987,-5.09,-28.73,3091556,3980559,-22.33
2401,凌陽科技,221920,257463,283464,-13.8,-21.71,2909103,3343551,-12.99
2408,南亞科,2668813,2243282,2421586,18.96,10.2,30364526,34732670,-12.57
2434,統懋,45730,43641,50705,4.78,-9.81,443010,694236,-36.18
2436,偉詮電,154031,163563,168224,-5.82,-8.43,1822084,1950545,-6.58
2441,超豐電子,683118,708505,632352,-3.58,8.02,8443084,8093719,4.31
2449,京元電,1102672,1152477,932122,-4.32,18.29,11665338,10588189,10.17
2451,創見資訊,2499145,2449517,2428492,2.02,2.9,23659908,27079948,-12.62
2454,聯發科,5904465,7431204,4528282,-20.54,30.39,58586028,49253947,18.94
2458,義隆,611706,724395,433588,-15.55,41.08,6708882,4775489,40.48
2481,強茂,365909,384679,401399,-4.87,-8.84,4580589,4690435,-2.34
3006,晶豪科技,463712,405796,389655,14.27,19.0,4874756,5024465,-2.97
3014,聯陽,260516,276400,331420,-5.74,-21.39,3385265,3645356,-7.13
3016,嘉晶,67044,64084,49002,4.61,36.81,673921,780763,-13.68
3034,聯詠,3613738,3752668,2830243,-3.7,27.68,33676598,32481986,3.67
3035,智原,757575,770076,400004,-1.62,89.39,7561272,4844282,56.08
3041,揚智,326348,407224,342434,-19.86,-4.69,4551047,3194109,42.48
3054,萬國科技,237000,150088,307693,57.9,-22.97,2598235,1877242,38.4
3094,聯傑國際,27803,30646,22336,-9.27,24.47,324504,314190,3.28
3189,景碩科技,1475554,1614066,1448248,-8.58,1.88,16186483,15446156,4.79
3257,虹冠電,43519,43580,35856,-0.13,21.37,493273,502071,-1.75
3443,創意電子,815269,788945,766070,3.33,6.42,8386698,8373722,0.15
3474,華亞科,2970834,2959263,2897596,0.39,2.52,32113614,34576491,-7.12
3519,綠能,768721,631226,1035402,21.78,-25.75,9096417,17735070,-48.7
3532,台勝科,713757,744902,567171,-4.18,25.84,8812146,7943545,10.93
3545,敦泰,657597,605272,300162,8.64,119.08,4373522,3913039,11.76
3559,全智科,85872,84296,83375,1.86,2.99,955442,958244,-0.29
3579,尚志,31168,39671,38883,-21.43,-19.84,411143,577175,-28.76
3583,辛耘,202129,165373,220577,22.22,-8.36,1655256,1526120,8.46
3588,通嘉,78044,93041,70043,-16.11,11.42,1014337,903353,12.28
3598,奕力,862635,944740,944059,-8.69,-8.62,9608239,8425140,14.04
3686,達能,38496,36815,95335,4.56,-59.62,865615,3795538,-77.19
4919,新唐科技,533235,507048,516694,5.16,3.2,6671592,6604194,1.02
4952,凌通科技,187484,222901,180224,-15.88,4.02,2758075,3110767,-11.33
5269,祥碩科技,101610,94646,99661,7.35,1.95,1509062,1339054,12.69
5285,界霖,151049,127876,100208,18.12,50.73,1566788,1731773,-9.52
5305,敦南科技,546258,565537,517281,-3.4,5.6,6338307,6595335,-3.89
5471,松翰科技,223269,232243,214029,-3.86,4.31,3088200,3179355,-2.86
6202,盛群,309156,272756,255383,13.34,21.05,3124095,3090672,1.08
6239,力成,2034418,1891805,2701074,7.53,-24.68,23417068,34139007,-31.4
6243,迅杰,68211,53958,63226,26.41,7.88,796427,887026,-10.21
6257,矽格,402650,403454,356385,-0.19,12.98,4058059,3988547,1.74
6271,同欣電子,720650,642218,501348,12.21,43.74,6361689,5733026,10.96
6286,立錡,858305,904037,821567,-5.05,4.47,10191188,9877920,3.17
8016,矽創電子,451833,414245,366341,9.07,23.33,4434266,3994289,11.01
8081,致新,385326,377179,335438,2.15,14.87,4374548,4430821,-1.27
8110,華東,633263,647348,511036,-2.17,23.91,7010297,7129956,-1.67
8131,福懋科技,790155,765913,883508,3.16,-10.56,9912576,10974274,-9.67
8150,南茂科技,1426309,1516718,1361135,-5.96,4.78,15630747,14679283,6.48
8261,富鼎,157656,145012,210303,8.71,-25.03,2146387,2745745,-21.82
8271,宇瞻科技,608186,676126,686994,-10.04,-11.47,6920938,8227427,-15.87
合計,合計,112165419,120154846,99106821,-6.64,13.17,1200695176,1140703253,5.25
