公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1301,台塑,14781874,14240705,14235136,3.8,3.84,160011408,173691145,-7.87
1303,南亞塑膠,14816161,14160299,14009171,4.63,5.76,166645787,177504768,-6.11
1304,台聚,769322,764890,927823,0.57,-17.08,9984286,12216381,-18.27
1305,華夏,697146,588103,736249,18.54,-5.31,7326221,8498558,-13.79
1307,三芳化工,471735,683822,582281,-31.01,-18.98,6389232,6490650,-1.56
1308,亞聚,302902,267235,369754,13.34,-18.08,4399151,5840656,-24.68
1309,台達化工,840992,884791,822994,-4.95,2.18,9312825,10001450,-6.88
1310,台苯,1255009,1387622,1254281,-9.55,0.05,13527717,11602031,16.59
1312,國喬石化,1213142,1608084,1491697,-24.55,-18.67,16322040,17848019,-8.54
1313,聯成,521655,547974,555224,-4.8,-6.04,6634688,6621996,0.19
1314,中石化,2569111,3309868,2381393,-22.38,7.88,33997508,39309500,-13.51
1315,達新工業,180453,137096,190175,31.62,-5.11,2072166,2254091,-8.07
1319,東陽,1191087,1148439,1193333,3.71,-0.18,11907487,11746713,1.36
1321,大洋,429837,385432,435318,11.52,-1.25,4459649,4692644,-4.96
1323,永裕,149528,132169,154359,13.13,-3.12,1545973,1523041,1.5
1324,地球工業,118108,128069,125379,-7.77,-5.79,1244299,1452915,-14.35
1325,�琱j,72818,77961,78311,-6.59,-7.01,790681,948760,-16.66
1326,台化,25040187,22191001,19105037,12.83,31.06,261248917,259860722,0.53
1339,昭輝,117913,100739,103518,17.04,13.9,1047018,998915,4.81
1715,萬洲化學,393340,398613,418708,-1.32,-6.05,4686629,4293534,9.15
4306,炎洲,459675,551285,406729,-16.61,13.01,5492409,4876053,12.64
合計,合計,66391995,63694197,59576870,4.23,11.43,729046091,762272542,-4.35
