公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2347,聯強國際,5639859,5856098,5365344,-3.69,5.11,59591014,53656374,11.06
2348,海悅,4471,6828,16491,-34.51,-72.88,132180,225597,-41.4
2414,精技電腦,1174761,1120252,1152349,4.86,1.94,12391005,12149323,1.98
2430,燦坤實業,2290886,1747509,2978905,31.09,-23.09,26278180,26891694,-2.28
2459,敦吉,553718,546787,723616,1.26,-23.47,7285879,7148149,1.92
3010,華立,1854140,1927573,1552993,-3.8,19.39,21190298,20833309,1.71
3028,增你強,1840279,1543948,2451297,19.19,-24.92,16134248,25915505,-37.74
3033,威健,1480157,1398703,1212999,5.82,22.02,15216858,16782834,-9.33
3036,文曄科技,5764732,5346939,5226169,7.81,10.3,58477782,56714163,3.1
3040,遠見,3342,7226,11128,-53.75,-69.96,79966,151046,-47.05
3048,益登,2726246,2413788,2204038,12.94,23.69,23472530,21850396,7.42
3055,蔚華科技,100320,258046,132062,-61.12,-24.03,2065094,2888466,-28.5
3209,全科,1119402,1220456,807128,-8.28,38.68,11105340,8787442,26.37
3312,弘憶國際,995818,1337234,1007003,-25.53,-1.11,11851204,11033686,7.4
3315,宣昶,381009,382207,394859,-0.31,-3.5,4886360,4867352,0.39
3702,大聯大,436138,386997,354355,12.69,23.07,4809691,5201063,-7.52
5434,崇越科技,1183829,1072507,1098334,10.37,7.78,12817285,12376055,3.56
6145,勁永國際,185795,221924,652486,-16.27,-71.52,2342375,6003679,-60.98
6189,豐藝電子,1539630,1542287,1457735,-0.17,5.61,17296688,16377323,5.61
6281,全國電,964065,954270,870536,1.02,10.74,13738364,11654645,17.87
8070,長華電材,773253,798309,774228,-3.13,-0.12,8891340,9886212,-10.06
8112,至上電子,1167711,1438208,1812476,-18.8,-35.57,15086636,24511049,-38.44
合計,合計,32179561,31528096,32256531,2.06,-0.23,345140317,355905362,-3.02
