公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1471,首利,77782,88520,98598,-12.13,-21.11,77782,98598,-21.11,-
1582,信錦,621992,766108,750576,-18.81,-17.13,621992,750576,-17.13,-
2059,川湖,372715,410056,349898,-9.1,6.52,372715,349898,6.52,-
2308,台達電,14433964,19488991,17147998,-25.93,-15.82,14433964,17147998,-15.82,-
2313,華通,3871779,4765714,3704197,-18.75,4.52,3871779,3704197,4.52,-
2316,楠梓電,431766,481223,428206,-10.27,0.83,431766,428206,0.83,-
2327,國巨,2634324,2276576,2728289,15.71,-3.44,2634324,2728289,-3.44,-
2328,廣宇,1571084,2441043,1203513,-35.63,30.54,1571084,1203513,30.54,-
2355,敬鵬,1877227,1995199,2015041,-5.91,-6.83,1877227,2015041,-6.83,-
2367,燿華,1144485,1294217,1083225,-11.56,5.65,1144485,1083225,5.65,-
2368,金像電,1412079,1645719,1437911,-14.19,-1.79,1412079,1437911,-1.79,-
2375,凱美,213649,261510,131668,-18.3,62.26,213649,131668,62.26,本月營收變動因增加子公司而併入其營收所致
2383,台光電,1889538,1924402,1725465,-1.81,9.5,1889538,1725465,9.5,-
2385,群光,5143902,7180789,5600811,-28.36,-8.15,5143902,5600811,-8.15,-
2392,正崴,6094516,8756470,7305000,-30.39,-16.57,6094516,7305000,-16.57,-
2402,毅嘉,407087,540942,472835,-24.74,-13.9,407087,472835,-13.9,-
2413,環科,304324,355828,419689,-14.47,-27.48,304324,419689,-27.48,-
2415,錩新,183007,211672,190880,-13.54,-4.12,183007,190880,-4.12,-
2420,新巨,237493,249339,315907,-4.75,-24.82,237493,315907,-24.82,-
2421,建準,877785,1117749,800791,-21.46,9.61,877785,800791,9.61,-
2428,興勤,449503,516393,462369,-12.95,-2.78,449503,462369,-2.78,-
2429,銘旺科,76811,90753,73504,-15.36,4.49,76811,73504,4.49,-
2431,聯昌,222650,202027,277005,10.2,-19.62,222650,277005,-19.62,-
