公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2427,三商電,147577,176784,248130,-16.52,-40.52,919555,1310516,-29.83,-
2453,凌群,358699,646292,298858,-44.49,20.02,1953554,1662513,17.5,-
2468,華經,122944,171278,117423,-28.21,4.7,685418,594614,15.27,-
2471,資通,54270,56173,54140,-3.38,0.24,272423,233530,16.65,-
2480,敦陽科,399329,311642,341931,28.13,16.78,2103601,1920489,9.53,-
3029,零壹,624713,734396,470383,-14.93,32.8,3456482,2379642,45.25,-
3130,一零四,147329,143953,147247,2.34,0.05,668724,641939,4.17,-
4994,傳奇,301559,223779,84597,34.75,256.46,1341088,367906,264.51,營收增減原因為新產品上市營收注入，故較去年同期營收大幅成長。
5203,訊連,107181,126150,102314,-15.03,4.75,560664,632731,-11.38,-
6112,聚碩,1054038,1047522,954361,0.62,10.44,5068955,4538332,11.69,-
6183,關貿,122886,119440,112868,2.88,8.87,609986,552026,10.49,-
6214,精誠,1464337,1904088,1270277,-23.09,15.27,8309069,6849317,21.31,-
合計,合計,4904862,5661497,4202529,-13.36,16.71,25949519,21683555,19.67,
