公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1319,東陽,1818753,1817693,2099362,0.05,-13.36,8946339,10222525,-12.48,-
1339,昭輝,233456,234720,267098,-0.53,-12.59,1110892,1221292,-9.03,-
1512,瑞利,133812,141025,259357,-5.11,-48.4,692223,1176947,-41.18,-
1521,大億,487450,424421,568902,14.85,-14.31,2377284,2670993,-10.99,-
1522,堤維西,1540779,1628524,1497705,-5.38,2.87,7509453,6944933,8.12,-
1524,耿鼎,198650,200517,219063,-0.93,-9.31,994228,1000879,-0.66,-
1525,江申,112504,122784,142309,-8.37,-20.94,587614,513756,14.37,-
1533,車王電,242533,231081,213284,4.95,13.71,1129970,1142578,-1.1,-
1536,和大,494408,509843,635217,-3.02,-22.16,2484188,3007562,-17.4,-
1568,倉佑,181204,173325,244240,4.54,-25.8,810086,1225697,-33.9,-
1587,吉茂,148132,129316,129793,14.55,14.12,605850,532933,13.68,-
2201,裕隆,7020246,7154796,6898626,-1.88,1.76,35211092,37851060,-6.97,-
2204,中華,2883414,2636396,2720176,9.36,6.0,14246269,16007203,-11.0,-
2206,三陽工業,2943286,2923511,2982409,0.67,-1.31,13755874,13268714,3.67,-
2207,和泰車,18007617,19485398,16919108,-7.58,6.43,79941240,77489020,3.16,-
2227,裕日車,2302202,1978421,2554508,16.36,-9.87,13116851,13405359,-2.15,-
2228,劍麟,409672,392396,358617,4.4,14.23,1891869,1728502,9.45,-
2231,為升,370350,313860,350389,17.99,5.69,1696997,1698421,-0.08,-
2233,宇隆,198087,188017,221921,5.35,-10.73,1015461,1120966,-9.41,-
2497,怡利電,211466,200368,176163,5.53,20.03,948769,902541,5.12,-
3346,麗清,353307,399314,302271,-11.52,16.88,1736838,1708559,1.65,無
4551,智伸科,408305,406177,356643,0.52,14.48,1927529,1822019,5.79,-
6288,聯嘉,342569,357673,283543,-4.22,20.81,1705574,1398997,21.91,-
6605,帝寶,1261975,1185850,1355901,6.41,-6.92,6552057,6837340,-4.17,-
合計,合計,42304177,43235426,41756605,-2.15,1.31,200994547,204898796,-1.9,
