公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2427,三商電,128252,179920,153664,-28.71,-16.53,1500106,1907160,-21.34,-
2453,凌群,352260,372080,444336,-5.32,-20.72,3913699,4436375,-11.78,-
2468,華經,95231,122709,137393,-22.39,-30.68,1348819,1260062,7.04,-
2471,資通,55558,77721,43749,-28.51,26.99,549603,556401,-1.22,-
2480,敦陽科,433098,476064,369872,-9.02,17.09,3964200,3337619,18.77,-
3029,零壹,493509,423759,502716,16.45,-1.83,4220972,3839539,9.93,-
3130,一零四,200143,209249,184166,-4.35,8.67,2242759,1997808,12.26,-
4994,傳奇,147177,117745,135708,24.99,8.45,1365811,1068289,27.85,-
5203,訊連,140270,186481,107012,-24.78,31.07,1982410,2206422,-10.15,-
6112,聚碩,663717,647906,598009,2.44,10.98,7703668,6773675,13.72,-
6183,關貿,97146,100778,108334,-3.6,-10.32,1096155,1314942,-16.63,-
6214,精誠,1186230,1163453,1026851,1.95,15.52,13671652,13097046,4.38,-
合計,合計,3992591,4077865,3811810,-2.09,4.74,43559854,41795338,4.22,
