公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2701,萬企,28481,34258,30633,-16.86,-7.02,343522,329442,4.27,本月營收減少係育樂收入之影院收入減少
2702,華園,53947,59328,52116,-9.06,3.51,647231,593111,9.12,-
2704,國賓,294808,287852,297274,2.41,-0.82,3163191,2909945,8.7,-
2705,六福,250062,259278,208271,-3.55,20.06,2605027,2248655,15.84,-
2706,第一店,30871,31434,30806,-1.79,0.21,337346,329138,2.49,-
2707,晶華,577993,565466,507421,2.21,13.9,5718532,5159176,10.84,-
2712,遠雄來,40720,54721,40263,-25.58,1.13,567638,486477,16.68,-
2722,夏都,42872,60981,37304,-29.69,14.92,680587,636467,6.93,-
2727,王品,1160953,1308910,1207687,-11.3,-3.86,15518431,13471860,15.19,-
2731,雄獅,1347524,1696683,1106145,-20.57,21.82,16559469,14893847,11.18,-
2739,寒舍,402997,382796,413884,5.27,-2.63,4028530,3952392,1.92,-
5706,鳳凰,112998,279316,154339,-59.54,-26.78,2788756,3008623,-7.3,-
8462,柏文,78858,79589,46768,-0.91,68.61,742397,477148,55.59,-
8940,新天地,156283,139942,132130,11.67,18.27,1423656,1128033,26.2,-
9943,好樂迪,274120,254924,237044,7.53,15.64,2979229,3020361,-1.36,-
合計,合計,4853487,5495478,4502085,-11.68,7.8,58103542,52644675,10.36,
