公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2314,台揚,519933,635659,514521,-18.2,1.05,1155592,1057464,9.27,-
2321,東訊,318862,310061,470936,2.83,-32.29,628923,933795,-32.64,-
2332,友訊,2102374,2162048,2295517,-2.76,-8.41,4264422,4550567,-6.28,-
2345,智邦,1461935,1373193,1487538,6.46,-1.72,2835128,3049091,-7.01,-
2412,中華電,19087539,19326152,18293256,-1.23,4.34,38413690,37607421,2.14,-
2419,仲琦,561614,545188,545312,3.01,2.98,1106802,1093776,1.19,-
2439,美律,664216,1054090,644068,-36.98,3.12,1718306,1623167,5.86,以上營收為自行結算合併營業收入總額，尚未扣除銷貨退回及折讓。
2444,兆勁,104199,121167,118131,-14.0,-11.79,225366,229540,-1.81,-
2450,神腦,3103185,3076955,3358707,0.85,-7.6,6180140,7591808,-18.59,-
2455,全新,178401,153003,116686,16.59,52.88,331404,253520,30.72,-
2485,兆赫,671836,812325,537434,-17.29,25.0,1484160,1191367,24.57,-
2498,宏達電,9226165,12275099,7225000,-24.83,27.69,21501264,16896059,27.25,-
3025,星通,29979,23191,25224,29.26,18.85,53170,66382,-19.9,-
3027,盛達,86846,97701,72004,-11.11,20.61,184547,152112,21.32,-
3045,台灣大,9465650,10580220,8864298,-10.53,6.78,20045870,18807857,6.58,-
3047,訊舟,444296,516600,438359,-13.99,1.35,960896,973733,-1.31,-
3062,建漢,1159565,1534715,995743,-24.44,16.45,2694279,2711700,-0.64,-
3311,閎暉,243955,315422,346196,-22.65,-29.53,559377,729886,-23.36,-
3380,明泰,1428252,2159108,1420187,-33.84,0.56,3587360,3102380,15.63,-
3419,譁裕,125405,197431,222567,-36.48,-43.65,322836,435897,-25.93,-
3596,智易,1293587,1670954,1324443,-22.58,-2.32,2964541,2726091,8.74,-
3682,亞太電,1220986,1308155,1352525,-6.66,-9.72,2529141,2778965,-8.98,-
3694,海華,259838,361195,390391,-28.06,-33.44,621033,838444,-25.93,-
3704,合勤控,1556254,1600955,1107286,-2.79,40.54,3157209,2239795,40.95,-
4904,遠傳,8239680,8389936,7298402,-1.79,12.89,16629616,15610465,6.52,-
4906,正文,1114670,1700765,1042209,-34.46,6.95,2815435,2202658,27.81,-
5388,中磊,1693826,2296628,1356491,-26.24,24.86,3990452,2925638,36.39,-
6136,富爾特,61850,60237,45147,2.67,36.99,122086,127586,-4.31,-
6142,友勁,288481,401344,426748,-28.12,-32.4,689825,1035856,-33.4,-
6152,百一,383859,610474,417588,-37.12,-8.07,994333,1220351,-18.52,-
6216,居易,63329,75916,79245,-16.58,-20.08,139245,152761,-8.84,-
6285,啟��,3321962,4247984,2377373,-21.79,39.73,7569947,5421049,39.63,-
6416,瑞祺電通,214914,241429,136704,-10.98,57.21,456343,270860,68.47,-
6442,光聖,250586,431353,194444,-41.9,28.87,681939,590586,15.46,-
8011,台通,110574,130060,149153,-14.98,-25.86,240634,297096,-19.0,-
8101,華冠,1718708,1558622,1754889,10.27,-2.06,3277330,3551217,-7.71,-
合計,合計,72777311,82355335,67444722,-11.63,7.9,155132641,145046940,6.95,
