公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2302,麗正,29225,47572,72535,-38.56,-59.7,76797,112549,-31.76,-
2303,聯電,12056194,12883284,10341536,-6.41,16.58,24939478,20404154,22.22,-
2329,華泰,1021024,1322761,927700,-22.81,10.05,2343785,1839001,27.44,-
2330,台積電,62645075,87120068,46829051,-28.09,33.77,149765143,98259044,52.41,-
2337,旺宏,1418228,1568212,1435940,-9.56,-1.23,2986440,3080988,-3.06,-
2338,光罩,137941,148274,126630,-6.96,8.93,286215,275483,3.89,-
2342,茂矽,107848,143754,140817,-24.97,-23.41,251602,312050,-19.37,-
2344,華邦電,3041434,3417507,2817128,-11.0,7.96,6458941,5768076,11.97,-
2351,順德,631702,792182,678953,-20.25,-6.95,1423884,1424766,-0.06,-
2363,矽統,11818,21092,23407,-43.96,-49.51,32910,46705,-29.53,-
2369,菱生,403379,491843,412917,-17.98,-2.3,895222,879800,1.75,-
2379,瑞昱,2092893,2804194,2246964,-25.36,-6.85,4897087,4833690,1.31,無
2388,威盛,315014,372797,545030,-15.49,-42.2,687811,1025718,-32.94,-
2401,凌陽,412027,733867,391341,-43.85,5.28,1145894,824701,38.94,"以上營收不包含停業部門營收104年2月70仟元暨103年2月101,289仟元;累計104年1月至2月77,339仟元暨累計103年1月至2月179,633仟元"
2408,南亞科,3965430,3983798,3754520,-0.46,5.61,7949228,7919555,0.37,-
2434,統懋,7789,23967,24622,-67.5,-68.36,31756,48606,-34.66,-
2436,偉詮電,106317,156485,124879,-32.05,-14.86,262802,257914,1.89,-
2441,超豐,645823,813795,730236,-20.64,-11.55,1459619,1559321,-6.39,-
2449,京元電子,1246432,1394730,1114176,-10.63,11.87,2641162,2274454,16.12,-
2451,創見,1760299,2109547,2039008,-16.55,-13.66,3869846,4480811,-13.63,-
2454,聯發科,9671259,17463667,15731675,-44.62,-38.52,27134926,28575511,-5.04,海外子公司之營收係以當月平均匯率換算之
2458,義隆,460795,667961,502186,-31.01,-8.24,1128756,1065471,5.93,-
2481,強茂,935736,1417023,1000130,-33.96,-6.43,2352759,2302769,2.17,-
3006,晶豪科,613163,939705,656869,-34.74,-6.65,1552867,1291430,20.24,-
3014,聯陽,207479,323028,231355,-35.77,-10.32,530507,559164,-5.12,-
3016,嘉晶,56603,70678,62265,-19.91,-9.09,127281,112855,12.78,-
3034,聯詠,3822590,4624544,3313477,-17.34,15.36,8447133,6833164,23.61,-
3035,智原,513927,560126,483317,-8.24,6.33,1074053,940583,14.19,-
3041,揚智,224365,386904,286737,-42.01,-21.75,611269,728701,-16.11,-
3054,立萬利,118490,151518,122676,-21.79,-3.41,270008,510932,-47.15,-
3094,聯傑,18660,24125,23349,-22.65,-20.08,42785,48688,-12.12,-
3189,景碩,1456384,1896636,1655017,-23.21,-12.0,3353020,3676044,-8.78,-
3257,虹冠電,60235,76044,64468,-20.78,-6.56,136279,147055,-7.32,-
3413,京鼎,317070,339586,441300,-6.63,-28.15,656656,785046,-16.35,-
3443,創意,569493,652293,455119,-12.69,25.13,1221786,962165,26.98,-
3530,晶相光,8587,41569,28703,-79.34,-70.08,50156,34622,44.86,-
3532,台勝科,932008,1007998,930448,-7.53,0.16,1940006,1807149,7.35,-
3536,誠創,86928,113790,67003,-23.6,29.73,200718,159083,26.17,-
3545,敦泰,511266,871221,320207,-41.31,59.66,1382487,678017,103.9,-
3583,辛耘,184681,173580,219049,6.39,-15.68,358261,357320,0.26,-
3588,通嘉,70006,82023,80062,-14.65,-12.56,152029,164262,-7.44,-
3686,達能,117912,133957,147577,-11.97,-20.1,251869,275819,-8.68,-
4919,新唐,439816,607632,521815,-27.61,-15.71,1047448,1071093,-2.2,-
4952,凌通,122746,197553,117602,-37.86,4.37,320299,237859,34.65,-
