公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2301,光寶科,17601421,19298171,17635775,-8.79,-0.19,174220285,178026422,-2.13,-
2305,全友,42436,62430,39198,-32.02,8.26,473927,493232,-3.91,-
2324,仁寶,99149818,89990759,86183599,10.17,15.04,786526179,718970555,9.39,-
2331,精英,2686090,3128295,2345045,-14.13,14.54,26344796,24748325,6.45,-
2352,佳世達,14178632,13626685,11762666,4.05,20.53,127574326,111504664,14.41,-
2353,宏��,19958114,22915511,22456148,-12.9,-11.12,198568317,192691761,3.04,-
2356,英業達,46206616,48038916,43179481,-3.81,7.01,418988615,378013802,10.83,-
2357,華碩,31094507,40205040,34659511,-22.66,-10.28,323207256,354670250,-8.87,-
2362,藍天,1615344,1782570,1926052,-9.38,-16.13,17343875,17207142,0.79,-
2364,倫飛,66635,83510,44790,-20.2,48.77,765317,494531,54.75,因ODM客戶出貨增加以及新開發客戶專案下單出貨，致本期營收上升。
2365,昆盈,143672,177360,115625,-18.99,24.25,1623850,1973579,-17.72,-
2376,技嘉,5007557,4517819,4425333,10.84,13.15,52982794,48775721,8.62,-
2377,微星,11788451,10548373,9667012,11.75,21.94,100564144,86564521,16.17,-
2380,虹光,169092,154056,187632,9.76,-9.88,1694266,1598490,5.99,-
2382,廣達,103206520,93185972,100465732,10.75,2.72,814513372,839930131,-3.02,-
2387,精元,910886,1014492,853842,-10.21,6.68,8498253,9596469,-11.44,-
2395,研華,4157300,3838399,3621135,8.3,14.8,40517594,36236276,11.81,-
2397,友通,397974,438602,301502,-9.26,31.99,4362563,3205841,36.08,-
2399,映泰,214086,239320,195153,-10.54,9.7,2704617,2824395,-4.24,-
2405,浩鑫,271652,287687,405348,-5.57,-32.98,3690236,4024453,-8.3,-
2417,圓剛,282984,237012,230066,19.39,23.0,2350448,2115990,11.08,-
2424,隴華,311,6,274,5083.33,13.5,2654,22929,-88.42,"今年累計較去年減少，主要係今年累計只銷售37台主機，而去年累計銷售1,179台路由器及89台主機"
2425,承啟,313106,314027,509626,-0.29,-38.56,3343237,4841109,-30.94,-
2442,新美齊,2220682,551433,187924,302.71,1081.69,4413966,1418388,211.19,主係本期營建專案交屋認列收入
2465,麗臺,255541,206381,253404,23.82,0.84,2659253,2405437,10.55,-
3002,歐格,51510,54960,37095,-6.27,38.85,514152,549397,-6.41,-
3005,神基,2186893,2362774,1943830,-7.44,12.5,20403231,17948423,13.67,-
3013,晟銘電,524556,665738,387204,-21.2,35.47,5021682,3914256,28.29,-
3017,奇鋐,2581955,2512431,2495987,2.76,3.44,23703512,22054072,7.47,-
3022,威強電,533776,537098,468980,-0.61,13.81,4900052,5862176,-16.41,-
3046,建��,192461,145388,110374,32.37,74.37,1371959,1133064,21.08,107年10月營收較去年同期增加，主係10月新增大型專案業務
3057,喬鼎,131667,156875,137508,-16.06,-4.24,1568280,1564429,0.24,-
3060,銘異,582694,579946,620624,0.47,-6.11,5691958,6268057,-9.19,-
3231,緯創,91635405,87643498,89789752,4.55,2.05,725812529,664022360,9.3,-
3416,融程電,136718,111082,108594,23.07,25.89,1275025,1136572,12.18,-
3494,誠研,152719,111611,96306,36.83,58.57,1012584,1059065,-4.38,主要係中國及美國市場營收成長
3515,華擎,906641,784184,850370,15.61,6.61,8349237,7606177,9.76,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
3701,大眾控,619106,534575,610212,15.81,1.45,4923520,6480970,-24.03,-
3706,神達,2233384,2653791,4001181,-15.84,-44.18,25781074,41752931,-38.25,-
3712,永崴投控,749919,0,0,,,749919,0,,本公司於107年10月1日股份轉換完成，故上年度無營收產生。
4916,事欣科,639696,723254,585026,-11.55,9.34,7102249,4327408,64.12,本年營收增加主要係因合併加計恩德集團營收及本公司出貨增加所致。
4938,和碩,186022952,119923034,166558267,55.11,11.68,1060187321,982805782,7.87,無
5258,虹堡,265408,124708,233011,112.82,13.9,1858060,1934430,-3.94,-
6117,迎廣,138892,130246,152012,6.63,-8.63,1584089,1576099,0.5,-
